model,model_family,direction,symbol,timeframe,timestamp,setup_timestamp,detected_at,entry_time,entry_mode,stop_mode,target_mode,entry_price,entry_low,entry_high,stop_loss,invalidation,target_hint,risk,risk_bps,same_bar_policy,same_bar_ambiguous,activated_trade,invalidated_before_entry,session_window,ny_time,htf_mode,htf_bias,htf_location,htf_zone_type,htf_objective_type,htf_context_alignment,htf_score_modifier,has_smt_confirmation,smt_direction,smt_pair,smt_strength,decision_score,score_bucket,htf_alignment_score,draw_score,pd_location_score,poi_score,displacement_score,smt_score,killzone_score,target_rr_score,no_trade_reasons,pre_model_filter_pass,pre_model_allowed_directions,pre_model_reasons,swept_level,sweep_extreme,sweep_liquidity_quality,sweep_level_age_bars,displacement_grade,breach_displacement_grade,turtle_quality,fvg_low,fvg_high,fvg_ce,ifvg_low,ifvg_high,ifvg_ce,ob_low,ob_high,breaker_low,breaker_high,rejection_body_level,rejection_wick_extreme,mitigation_low,mitigation_high,time_to_retest_bars,retest_time,target_distance_r,time_to_entry_bars,bars_to_invalidation,bars_to_1r,bars_to_2r,metadata_json,mfe_r,mae_r,invalidated,target_hit,target_before_invalidation,hit_1r_before_invalidation,hit_2r_before_invalidation
turtle_soup,ict,long,BTCUSDT,30m,1757491200000,1757491200000,1757493000000,1757491200000,close,sweep_extreme,opposite_range,112632.5,112632.5,112632.5,112357.67349999999,112357.67349999999,113238.0,274.8265000000101,24.400284109827105,conservative,False,True,False,,,aligned_only,bullish,premium,,,,,,,,,55,medium,40,5,0,0,0,0,0,10,poor_pd_location;target_rr_below_3,True,long,,112429.4,112380.2,strong,38,,,valid,,,,,,,,,,,,,,,,,2.2032082059043714,1,1,,,"{""close_back_distance_bps"": 18.064669917299728, ""entry_mode"": ""close"", ""entry_price"": 112632.5, ""htf_bias"": ""bullish"", ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""model_family"": ""ict"", ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""risk"": 274.8265000000101, ""risk_bps"": 24.400284109827105, ""stop_loss"": 112357.67349999999, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 112380.2, ""sweep_level_age_bars"": 38, ""sweep_liquidity_quality"": ""strong"", ""sweep_swing_significance"": ""long"", ""swept_level"": 112429.4, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""valid"", ""turtle_quality_filters"": {""close_back_fraction"": 0.449535, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""valid"", ""wick_atr_ratio"": 0.165542, ""wick_extension"": 49.19999999999709, ""wick_fraction"": 0.108898}, ""wick_extension_bps"": 4.376079566376508}",6.023436604548444,2.083132449017758,True,False,False,False,False
ifvg_retest,ict,long,BTCUSDT,30m,1757449800000,1757449800000,1757493000000,1757451600000,edge,ce,nearest_liquidity,111452.4,111452.4,111452.4,111339.40952,111339.40952,111533.3,112.99047999999311,10.138003309035348,conservative,False,True,False,,,aligned_only,bullish,premium,IFVG,equal_highs,aligned,0.65,False,,,,85,high,40,20,0,10,15,0,0,0,poor_pd_location;target_rr_below_2,True,long,,,,,,valid,valid,,,,,111271.0,111452.4,111361.7,,,,,,,,,1,1757451600000,0.7159895240732995,1,1,,,"{""breach_close"": 111487.4, ""breach_displacement_factor"": 0.7655973022173049, ""breach_displacement_grade"": ""valid"", ""breach_time"": 1757449800000, ""dealing_range_source"": ""long_swing_pair"", ""displacement_grade"": ""valid"", ""entry_mode"": ""edge"", ""entry_price"": 111452.4, ""entry_time"": 1757451600000, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_bias"": ""bullish"", ""htf_confidence"": 0.7, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""up"", ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""htf_objective_level"": 117881.9, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""equal_highs"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bullish"", ""htf_reason"": ""HTF bullish premium bullish IFVG; equal_highs up"", ""htf_score_modifier"": 0.65, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 112350.0, ""htf_zone_low"": 111342.0, ""htf_zone_type"": ""IFVG"", ""ifvg_ce"": 111361.7, ""ifvg_high"": 111452.4, ""ifvg_low"": 111271.0, ""model_family"": ""ict"", ""objective_is_equal_high_low"": true, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""equal_highs"", ""objective_unreached"": true, ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_depth"": 0.8164277839029549, ""retest_time"": 1757451600000, ""risk"": 112.99047999999311, ""risk_bps"": 10.138003309035348, ""source_fvg_direction"": ""bearish"", ""source_fvg_time"": 1757431800000, ""stop_loss"": 111339.40952, ""stop_mode"": ""ce"", ""target_mode"": ""nearest_liquidity"", ""time_to_retest_bars"": 1}",4.22247962837254,5.2800908536721645,True,False,False,False,False
rejection_block,ict,long,BTCUSDT,30m,1757502000000,1757502000000,1757503800000,1757502000000,body_level,wick_extreme,nearest_liquidity,112276.7,112276.7,112276.7,112037.54466,112037.54466,112460.4,239.15533999999752,21.300531633010014,conservative,False,True,False,,,aligned_only,bullish,premium,IFVG,equal_highs,aligned,0.65,False,,,,70,high,40,20,0,10,0,0,0,0,poor_pd_location;target_rr_below_2,True,long,,,,,,,,,,,,,,,,,,,112276.7,112060.0,,,,,0.7681200010001825,1,,2,,"{""current_wick_extreme"": 112213.7, ""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""body_level"", ""entry_price"": 112276.7, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_bias"": ""bullish"", ""htf_confidence"": 0.7, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""up"", ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""htf_objective_level"": 117881.9, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""equal_highs"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bullish"", ""htf_reason"": ""HTF bullish premium bullish IFVG; equal_highs up"", ""htf_score_modifier"": 0.65, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 112350.0, ""htf_zone_low"": 111342.0, ""htf_zone_type"": ""IFVG"", ""model_family"": ""ict"", ""objective_is_equal_high_low"": true, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""equal_highs"", ""objective_unreached"": true, ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""rejection_body_level"": 112276.7, ""rejection_wick_extreme"": 112060.0, ""risk"": 239.15533999999752, ""risk_bps"": 21.300531633010014, ""session_filter"": ""off"", ""source_swing_significance"": ""short"", ""source_swing_time"": 1757494800000, ""stop_loss"": 112037.54466, ""stop_mode"": ""wick_extreme"", ""target_mode"": ""nearest_liquidity""}",8.409596875403317,0.7116713346229228,False,True,True,True,False
silver_bullet,ict,long,BTCUSDT,30m,1757512800000,1757512800000,1757541600000,1757514600000,edge,swing_or_fvg,fixed_r,113830.0,113830.0,113830.0,112494.934,112494.934,116500.13200000001,1335.0660000000062,117.28595273653748,conservative,False,True,False,10:00-11:00,2025-09-10 10:00,aligned_only,bullish,premium,,,,,,,,,83,high,40,5,0,8,0,0,20,10,poor_pd_location;target_rr_below_3,True,long,,,,,,,,,113794.4,113830.0,113812.2,,,,,,,,,,,,1,1757514600000,2.0,1,,,,"{""entry_mode"": ""edge"", ""entry_price"": 113830.0, ""entry_time"": 1757514600000, ""fvg_ce"": 113812.2, ""fvg_high"": 113830.0, ""fvg_low"": 113794.4, ""fvg_time"": 1757512800000, ""htf_bias"": ""bullish"", ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""model_family"": ""ict"", ""ny_time"": ""2025-09-10 10:00"", ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_ny_time"": ""2025-09-10 10:30"", ""retest_time"": 1757514600000, ""risk"": 1335.0660000000062, ""risk_bps"": 117.28595273653748, ""session_window"": ""10:00-11:00"", ""silver_bullet_max_retest_bars"": 6, ""silver_bullet_retest_must_occur_within_window"": true, ""stop_loss"": 112494.934, ""stop_mode"": ""swing_or_fvg"", ""target_mode"": ""fixed_r"", ""time_to_retest_bars"": 1}",0.24253482599362236,0.5385501540747774,False,False,False,False,False
mitigation_block,ict,long,BTCUSDT,30m,1757550600000,1757550600000,1757552400000,1757550600000,body_zone_retest,block_extreme,nearest_liquidity,113896.8,113759.0,113896.8,113709.22064,113709.22064,114046.8,187.57936000000336,16.469238819703747,conservative,False,True,False,,,aligned_only,bullish,premium,IFVG,equal_highs,aligned,0.65,False,,,,70,high,40,20,0,10,0,0,0,0,poor_pd_location;target_rr_below_2,True,long,,,,,,,,,,,,,,,,,,,,,113759.0,113896.8,,,0.7996615405873936,1,,1,,"{""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""body_zone_retest"", ""entry_price"": 113896.8, ""entry_time"": 1757550600000, ""failure_swing_time"": 1757538000000, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_bias"": ""bullish"", ""htf_confidence"": 0.7, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""up"", ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""htf_objective_level"": 117881.9, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""equal_highs"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bullish"", ""htf_reason"": ""HTF bullish premium bullish IFVG; equal_highs up"", ""htf_score_modifier"": 0.65, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 114750.0, ""htf_zone_low"": 113844.0, ""htf_zone_type"": ""IFVG"", ""mitigation_block_time"": 1757547000000, ""mitigation_high"": 113896.8, ""mitigation_low"": 113759.0, ""model_family"": ""ict"", ""mss_time"": 1757547000000, ""objective_is_equal_high_low"": true, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""equal_highs"", ""objective_unreached"": true, ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""risk"": 187.57936000000336, ""risk_bps"": 16.469238819703747, ""stop_loss"": 113709.22064, ""stop_mode"": ""block_extreme"", ""target_mode"": ""nearest_liquidity""}",2.8595896691404885,1.2426740340728406,False,True,True,True,False
mitigation_block,ict,long,BTCUSDT,30m,1757552400000,1757552400000,1757554200000,1757552400000,body_zone_retest,block_extreme,nearest_liquidity,113896.8,113759.0,113896.8,113709.22064,113709.22064,114005.0,187.57936000000336,16.469238819703747,conservative,False,True,False,,,aligned_only,bullish,premium,IFVG,equal_highs,aligned,0.65,False,,,,70,high,40,20,0,10,0,0,0,0,poor_pd_location;target_rr_below_2,True,long,,,,,,,,,,,,,,,,,,,,,113759.0,113896.8,,,0.5768225246103578,1,,,,"{""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""body_zone_retest"", ""entry_price"": 113896.8, ""entry_time"": 1757552400000, ""failure_swing_time"": 1757538000000, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_bias"": ""bullish"", ""htf_confidence"": 0.7, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""up"", ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""htf_objective_level"": 117881.9, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""equal_highs"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bullish"", ""htf_reason"": ""HTF bullish premium bullish IFVG; equal_highs up"", ""htf_score_modifier"": 0.65, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 114750.0, ""htf_zone_low"": 113844.0, ""htf_zone_type"": ""IFVG"", ""mitigation_block_time"": 1757547000000, ""mitigation_high"": 113896.8, ""mitigation_low"": 113759.0, ""model_family"": ""ict"", ""mss_time"": 1757547000000, ""objective_is_equal_high_low"": true, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""equal_highs"", ""objective_unreached"": true, ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""risk"": 187.57936000000336, ""risk_bps"": 16.469238819703747, ""stop_loss"": 113709.22064, ""stop_mode"": ""block_extreme"", ""target_mode"": ""nearest_liquidity""}",2.8595896691404885,1.2426740340728406,False,True,True,False,False
turtle_soup,ict,long,BTCUSDT,30m,1757557800000,1757557800000,1757559600000,1757557800000,close,sweep_extreme,opposite_range,113774.8,113774.8,113774.8,113640.94503999999,113640.94503999999,114287.9,133.8549600000115,11.764904003347972,conservative,False,True,False,,,aligned_only,bullish,premium,,,,,,,,,65,medium,40,5,0,0,0,0,0,20,poor_pd_location,True,long,,113732.0,113663.7,weak,6,,,strong,,,,,,,,,,,,,,,,,3.8332535454789816,1,,1,1,"{""close_back_distance_bps"": 3.763232863222568, ""entry_mode"": ""close"", ""entry_price"": 113774.8, ""htf_bias"": ""bullish"", ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""model_family"": ""ict"", ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""risk"": 133.8549600000115, ""risk_bps"": 11.764904003347972, ""stop_loss"": 113640.94503999999, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 113663.7, ""sweep_level_age_bars"": 6, ""sweep_liquidity_quality"": ""weak"", ""sweep_swing_significance"": ""short"", ""swept_level"": 113732.0, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""strong"", ""turtle_quality_filters"": {""close_back_fraction"": 0.177963, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""strong"", ""wick_atr_ratio"": 0.213154, ""wick_extension"": 68.30000000000291, ""wick_fraction"": 0.283992}, ""wick_extension_bps"": 6.005345900890068}",5.41780446537009,2.4190362463966606,False,True,True,True,True
rejection_block,ict,long,BTCUSDT,30m,1757557800000,1757557800000,1757559600000,1757557800000,body_level,wick_extreme,nearest_liquidity,113769.5,113769.5,113769.5,113591.7461,113591.7461,113889.6,177.75389999999607,15.624038076988654,conservative,False,True,False,,,aligned_only,bullish,premium,IFVG,equal_highs,aligned,0.65,False,,,,70,high,40,20,0,10,0,0,0,0,poor_pd_location;target_rr_below_2,True,long,,,,,,,,,,,,,,,,,,,113769.5,113614.5,,,,,0.6756532486770106,1,,1,1,"{""current_wick_extreme"": 113663.7, ""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""body_level"", ""entry_price"": 113769.5, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_bias"": ""bullish"", ""htf_confidence"": 0.7, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""up"", ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""htf_objective_level"": 117881.9, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""equal_highs"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bullish"", ""htf_reason"": ""HTF bullish premium bullish IFVG; equal_highs up"", ""htf_score_modifier"": 0.65, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 114750.0, ""htf_zone_low"": 113844.0, ""htf_zone_type"": ""IFVG"", ""model_family"": ""ict"", ""objective_is_equal_high_low"": true, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""equal_highs"", ""objective_unreached"": true, ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""rejection_body_level"": 113769.5, ""rejection_wick_extreme"": 113614.5, ""risk"": 177.75389999999607, ""risk_bps"": 15.624038076988654, ""session_filter"": ""off"", ""source_swing_significance"": ""short"", ""source_swing_time"": 1757550600000, ""stop_loss"": 113591.7461, ""stop_mode"": ""wick_extreme"", ""target_mode"": ""nearest_liquidity""}",4.109614472593941,1.791803161562177,False,True,True,True,True
mitigation_block,ict,long,BTCUSDT,30m,1757561400000,1757561400000,1757563200000,1757561400000,body_zone_retest,block_extreme,nearest_liquidity,114076.3,113774.8,114076.3,113751.88474,113751.88474,114142.4,324.41526000000886,28.43844514592504,conservative,False,True,False,,,aligned_only,bullish,premium,IFVG,equal_highs,aligned,0.65,False,,,,70,high,40,20,0,10,0,0,0,0,poor_pd_location;target_rr_below_2,True,long,,,,,,,,,,,,,,,,,,,,,113774.8,114076.3,,,0.2037512045518126,1,,,,"{""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""body_zone_retest"", ""entry_price"": 114076.3, ""entry_time"": 1757561400000, ""failure_swing_time"": 1757550600000, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_bias"": ""bullish"", ""htf_confidence"": 0.7, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""up"", ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""htf_objective_level"": 117881.9, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""equal_highs"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bullish"", ""htf_reason"": ""HTF bullish premium bullish IFVG; equal_highs up"", ""htf_score_modifier"": 0.65, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 114750.0, ""htf_zone_low"": 113844.0, ""htf_zone_type"": ""IFVG"", ""mitigation_block_time"": 1757559600000, ""mitigation_high"": 114076.3, ""mitigation_low"": 113774.8, ""model_family"": ""ict"", ""mss_time"": 1757559600000, ""objective_is_equal_high_low"": true, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""equal_highs"", ""objective_unreached"": true, ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""risk"": 324.41526000000886, ""risk_bps"": 28.43844514592504, ""stop_loss"": 113751.88474, ""stop_mode"": ""block_extreme"", ""target_mode"": ""nearest_liquidity""}",1.896951456599105,2.2674642370398534,False,True,True,False,False
mitigation_block,ict,long,BTCUSDT,30m,1757563200000,1757563200000,1757565000000,1757563200000,body_zone_retest,block_extreme,nearest_liquidity,114354.4,114076.4,114354.4,113961.52911999999,113961.52911999999,115140.14176,392.8708800000022,34.35555431185877,conservative,False,True,False,,,aligned_only,bullish,premium,IFVG,equal_highs,aligned,0.65,False,,,,80,high,40,20,0,10,0,0,0,10,poor_pd_location;target_rr_below_3,True,long,,,,,,,,,,,,,,,,,,,,,114076.4,114354.4,,,2.0,1,2,,,"{""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""body_zone_retest"", ""entry_price"": 114354.4, ""entry_time"": 1757563200000, ""failure_swing_time"": 1757557800000, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_bias"": ""bullish"", ""htf_confidence"": 0.7, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""up"", ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""htf_objective_level"": 117881.9, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""equal_highs"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bullish"", ""htf_reason"": ""HTF bullish premium bullish IFVG; equal_highs up"", ""htf_score_modifier"": 0.65, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 114750.0, ""htf_zone_low"": 113844.0, ""htf_zone_type"": ""IFVG"", ""mitigation_block_time"": 1757561400000, ""mitigation_high"": 114354.4, ""mitigation_low"": 114076.4, ""model_family"": ""ict"", ""mss_time"": 1757561400000, ""objective_is_equal_high_low"": true, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""equal_highs"", ""objective_unreached"": true, ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""risk"": 392.8708800000022, ""risk_bps"": 34.35555431185877, ""stop_loss"": 113961.52911999999, ""stop_mode"": ""block_extreme"", ""target_mode"": ""nearest_liquidity""}",0.8585517969669857,2.5802370488746615,True,False,False,False,False
mitigation_block,ict,long,BTCUSDT,30m,1757565000000,1757565000000,1757566800000,1757565000000,body_zone_retest,block_extreme,nearest_liquidity,114354.4,114076.4,114354.4,113961.52911999999,113961.52911999999,115140.14176,392.8708800000022,34.35555431185877,conservative,False,True,False,,,aligned_only,bullish,premium,IFVG,equal_highs,aligned,0.65,False,,,,80,high,40,20,0,10,0,0,0,10,poor_pd_location;target_rr_below_3,True,long,,,,,,,,,,,,,,,,,,,,,114076.4,114354.4,,,2.0,1,1,,,"{""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""body_zone_retest"", ""entry_price"": 114354.4, ""entry_time"": 1757565000000, ""failure_swing_time"": 1757557800000, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_bias"": ""bullish"", ""htf_confidence"": 0.7, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""up"", ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""htf_objective_level"": 117881.9, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""equal_highs"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bullish"", ""htf_reason"": ""HTF bullish premium bullish IFVG; equal_highs up"", ""htf_score_modifier"": 0.65, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 114750.0, ""htf_zone_low"": 113844.0, ""htf_zone_type"": ""IFVG"", ""mitigation_block_time"": 1757561400000, ""mitigation_high"": 114354.4, ""mitigation_low"": 114076.4, ""model_family"": ""ict"", ""mss_time"": 1757561400000, ""objective_is_equal_high_low"": true, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""equal_highs"", ""objective_unreached"": true, ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""risk"": 392.8708800000022, ""risk_bps"": 34.35555431185877, ""stop_loss"": 113961.52911999999, ""stop_mode"": ""block_extreme"", ""target_mode"": ""nearest_liquidity""}",0.8585517969669857,2.5802370488746615,True,False,False,False,False
mitigation_block,ict,long,BTCUSDT,30m,1757566800000,1757566800000,1757568600000,1757566800000,body_zone_retest,block_extreme,nearest_liquidity,114354.4,114076.4,114354.4,113961.52911999999,113961.52911999999,114433.2,392.8708800000022,34.35555431185877,conservative,False,True,False,,,aligned_only,bullish,premium,IFVG,equal_highs,aligned,0.65,False,,,,70,high,40,20,0,10,0,0,0,0,poor_pd_location;target_rr_below_2,True,long,,,,,,,,,,,,,,,,,,,,,114076.4,114354.4,,,0.20057480462792882,1,4,,,"{""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""body_zone_retest"", ""entry_price"": 114354.4, ""entry_time"": 1757566800000, ""failure_swing_time"": 1757557800000, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_bias"": ""bullish"", ""htf_confidence"": 0.7, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""up"", ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""htf_objective_level"": 117881.9, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""equal_highs"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bullish"", ""htf_reason"": ""HTF bullish premium bullish IFVG; equal_highs up"", ""htf_score_modifier"": 0.65, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 114750.0, ""htf_zone_low"": 113844.0, ""htf_zone_type"": ""IFVG"", ""mitigation_block_time"": 1757561400000, ""mitigation_high"": 114354.4, ""mitigation_low"": 114076.4, ""model_family"": ""ict"", ""mss_time"": 1757561400000, ""objective_is_equal_high_low"": true, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""equal_highs"", ""objective_unreached"": true, ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""risk"": 392.8708800000022, ""risk_bps"": 34.35555431185877, ""stop_loss"": 113961.52911999999, ""stop_mode"": ""block_extreme"", ""target_mode"": ""nearest_liquidity""}",0.8585517969669857,2.5802370488746615,True,False,False,False,False
mitigation_block,ict,long,BTCUSDT,30m,1757568600000,1757568600000,1757570400000,1757568600000,body_zone_retest,block_extreme,nearest_liquidity,114354.4,114076.4,114354.4,113961.52911999999,113961.52911999999,114433.2,392.8708800000022,34.35555431185877,conservative,False,True,False,,,aligned_only,bullish,premium,IFVG,equal_highs,aligned,0.65,False,,,,70,high,40,20,0,10,0,0,0,0,poor_pd_location;target_rr_below_2,True,long,,,,,,,,,,,,,,,,,,,,,114076.4,114354.4,,,0.20057480462792882,1,3,,,"{""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""body_zone_retest"", ""entry_price"": 114354.4, ""entry_time"": 1757568600000, ""failure_swing_time"": 1757557800000, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_bias"": ""bullish"", ""htf_confidence"": 0.7, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""up"", ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""htf_objective_level"": 117881.9, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""equal_highs"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bullish"", ""htf_reason"": ""HTF bullish premium bullish IFVG; equal_highs up"", ""htf_score_modifier"": 0.65, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 114750.0, ""htf_zone_low"": 113844.0, ""htf_zone_type"": ""IFVG"", ""mitigation_block_time"": 1757561400000, ""mitigation_high"": 114354.4, ""mitigation_low"": 114076.4, ""model_family"": ""ict"", ""mss_time"": 1757561400000, ""objective_is_equal_high_low"": true, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""equal_highs"", ""objective_unreached"": true, ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""risk"": 392.8708800000022, ""risk_bps"": 34.35555431185877, ""stop_loss"": 113961.52911999999, ""stop_mode"": ""block_extreme"", ""target_mode"": ""nearest_liquidity""}",0.8585517969669857,2.5802370488746615,True,False,False,False,False
