model,model_family,direction,symbol,timeframe,timestamp,setup_timestamp,detected_at,entry_time,entry_mode,stop_mode,target_mode,entry_price,entry_low,entry_high,stop_loss,invalidation,target_hint,risk,risk_bps,same_bar_policy,same_bar_ambiguous,activated_trade,invalidated_before_entry,session_window,ny_time,swept_level,sweep_extreme,sweep_liquidity_quality,sweep_level_age_bars,turtle_quality,fvg_low,fvg_high,fvg_ce,ifvg_low,ifvg_high,ifvg_ce,ob_low,ob_high,breaker_low,breaker_high,time_to_retest_bars,retest_time,target_distance_r,time_to_entry_bars,bars_to_invalidation,bars_to_1r,bars_to_2r,metadata_json,mfe_r,mae_r,invalidated,target_hit,target_before_invalidation,hit_1r_before_invalidation,hit_2r_before_invalidation
turtle_soup,ict,long,BTCUSDT,30m,1776258000000,1776258000000,1776259800000,1776258000000,close,sweep_extreme,opposite_range,74348.9,74348.9,74348.9,74115.13022,74115.13022,76009.0,233.7697799999878,31.442264781319942,conservative,False,True,False,,,74200.2,74130.0,strong,39,strong,,,,,,,,,,,,,7.101431160178584,1,1,,,"{""close_back_distance_bps"": 20.04037724965662, ""entry_mode"": ""close"", ""entry_price"": 74348.9, ""model_family"": ""ict"", ""risk"": 233.7697799999878, ""risk_bps"": 31.442264781319942, ""stop_loss"": 74115.13022, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 74130.0, ""sweep_level_age_bars"": 39, ""sweep_liquidity_quality"": ""strong"", ""sweep_swing_significance"": ""long"", ""swept_level"": 74200.2, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""strong"", ""turtle_quality_filters"": {""close_back_fraction"": 0.556929, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""strong"", ""wick_atr_ratio"": 0.27991, ""wick_extension"": 70.19999999999709, ""wick_fraction"": 0.262921}, ""wick_extension_bps"": 9.460890940994377}",4.605813463143387,3.4602419525741794,True,False,False,False,False
turtle_soup,ict,long,BTCUSDT,30m,1776263400000,1776263400000,1776265200000,1776263400000,close,sweep_extreme,opposite_range,74108.8,74108.8,74108.8,73854.17824,73854.17824,76009.0,254.6217600000091,34.35783064899298,conservative,False,True,False,,,73960.0,73869.0,strong,36,valid,,,,,,,,,,,,,7.462834284076621,1,2,,,"{""close_back_distance_bps"": 20.118983234181034, ""entry_mode"": ""close"", ""entry_price"": 74108.8, ""model_family"": ""ict"", ""risk"": 254.6217600000091, ""risk_bps"": 34.35783064899298, ""stop_loss"": 73854.17824, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 73869.0, ""sweep_level_age_bars"": 36, ""sweep_liquidity_quality"": ""strong"", ""sweep_swing_significance"": ""long"", ""swept_level"": 73960.0, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""valid"", ""turtle_quality_filters"": {""close_back_fraction"": 0.264722, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""valid"", ""wick_atr_ratio"": 0.321203, ""wick_extension"": 91.0, ""wick_fraction"": 0.161893}, ""wick_extension_bps"": 12.303948080043268}",5.171592561452548,2.2339017686468847,True,False,False,False,False
turtle_soup,ict,long,BTCUSDT,30m,1776267000000,1776267000000,1776268800000,1776267000000,close,sweep_extreme,opposite_range,73797.5,73797.5,73797.5,73525.2405,73525.2405,75684.9,272.2595000000001,36.89278092076291,conservative,False,True,False,,,73750.0,73540.0,medium,10,valid,,,,,,,,,,,,,6.932356813995447,1,,1,6,"{""close_back_distance_bps"": 6.440677966101695, ""entry_mode"": ""close"", ""entry_price"": 73797.5, ""model_family"": ""ict"", ""risk"": 272.2595000000001, ""risk_bps"": 36.89278092076291, ""stop_loss"": 73525.2405, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 73540.0, ""sweep_level_age_bars"": 10, ""sweep_liquidity_quality"": ""medium"", ""sweep_swing_significance"": ""intermediate"", ""swept_level"": 73750.0, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""valid"", ""turtle_quality_filters"": {""close_back_fraction"": 0.105392, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""valid"", ""wick_atr_ratio"": 0.634873, ""wick_extension"": 210.0, ""wick_fraction"": 0.465942}, ""wick_extension_bps"": 28.474576271186443}",5.979956622266643,0.3033870259807492,False,False,False,True,True
turtle_soup,ict,long,BTCUSDT,30m,1776268800000,1776268800000,1776270600000,1776268800000,close,sweep_extreme,opposite_range,74049.6,74049.6,74049.6,73700.09008,73700.09008,75684.9,349.50992000001133,47.19943389295977,conservative,False,True,False,,,73769.5,73714.9,strong,5,valid,,,,,,,,,,,,,4.678837155752075,1,,6,7,"{""close_back_distance_bps"": 37.969621591579966, ""entry_mode"": ""close"", ""entry_price"": 74049.6, ""model_family"": ""ict"", ""risk"": 349.50992000001133, ""risk_bps"": 47.19943389295977, ""stop_loss"": 73700.09008, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 73714.9, ""sweep_level_age_bars"": 5, ""sweep_liquidity_quality"": ""strong"", ""sweep_swing_significance"": ""long"", ""swept_level"": 73769.5, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""valid"", ""turtle_quality_filters"": {""close_back_fraction"": 0.650941, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""valid"", ""wick_atr_ratio"": 0.166705, ""wick_extension"": 54.60000000000582, ""wick_fraction"": 0.126888}, ""wick_extension_bps"": 7.401432841486769}",3.936941188965267,0.78281039920125,False,False,False,True,True
turtle_soup,ict,long,BTCUSDT,30m,1776270600000,1776270600000,1776272400000,1776270600000,close,sweep_extreme,opposite_range,73900.4,73900.4,73900.4,73761.21992,73761.21992,75684.9,139.180079999991,18.833467748481876,conservative,False,True,False,,,73822.6,73776.0,strong,22,valid,,,,,,,,,,,,,12.821518711586569,1,,1,1,"{""close_back_distance_bps"": 10.53877809776252, ""entry_mode"": ""close"", ""entry_price"": 73900.4, ""model_family"": ""ict"", ""risk"": 139.180079999991, ""risk_bps"": 18.833467748481876, ""stop_loss"": 73761.21992, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 73776.0, ""sweep_level_age_bars"": 22, ""sweep_liquidity_quality"": ""strong"", ""sweep_swing_significance"": ""long"", ""swept_level"": 73822.6, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""valid"", ""turtle_quality_filters"": {""close_back_fraction"": 0.225966, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""valid"", ""wick_atr_ratio"": 0.136787, ""wick_extension"": 46.60000000000582, ""wick_fraction"": 0.135347}, ""wick_extension_bps"": 6.312430068841496}",10.958464745817867,0.19111930385435177,False,False,False,True,True
turtle_soup,ict,long,BTCUSDT,30m,1776272400000,1776272400000,1776274200000,1776272400000,close,sweep_extreme,opposite_range,74076.3,74076.3,74076.3,73859.68474,73859.68474,75244.4,216.61526000000595,29.242181372450563,conservative,False,True,False,,,73960.0,73874.5,strong,41,strong,,,,,,,,,,,,,5.39251020449787,1,,2,4,"{""close_back_distance_bps"": 15.724716062737008, ""entry_mode"": ""close"", ""entry_price"": 74076.3, ""model_family"": ""ict"", ""risk"": 216.61526000000595, ""risk_bps"": 29.242181372450563, ""stop_loss"": 73859.68474, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 73874.5, ""sweep_level_age_bars"": 41, ""sweep_liquidity_quality"": ""strong"", ""sweep_swing_significance"": ""long"", ""swept_level"": 73960.0, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""strong"", ""turtle_quality_filters"": {""close_back_fraction"": 0.360508, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""strong"", ""wick_atr_ratio"": 0.240767, ""wick_extension"": 85.5, ""wick_fraction"": 0.265034}, ""wick_extension_bps"": 11.560302866414277}",6.229016367544769,0.9348371855242075,False,True,True,True,True
turtle_soup,ict,long,BTCUSDT,30m,1776274200000,1776274200000,1776276000000,1776274200000,close,sweep_extreme,opposite_range,74099.1,74099.1,74099.1,73858.98018,73858.98018,74902.7,240.11982000000717,32.40522759385838,conservative,False,True,False,,,73960.0,73873.8,strong,42,strong,,,,,,,,,,,,,3.346662512074044,1,,2,3,"{""close_back_distance_bps"": 18.807463493781206, ""entry_mode"": ""close"", ""entry_price"": 74099.1, ""model_family"": ""ict"", ""risk"": 240.11982000000717, ""risk_bps"": 32.40522759385838, ""stop_loss"": 73858.98018, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 73873.8, ""sweep_level_age_bars"": 42, ""sweep_liquidity_quality"": ""strong"", ""sweep_swing_significance"": ""long"", ""swept_level"": 73960.0, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""strong"", ""turtle_quality_filters"": {""close_back_fraction"": 0.498209, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""strong"", ""wick_atr_ratio"": 0.236745, ""wick_extension"": 86.19999999999709, ""wick_fraction"": 0.308739}, ""wick_extension_bps"": 11.654948620875755}",5.524325313920194,0.2961021709911481,False,True,True,True,True
turtle_soup,ict,long,BTCUSDT,30m,1776276000000,1776276000000,1776277800000,1776276000000,close,sweep_extreme,opposite_range,74159.3,74159.3,74159.3,74013.16814,74013.16814,74765.0,146.1318600000086,19.705129363412087,conservative,False,True,False,,,74123.6,74028.0,strong,30,valid,,,,,,,,,,,,,4.144886679742265,1,,1,2,"{""close_back_distance_bps"": 4.8162798353017235, ""entry_mode"": ""close"", ""entry_price"": 74159.3, ""model_family"": ""ict"", ""risk"": 146.1318600000086, ""risk_bps"": 19.705129363412087, ""stop_loss"": 74013.16814, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 74028.0, ""sweep_level_age_bars"": 30, ""sweep_liquidity_quality"": ""strong"", ""sweep_swing_significance"": ""long"", ""swept_level"": 74123.6, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""valid"", ""turtle_quality_filters"": {""close_back_fraction"": 0.119, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""valid"", ""wick_atr_ratio"": 0.266752, ""wick_extension"": 95.60000000000582, ""wick_fraction"": 0.318667}, ""wick_extension_bps"": 12.897376813863035}",8.665461453785152,0.0636411525864542,False,True,True,True,True
breaker_block,ict,long,BTCUSDT,30m,1776279600000,1776279600000,1776281400000,1776279600000,edge,mean_threshold,nearest_liquidity,74388.6,74388.6,74388.6,74187.37228,74187.37228,74400.0,201.22772000000987,27.05088145226686,conservative,False,True,False,,,,,,,,,,,,,,,,74015.9,74388.6,,1776279600000,0.056652234592697366,1,,1,1,"{""break_time"": 1776279600000, ""breaker_high"": 74388.6, ""breaker_low"": 74015.9, ""breaker_mean_threshold"": 74202.25, ""entry_mode"": ""edge"", ""entry_price"": 74388.6, ""entry_time"": 1776279600000, ""failed_ob_confirmed"": true, ""model_family"": ""ict"", ""retest_time"": 1776279600000, ""risk"": 201.22772000000987, ""risk_bps"": 27.05088145226686, ""source_ob_time"": 1776261600000, ""stop_loss"": 74187.37228, ""stop_mode"": ""mean_threshold"", ""target_mode"": ""nearest_liquidity""}",5.153365550233085,0.0,False,True,True,True,True
turtle_soup,ict,long,BTCUSDT,30m,1776297600000,1776297600000,1776299400000,1776297600000,close,sweep_extreme,opposite_range,74564.7,74564.7,74564.7,74385.08706,74385.08706,75425.6,179.6129399999918,24.088199912289838,conservative,False,True,False,,,74498.6,74400.0,weak,5,valid,,,,,,,,,,,,,4.7930845071632815,1,20,1,5,"{""close_back_distance_bps"": 8.872649955836923, ""entry_mode"": ""close"", ""entry_price"": 74564.7, ""model_family"": ""ict"", ""risk"": 179.6129399999918, ""risk_bps"": 24.088199912289838, ""stop_loss"": 74385.08706, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 74400.0, ""sweep_level_age_bars"": 5, ""sweep_liquidity_quality"": ""weak"", ""sweep_swing_significance"": ""short"", ""swept_level"": 74498.6, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""valid"", ""turtle_quality_filters"": {""close_back_fraction"": 0.166919, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""valid"", ""wick_atr_ratio"": 0.240338, ""wick_extension"": 98.60000000000582, ""wick_fraction"": 0.24899}, ""wick_extension_bps"": 13.235148043051254}",3.719108433947078,1.7097877246483761,True,False,False,True,True
turtle_soup,ict,long,BTCUSDT,30m,1776301200000,1776301200000,1776303000000,1776301200000,close,sweep_extreme,opposite_range,74569.9,74569.9,74569.9,74400.08602,74400.08602,75425.6,169.81397999999172,22.77245644690307,conservative,False,True,False,,,74498.6,74415.0,weak,7,valid,,,,,,,,,,,,,5.039043310804289,1,18,2,3,"{""close_back_distance_bps"": 9.570649649790512, ""entry_mode"": ""close"", ""entry_price"": 74569.9, ""model_family"": ""ict"", ""risk"": 169.81397999999172, ""risk_bps"": 22.77245644690307, ""stop_loss"": 74400.08602, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 74415.0, ""sweep_level_age_bars"": 7, ""sweep_liquidity_quality"": ""weak"", ""sweep_swing_significance"": ""short"", ""swept_level"": 74498.6, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""valid"", ""turtle_quality_filters"": {""close_back_fraction"": 0.199664, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""valid"", ""wick_atr_ratio"": 0.221727, ""wick_extension"": 83.60000000000582, ""wick_fraction"": 0.234108}, ""wick_extension_bps"": 11.221687387414773}",3.903094433096941,2.0239794155935447,True,False,False,True,True
ifvg_retest,ict,long,BTCUSDT,30m,1776308400000,1776308400000,1776312000000,1776310200000,edge,ce,fixed_r,74867.6,74867.6,74867.6,74828.17648,74828.17648,74946.44704000003,39.423520000011194,5.265765164104525,conservative,False,True,False,,,,,,,,,,,74818.7,74867.6,74843.15,,,,,1,1776310200000,2.0,1,1,,,"{""breach_close"": 75000.0, ""breach_displacement_grade"": ""weak"", ""breach_time"": 1776308400000, ""entry_mode"": ""edge"", ""entry_price"": 74867.6, ""entry_time"": 1776310200000, ""ifvg_ce"": 74843.15, ""ifvg_high"": 74867.6, ""ifvg_low"": 74818.7, ""model_family"": ""ict"", ""retest_depth"": 0.8691206543965728, ""retest_time"": 1776310200000, ""risk"": 39.423520000011194, ""risk_bps"": 5.265765164104525, ""source_fvg_direction"": ""bearish"", ""stop_loss"": 74828.17648, ""stop_mode"": ""ce"", ""target_mode"": ""fixed_r"", ""time_to_retest_bars"": 1}",6.655925193892369,16.269475683546943,True,False,False,False,False
turtle_soup,ict,long,BTCUSDT,30m,1776326400000,1776326400000,1776328200000,1776326400000,close,sweep_extreme,opposite_range,74647.7,74647.7,74647.7,74451.97046,74451.97046,75425.6,195.72954000000027,26.22043813808065,conservative,False,True,False,,,74498.6,74466.9,strong,21,valid,,,,,,,,,,,,,3.9743617647086262,1,4,2,,"{""close_back_distance_bps"": 20.013798917025454, ""entry_mode"": ""close"", ""entry_price"": 74647.7, ""model_family"": ""ict"", ""risk"": 195.72954000000027, ""risk_bps"": 26.22043813808065, ""stop_loss"": 74451.97046, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 74466.9, ""sweep_level_age_bars"": 21, ""sweep_liquidity_quality"": ""strong"", ""sweep_swing_significance"": ""long"", ""swept_level"": 74498.6, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""valid"", ""turtle_quality_filters"": {""close_back_fraction"": 0.60882, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""valid"", ""wick_atr_ratio"": 0.108235, ""wick_extension"": 31.70000000001164, ""wick_fraction"": 0.129441}, ""wick_extension_bps"": 4.255113518913327}",1.7033708861728702,7.106234449843352,True,False,False,True,False
turtle_soup,ict,long,BTCUSDT,30m,1776330000000,1776330000000,1776331800000,1776330000000,close,sweep_extreme,opposite_range,74784.0,74784.0,74784.0,74577.5432,74577.5432,75425.6,206.45679999999993,27.607081728712014,conservative,False,True,False,,,74675.4,74592.5,medium,9,strong,,,,,,,,,,,,,3.1076719197430456,1,1,,,"{""close_back_distance_bps"": 14.542941852337696, ""entry_mode"": ""close"", ""entry_price"": 74784.0, ""model_family"": ""ict"", ""risk"": 206.45679999999993, ""risk_bps"": 27.607081728712014, ""stop_loss"": 74577.5432, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 74592.5, ""sweep_level_age_bars"": 9, ""sweep_liquidity_quality"": ""medium"", ""sweep_swing_significance"": ""intermediate"", ""swept_level"": 74675.4, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""strong"", ""turtle_quality_filters"": {""close_back_fraction"": 0.395773, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""strong"", ""wick_atr_ratio"": 0.293972, ""wick_extension"": 82.89999999999418, ""wick_fraction"": 0.302114}, ""wick_extension_bps"": 11.1013801064332}",1.3998085798094329,7.397189145622705,True,False,False,False,False
turtle_soup,ict,long,BTCUSDT,30m,1776339000000,1776339000000,1776340800000,1776339000000,close,sweep_extreme,opposite_range,74528.4,74528.4,74528.4,74287.89432,74287.89432,75425.6,240.50567999998748,32.270339897272386,conservative,False,True,False,,,74466.9,74302.8,weak,7,strong,,,,,,,,,,,,,3.7304732262458766,1,4,1,,"{""close_back_distance_bps"": 8.258702859928372, ""entry_mode"": ""close"", ""entry_price"": 74528.4, ""model_family"": ""ict"", ""risk"": 240.50567999998748, ""risk_bps"": 32.270339897272386, ""stop_loss"": 74287.89432, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 74302.8, ""sweep_level_age_bars"": 7, ""sweep_liquidity_quality"": ""weak"", ""sweep_swing_significance"": ""short"", ""swept_level"": 74466.9, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""strong"", ""turtle_quality_filters"": {""close_back_fraction"": 0.26226, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""strong"", ""wick_atr_ratio"": 0.632845, ""wick_extension"": 164.09999999999127, ""wick_fraction"": 0.699787}, ""wick_extension_bps"": 22.03663641161258}",4.0398214295814405,5.28719321722488,True,False,False,True,False
ifvg_retest,ict,long,BTCUSDT,30m,1776340800000,1776340800000,1776344400000,1776342600000,edge,ce,fixed_r,74550.0,74550.0,74550.0,74501.48999999999,74501.48999999999,74647.02000000002,48.51000000000931,6.507042253522377,conservative,False,True,False,,,,,,,,,,,74482.8,74550.0,74516.4,,,,,1,1776342600000,2.0,1,,1,1,"{""breach_close"": 74672.9, ""breach_displacement_grade"": ""weak"", ""breach_time"": 1776340800000, ""entry_mode"": ""edge"", ""entry_price"": 74550.0, ""entry_time"": 1776342600000, ""ifvg_ce"": 74516.4, ""ifvg_high"": 74550.0, ""ifvg_low"": 74482.8, ""model_family"": ""ict"", ""retest_depth"": 0.1086309523810004, ""retest_time"": 1776342600000, ""risk"": 48.51000000000931, ""risk_bps"": 6.507042253522377, ""source_fvg_direction"": ""bearish"", ""stop_loss"": 74501.48999999999, ""stop_mode"": ""ce"", ""target_mode"": ""fixed_r"", ""time_to_retest_bars"": 1}",19.58359101215868,26.65842094413005,False,True,True,True,True
turtle_soup,ict,long,BTCUSDT,30m,1776344400000,1776344400000,1776346200000,1776344400000,close,sweep_extreme,opposite_range,74933.5,74933.5,74933.5,74530.4133,74530.4133,75425.6,403.08669999999984,53.792589429293955,conservative,False,True,False,,,74801.8,74545.4,medium,13,strong,,,,,,,,,,,,,1.2208291665292008,1,1,,,"{""close_back_distance_bps"": 17.606528185150236, ""entry_mode"": ""close"", ""entry_price"": 74933.5, ""model_family"": ""ict"", ""risk"": 403.08669999999984, ""risk_bps"": 53.792589429293955, ""stop_loss"": 74530.4133, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 74545.4, ""sweep_level_age_bars"": 13, ""sweep_liquidity_quality"": ""medium"", ""sweep_swing_significance"": ""intermediate"", ""swept_level"": 74801.8, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""strong"", ""turtle_quality_filters"": {""close_back_fraction"": 0.302272, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""strong"", ""wick_atr_ratio"": 1.024146, ""wick_extension"": 256.40000000000873, ""wick_fraction"": 0.588478}, ""wick_extension_bps"": 34.277250012701394}",1.4054048421840766,4.159651013045079,True,False,False,False,False
turtle_soup,ict,long,BTCUSDT,30m,1776346200000,1776346200000,1776348000000,1776346200000,close,sweep_extreme,opposite_range,73755.9,73755.9,73755.9,73242.04882,73242.04882,75425.6,513.8511799999978,69.6691627381671,conservative,False,True,False,,,73540.0,73256.8,strong,44,valid,,,,,,,,,,,,,3.2493843840156575,1,,3,4,"{""close_back_distance_bps"": 29.35817242317027, ""entry_mode"": ""close"", ""entry_price"": 73755.9, ""model_family"": ""ict"", ""risk"": 513.8511799999978, ""risk_bps"": 69.6691627381671, ""stop_loss"": 73242.04882, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 73256.8, ""sweep_level_age_bars"": 44, ""sweep_liquidity_quality"": ""strong"", ""sweep_swing_significance"": ""long"", ""swept_level"": 73540.0, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""valid"", ""turtle_quality_filters"": {""close_back_fraction"": 0.125443, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""valid"", ""wick_atr_ratio"": 1.204082, ""wick_extension"": 283.1999999999971, ""wick_fraction"": 0.164546}, ""wick_extension_bps"": 38.509654609735804}",3.3941733869327946,0.7159660507152981,False,True,True,True,True
turtle_soup,ict,long,BTCUSDT,30m,1776348000000,1776348000000,1776349800000,1776348000000,close,sweep_extreme,opposite_range,73745.0,73745.0,73745.0,73373.251,73373.251,75425.6,371.74899999999616,50.410061699097724,conservative,False,True,False,,,73540.0,73388.0,strong,45,strong,,,,,,,,,,,,,4.520792254989316,1,,1,3,"{""close_back_distance_bps"": 27.875985858036444, ""entry_mode"": ""close"", ""entry_price"": 73745.0, ""model_family"": ""ict"", ""risk"": 371.74899999999616, ""risk_bps"": 50.410061699097724, ""stop_loss"": 73373.251, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 73388.0, ""sweep_level_age_bars"": 45, ""sweep_liquidity_quality"": ""strong"", ""sweep_swing_significance"": ""long"", ""swept_level"": 73540.0, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""strong"", ""turtle_quality_filters"": {""close_back_fraction"": 0.360915, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""strong"", ""wick_atr_ratio"": 0.627296, ""wick_extension"": 152.0, ""wick_fraction"": 0.267606}, ""wick_extension_bps"": 20.669023660592874}",4.7209272923397725,0.03712182144404707,False,True,True,True,True
turtle_soup,ict,long,BTCUSDT,30m,1776349800000,1776349800000,1776351600000,1776349800000,close,sweep_extreme,opposite_range,73937.0,73937.0,73937.0,73716.4126,73716.4126,75425.6,220.58740000000398,29.834507756604133,conservative,False,True,False,,,73873.8,73731.2,strong,42,strong,,,,,,,,,,,,,6.748345553735068,1,,1,1,"{""close_back_distance_bps"": 8.555130506349624, ""entry_mode"": ""close"", ""entry_price"": 73937.0, ""model_family"": ""ict"", ""risk"": 220.58740000000398, ""risk_bps"": 29.834507756604133, ""stop_loss"": 73716.4126, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 73731.2, ""sweep_level_age_bars"": 42, ""sweep_liquidity_quality"": ""strong"", ""sweep_swing_significance"": ""long"", ""swept_level"": 73873.8, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""strong"", ""turtle_quality_filters"": {""close_back_fraction"": 0.148881, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""strong"", ""wick_atr_ratio"": 0.447029, ""wick_extension"": 142.60000000000582, ""wick_fraction"": 0.335925}, ""wick_extension_bps"": 19.30319003489814}",7.085626830906805,0.28786775672590026,False,True,True,True,True
turtle_soup,ict,long,BTCUSDT,30m,1776353400000,1776353400000,1776355200000,1776353400000,close,sweep_extreme,opposite_range,74659.5,74659.5,74659.5,74115.4681,74115.4681,75425.6,544.0319000000018,72.86840924463756,conservative,False,True,False,,,74226.2,74130.4,weak,10,valid,,,,,,,,,,,,,1.4081894830064254,1,2,,,"{""close_back_distance_bps"": 58.37561400152546, ""entry_mode"": ""close"", ""entry_price"": 74659.5, ""model_family"": ""ict"", ""risk"": 544.0319000000018, ""risk_bps"": 72.86840924463756, ""stop_loss"": 74115.4681, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 74130.4, ""sweep_level_age_bars"": 10, ""sweep_liquidity_quality"": ""weak"", ""sweep_swing_significance"": ""short"", ""swept_level"": 74226.2, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""valid"", ""turtle_quality_filters"": {""close_back_fraction"": 0.578042, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""valid"", ""wick_atr_ratio"": 0.284113, ""wick_extension"": 95.80000000000291, ""wick_fraction"": 0.127801}, ""wick_extension_bps"": 12.90649393340935}",1.544946169516893,1.444768220392954,True,False,False,False,False
ifvg_retest,ict,long,BTCUSDT,30m,1776353400000,1776353400000,1776357000000,1776355200000,edge,ce,fixed_r,74545.4,74545.4,74545.4,74235.79092,74235.79092,75164.61815999998,309.6090799999947,41.53295575582058,conservative,False,True,False,,,,,,,,,,,73956.0,74545.4,74250.7,,,,,1,1776355200000,2.0,1,2,1,,"{""breach_close"": 74659.5, ""breach_displacement_grade"": ""weak"", ""breach_time"": 1776353400000, ""entry_mode"": ""edge"", ""entry_price"": 74545.4, ""entry_time"": 1776355200000, ""ifvg_ce"": 74250.7, ""ifvg_high"": 74545.4, ""ifvg_low"": 73956.0, ""model_family"": ""ict"", ""retest_depth"": 0.05123854767559788, ""retest_time"": 1776355200000, ""risk"": 309.6090799999947, ""risk_bps"": 41.53295575582058, ""source_fvg_direction"": ""bearish"", ""stop_loss"": 74235.79092, ""stop_mode"": ""ce"", ""target_mode"": ""fixed_r"", ""time_to_retest_bars"": 1}",3.083242907475524,2.170155991549103,True,False,False,True,False
