model,model_family,direction,symbol,timeframe,timestamp,entry_mode,stop_mode,target_mode,entry_price,entry_low,entry_high,stop_loss,invalidation,target_hint,risk,risk_bps,same_bar_policy,same_bar_ambiguous,session_window,ny_time,swept_level,sweep_extreme,fvg_low,fvg_high,fvg_ce,ifvg_low,ifvg_high,ifvg_ce,ob_low,ob_high,breaker_low,breaker_high,time_to_retest_bars,target_distance_r,metadata_json,mfe_r,mae_r,invalidated,target_hit,target_before_invalidation
silver_bullet,ict,short,BTCUSDT,5m,1777041300000,edge,swing_or_fvg,fixed_r,77811.3,77811.3,77811.3,77995.56226,77995.56226,77442.77548,184.26226000000315,23.680655637420678,conservative,False,10:00-11:00,2026-04-24 10:30,,,77811.3,77821.0,77816.15,,,,,,,,,2.0,"{""entry_mode"": ""edge"", ""entry_price"": 77811.3, ""fvg_ce"": 77816.15, ""fvg_high"": 77821.0, ""fvg_low"": 77811.3, ""fvg_time"": 1777041000000, ""model_family"": ""ict"", ""ny_time"": ""2026-04-24 10:30"", ""risk"": 184.26226000000315, ""risk_bps"": 23.680655637420678, ""session_window"": ""10:00-11:00"", ""stop_loss"": 77995.56226, ""stop_mode"": ""swing_or_fvg"", ""target_mode"": ""fixed_r""}",1.5754718302054795,2.1040662368951213,True,False,False
silver_bullet,ict,long,BTCUSDT,5m,1777041900000,edge,swing_or_fvg,fixed_r,77850.0,77850.0,77850.0,77623.43,77623.43,78303.14000000001,226.57000000000698,29.103403982017596,conservative,False,10:00-11:00,2026-04-24 10:40,,,77811.3,77850.0,77830.65,,,,,,,,,2.0,"{""entry_mode"": ""edge"", ""entry_price"": 77850.0, ""fvg_ce"": 77830.65, ""fvg_high"": 77850.0, ""fvg_low"": 77811.3, ""fvg_time"": 1777041600000, ""model_family"": ""ict"", ""ny_time"": ""2026-04-24 10:40"", ""risk"": 226.57000000000698, ""risk_bps"": 29.103403982017596, ""session_window"": ""10:00-11:00"", ""stop_loss"": 77623.43, ""stop_mode"": ""swing_or_fvg"", ""target_mode"": ""fixed_r""}",1.540362801783066,1.4520898618528042,True,False,False
silver_bullet,ict,short,BTCUSDT,5m,1777126200000,edge,swing_or_fvg,fixed_r,77635.2,77635.2,77635.2,77734.62704,77734.62704,77436.34591999998,99.42704000000958,12.806953546845964,conservative,False,10:00-11:00,2026-04-25 10:05,,,77635.2,77650.0,77642.6,,,,,,,,,2.0,"{""entry_mode"": ""edge"", ""entry_price"": 77635.2, ""fvg_ce"": 77642.6, ""fvg_high"": 77650.0, ""fvg_low"": 77635.2, ""fvg_time"": 1777125900000, ""model_family"": ""ict"", ""ny_time"": ""2026-04-25 10:05"", ""risk"": 99.42704000000958, ""risk_bps"": 12.806953546845964, ""session_window"": ""10:00-11:00"", ""stop_loss"": 77734.62704, ""stop_mode"": ""swing_or_fvg"", ""target_mode"": ""fixed_r""}",3.743448462309259,0.7865063668795687,False,True,True
silver_bullet,ict,long,BTCUSDT,5m,1777127700000,edge,swing_or_fvg,fixed_r,77677.0,77677.0,77677.0,77605.26460000001,77605.26460000001,77820.47079999998,71.73539999999048,9.235088893751108,conservative,False,10:00-11:00,2026-04-25 10:30,,,77652.3,77677.0,77664.65,,,,,,,,,2.0,"{""entry_mode"": ""edge"", ""entry_price"": 77677.0, ""fvg_ce"": 77664.65, ""fvg_high"": 77677.0, ""fvg_low"": 77652.3, ""fvg_time"": 1777127400000, ""model_family"": ""ict"", ""ny_time"": ""2026-04-25 10:30"", ""risk"": 71.73539999999048, ""risk_bps"": 9.235088893751108, ""session_window"": ""10:00-11:00"", ""stop_loss"": 77605.26460000001, ""stop_mode"": ""swing_or_fvg"", ""target_mode"": ""fixed_r""}",0.5074203252508387,5.935702595929756,True,False,False
silver_bullet,ict,short,BTCUSDT,5m,1777130100000,edge,swing_or_fvg,fixed_r,77641.4,77641.4,77641.4,77659.92828,77659.92828,77604.34344,18.52827999999863,2.3863917961292085,conservative,False,10:00-11:00,2026-04-25 10:55,,,77641.4,77686.6,77664.0,,,,,,,,,2.0,"{""entry_mode"": ""edge"", ""entry_price"": 77641.4, ""fvg_ce"": 77664.0, ""fvg_high"": 77686.6, ""fvg_low"": 77641.4, ""fvg_time"": 1777128900000, ""model_family"": ""ict"", ""ny_time"": ""2026-04-25 10:55"", ""risk"": 18.52827999999863, ""risk_bps"": 2.3863917961292085, ""session_window"": ""10:00-11:00"", ""stop_loss"": 77659.92828, ""stop_mode"": ""swing_or_fvg"", ""target_mode"": ""fixed_r""}",29.220197449522253,2.6823860606605314,True,False,False
silver_bullet,ict,long,ETHUSDT,1m,1777125840000,edge,swing_or_fvg,fixed_r,2316.44,2316.44,2316.44,2313.5667120000003,2313.5667120000003,2322.1865759999996,2.873287999999775,12.403895632953045,conservative,False,10:00-11:00,2026-04-25 10:03,,,2315.65,2316.44,2316.045,,,,,,,,,2.0,"{""entry_mode"": ""edge"", ""entry_price"": 2316.44, ""fvg_ce"": 2316.045, ""fvg_high"": 2316.44, ""fvg_low"": 2315.65, ""fvg_time"": 1777125780000, ""model_family"": ""ict"", ""ny_time"": ""2026-04-25 10:03"", ""risk"": 2.873287999999775, ""risk_bps"": 12.403895632953045, ""session_window"": ""10:00-11:00"", ""stop_loss"": 2313.5667120000003, ""stop_mode"": ""swing_or_fvg"", ""target_mode"": ""fixed_r""}",0.18097733328508056,0.9257686664198169,False,False,False
silver_bullet,ict,short,ETHUSDT,1m,1777126020000,edge,swing_or_fvg,fixed_r,2314.53,2314.53,2314.53,2318.0129060000004,2318.0129060000004,2307.564188,3.4829060000001846,15.048005426588484,conservative,False,10:00-11:00,2026-04-25 10:05,,,2314.53,2316.44,2315.485,,,,,,,,,2.0,"{""entry_mode"": ""edge"", ""entry_price"": 2314.53, ""fvg_ce"": 2315.485, ""fvg_high"": 2316.44, ""fvg_low"": 2314.53, ""fvg_time"": 1777125900000, ""model_family"": ""ict"", ""ny_time"": ""2026-04-25 10:05"", ""risk"": 3.4829060000001846, ""risk_bps"": 15.048005426588484, ""session_window"": ""10:00-11:00"", ""stop_loss"": 2318.0129060000004, ""stop_mode"": ""swing_or_fvg"", ""target_mode"": ""fixed_r""}",0.21533742225600125,0.7091779106297066,False,False,False
silver_bullet,ict,long,ETHUSDT,1m,1777126200000,edge,swing_or_fvg,fixed_r,2316.08,2316.08,2316.08,2313.846784,2313.846784,2320.546432,2.233216000000084,9.642223066561105,conservative,False,10:00-11:00,2026-04-25 10:09,,,2315.4,2316.08,2315.74,,,,,,,,,2.0,"{""entry_mode"": ""edge"", ""entry_price"": 2316.08, ""fvg_ce"": 2315.74, ""fvg_high"": 2316.08, ""fvg_low"": 2315.4, ""fvg_time"": 1777126140000, ""model_family"": ""ict"", ""ny_time"": ""2026-04-25 10:09"", ""risk"": 2.233216000000084, ""risk_bps"": 9.642223066561105, ""session_window"": ""10:00-11:00"", ""stop_loss"": 2313.846784, ""stop_mode"": ""swing_or_fvg"", ""target_mode"": ""fixed_r""}",0.41196194188114277,1.0299048547026532,True,False,False
silver_bullet,ict,short,ETHUSDT,1m,1777126320000,edge,swing_or_fvg,fixed_r,2315.62,2315.62,2315.62,2316.863124,2316.863124,2313.1337519999997,1.2431240000000798,5.3684283258914665,conservative,False,10:00-11:00,2026-04-25 10:11,,,2315.62,2316.08,2315.85,,,,,,,,,2.0,"{""entry_mode"": ""edge"", ""entry_price"": 2315.62, ""fvg_ce"": 2315.85, ""fvg_high"": 2316.08, ""fvg_low"": 2315.62, ""fvg_time"": 1777126260000, ""model_family"": ""ict"", ""ny_time"": ""2026-04-25 10:11"", ""risk"": 1.2431240000000798, ""risk_bps"": 5.3684283258914665, ""session_window"": ""10:00-11:00"", ""stop_loss"": 2316.863124, ""stop_mode"": ""swing_or_fvg"", ""target_mode"": ""fixed_r""}",1.4801419649202916,1.110106473690493,True,False,False
silver_bullet,ict,long,ETHUSDT,1m,1777126560000,edge,swing_or_fvg,fixed_r,2316.62,2316.62,2316.62,2314.4566760000002,2314.4566760000002,2320.946647999999,2.1633239999996476,9.338277317814953,conservative,False,10:00-11:00,2026-04-25 10:15,,,2315.62,2316.62,2316.12,,,,,,,,,2.0,"{""entry_mode"": ""edge"", ""entry_price"": 2316.62, ""fvg_ce"": 2316.12, ""fvg_high"": 2316.62, ""fvg_low"": 2315.62, ""fvg_time"": 1777126500000, ""model_family"": ""ict"", ""ny_time"": ""2026-04-25 10:15"", ""risk"": 2.1633239999996476, ""risk_bps"": 9.338277317814953, ""session_window"": ""10:00-11:00"", ""stop_loss"": 2314.4566760000002, ""stop_mode"": ""swing_or_fvg"", ""target_mode"": ""fixed_r""}",0.17565561145726255,1.3127945698379684,True,False,False
silver_bullet,ict,long,ETHUSDT,1m,1777126740000,edge,swing_or_fvg,fixed_r,2316.79,2316.79,2316.79,2313.3166420000002,2313.3166420000002,2323.7367159999994,3.4733579999997346,14.992114088889087,conservative,False,10:00-11:00,2026-04-25 10:18,,,2316.62,2316.79,2316.705,,,,,,,,,2.0,"{""entry_mode"": ""edge"", ""entry_price"": 2316.79, ""fvg_ce"": 2316.705, ""fvg_high"": 2316.79, ""fvg_low"": 2316.62, ""fvg_time"": 1777126680000, ""model_family"": ""ict"", ""ny_time"": ""2026-04-25 10:18"", ""risk"": 3.4733579999997346, ""risk_bps"": 14.992114088889087, ""session_window"": ""10:00-11:00"", ""stop_loss"": 2313.3166420000002, ""stop_mode"": ""swing_or_fvg"", ""target_mode"": ""fixed_r""}",0.06046022321915922,0.6794577466533274,False,False,False
silver_bullet,ict,short,ETHUSDT,1m,1777126860000,edge,swing_or_fvg,fixed_r,2315.05,2315.05,2315.05,2317.4130099999998,2317.4130099999998,2310.323980000001,2.3630099999995764,10.207166151917134,conservative,False,10:00-11:00,2026-04-25 10:20,,,2315.05,2316.79,2315.92,,,,,,,,,2.0,"{""entry_mode"": ""edge"", ""entry_price"": 2315.05, ""fvg_ce"": 2315.92, ""fvg_high"": 2316.79, ""fvg_low"": 2315.05, ""fvg_time"": 1777126800000, ""model_family"": ""ict"", ""ny_time"": ""2026-04-25 10:20"", ""risk"": 2.3630099999995764, ""risk_bps"": 10.207166151917134, ""session_window"": ""10:00-11:00"", ""stop_loss"": 2317.4130099999998, ""stop_mode"": ""swing_or_fvg"", ""target_mode"": ""fixed_r""}",0.26237722227178756,0.8252186829510529,False,False,False
