model,model_family,direction,symbol,timeframe,timestamp,setup_timestamp,detected_at,entry_time,entry_mode,stop_mode,stop_model,target_mode,target_model,dol_priority,dol_target_type,dol_source,entry_price,entry_low,entry_high,stop_loss,invalidation,target_hint,tp1_price,tp2_price,final_target,rr_to_target,logical_invalidation_model,logical_invalidation_price,partial_close_fraction,be_trigger_r,moved_to_be,exit_reason,risk,risk_bps,same_bar_policy,same_bar_ambiguous,activated_trade,invalidated_before_entry,target_reached_before_entry,session_window,ny_time,htf_mode,htf_bias,htf_location,htf_zone_type,htf_objective_type,htf_context_alignment,htf_score_modifier,pd_array_type,pd_array_age_bars,p_d_value,has_smt_confirmation,smt_direction,smt_pair,smt_strength,decision_score,score_bucket,htf_alignment_score,draw_score,pd_location_score,poi_score,displacement_score,smt_score,killzone_score,target_rr_score,no_trade_reasons,pre_model_filter_pass,pre_model_allowed_directions,pre_model_reasons,htf_inside_poi,htf_approaching_poi,swept_level,sweep_extreme,sweep_liquidity_quality,sweep_level_age_bars,displacement_grade,displacement_factor,body_ratio,range_expansion,breach_displacement_grade,turtle_quality,time_to_confirmation_bars,ltf_trigger_type,fvg_low,fvg_high,fvg_ce,fvg_fill_depth,ifvg_low,ifvg_high,ifvg_ce,ifvg_fill_depth,ifvg_min_retest_depth,source_fvg_age_bars,source_fvg_touches_before_inversion,silver_bullet_min_retest_depth,ob_low,ob_high,breaker_low,breaker_high,poi_retest_count,trigger_to_retest_bars,rejection_body_level,rejection_wick_extreme,current_wick_extreme,rejection_zone_low,rejection_zone_high,rejection_body_sweep_bps,rejection_min_wick_fraction,body_liquidity_sweep,mitigation_low,mitigation_high,time_to_retest_bars,retest_time,target_distance_r,time_to_entry_bars,bars_to_invalidation,bars_to_1r,bars_to_2r,metadata_json,mfe_r,mae_r,invalidated,target_hit,tp1_hit,tp2_hit,final_target_hit,logical_invalidated,tp1_r,managed_outcome_r,managed_exit_reason,target_before_invalidation,hit_1r_before_invalidation,hit_2r_before_invalidation
silver_bullet,ict,short,BTCUSDT,15m,1750230000000,1750230000000,1750255200000,1750231800000,edge,swing_or_fvg,swing_or_fvg,fixed_r,fixed_r,,,,104945.4,104945.4,104945.4,105288.98908,105288.98908,104258.22183999998,104601.81091999999,104258.22183999998,104258.22183999998,2.0,,,0.5,1.0,True,tp_hit,343.5890800000052,32.73979421680276,conservative,False,True,False,False,03:00-04:00,2025-06-18 03:00,off,,,,,,,,,,,,,,78,high,20,5,5,8,0,0,20,20,,True,"long,short",,,,,,,,,,,,,,,,104945.4,105043.6,104994.5,0.25050916496947967,,,,,,,,0.15,,,,,,,,,,,,,,,,,2,1750231800000,2.0,2,,9,14,"{""be_trigger_r"": 1.0, ""entry_mode"": ""edge"", ""entry_price"": 104945.4, ""entry_time"": 1750231800000, ""exit_reason"": null, ""final_target"": 104258.22183999998, ""fvg_ce"": 104994.5, ""fvg_fill_depth"": 0.25050916496947967, ""fvg_high"": 105043.6, ""fvg_low"": 104945.4, ""fvg_ny_time"": ""2025-06-18 03:00"", ""fvg_time"": 1750230000000, ""htf_mode"": ""off"", ""logical_invalidation_confirmation"": ""body_close"", ""logical_invalidation_model"": null, ""logical_invalidation_price"": null, ""model_family"": ""ict"", ""moved_to_be"": false, ""ny_time"": ""2025-06-18 03:00"", ""partial_close_fraction"": 0.5, ""pre_model_allowed_directions"": ""long,short"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_ny_time"": ""2025-06-18 03:30"", ""retest_time"": 1750231800000, ""risk"": 343.5890800000052, ""risk_bps"": 32.73979421680276, ""rr_to_target"": 2.0, ""session_window"": ""03:00-04:00"", ""signal_ny_time"": ""2025-06-18 03:00"", ""signal_time"": 1750230000000, ""silver_bullet_fvg_source"": ""created_in_window"", ""silver_bullet_max_retest_bars"": 6, ""silver_bullet_min_retest_depth"": 0.15, ""silver_bullet_retest_must_occur_within_window"": true, ""silver_bullet_use_ce_invalidation"": false, ""stop_loss"": 105288.98908, ""stop_mode"": ""swing_or_fvg"", ""stop_model"": ""swing_or_fvg"", ""target_mode"": ""fixed_r"", ""target_model"": ""fixed_r"", ""time_to_retest_bars"": 2, ""tp1_price"": 104601.81091999999, ""tp2_price"": 104258.22183999998}",2.427318120820334,0.9645242508871461,False,True,True,True,True,False,1.0,1.5,final_target_hit,True,True,True
silver_bullet,ict,short,BTCUSDT,15m,1750255200000,1750255200000,1750256100000,1750255200000,edge,swing_or_fvg,swing_or_fvg,fixed_r,fixed_r,,,,104534.7,104534.7,104534.7,105120.90694,105120.90694,103362.28611999999,103948.49306,103362.28611999999,103362.28611999999,2.0,,,0.5,1.0,False,sl_hit,586.2069400000037,56.077736866323214,conservative,False,True,False,False,10:00-11:00,2025-06-18 10:00,off,,,,,,,,,,,,,,78,high,20,5,5,8,0,0,20,20,,True,"long,short",,,,,,,,,,,,,,,,104534.7,104563.4,104549.04999999999,19.696864111500357,,,,,,,,0.15,,,,,,,,,,,,,,,,,5,1750255200000,2.0,1,1,,,"{""be_trigger_r"": 1.0, ""entry_mode"": ""edge"", ""entry_price"": 104534.7, ""entry_time"": 1750255200000, ""exit_reason"": null, ""final_target"": 103362.28611999999, ""fvg_ce"": 104549.04999999999, ""fvg_fill_depth"": 19.696864111500357, ""fvg_high"": 104563.4, ""fvg_low"": 104534.7, ""fvg_ny_time"": ""2025-06-18 08:45"", ""fvg_time"": 1750250700000, ""htf_mode"": ""off"", ""logical_invalidation_confirmation"": ""body_close"", ""logical_invalidation_model"": null, ""logical_invalidation_price"": null, ""model_family"": ""ict"", ""moved_to_be"": false, ""ny_time"": ""2025-06-18 10:00"", ""partial_close_fraction"": 0.5, ""pre_model_allowed_directions"": ""long,short"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_ny_time"": ""2025-06-18 10:00"", ""retest_time"": 1750255200000, ""risk"": 586.2069400000037, ""risk_bps"": 56.077736866323214, ""rr_to_target"": 2.0, ""session_window"": ""10:00-11:00"", ""signal_ny_time"": ""2025-06-18 10:00"", ""signal_time"": 1750255200000, ""silver_bullet_fvg_source"": ""first_retest_in_window"", ""silver_bullet_max_retest_bars"": 6, ""silver_bullet_min_retest_depth"": 0.15, ""silver_bullet_retest_must_occur_within_window"": true, ""silver_bullet_use_ce_invalidation"": false, ""stop_loss"": 105120.90694, ""stop_mode"": ""swing_or_fvg"", ""stop_model"": ""swing_or_fvg"", ""target_mode"": ""fixed_r"", ""target_model"": ""fixed_r"", ""time_to_retest_bars"": 5, ""tp1_price"": 103948.49306, ""tp2_price"": 103362.28611999999}",1.8911410363036376,1.305511667944426,True,False,False,False,False,False,1.0,-1.0,sl_hit,False,False,False
silver_bullet,ict,long,BTCUSDT,15m,1750256100000,1750256100000,1750258800000,1750257900000,edge,swing_or_fvg,swing_or_fvg,fixed_r,fixed_r,,,,104824.8,104824.8,104824.8,103894.83504,103894.83504,106684.72992,105754.76496,106684.72992,106684.72992,2.0,,,0.5,1.0,False,sl_hit,929.9649599999975,88.7161206126792,conservative,False,True,False,False,10:00-11:00,2025-06-18 10:15,off,,,,,,,,,,,,,,78,high,20,5,5,8,0,0,20,20,,True,"long,short",,,,,,,,,,,,,,,,104467.6,104824.8,104646.20000000001,1.1159014557671028,,,,,,,,0.15,,,,,,,,,,,,,,,,,2,1750257900000,2.0,2,12,,,"{""be_trigger_r"": 1.0, ""entry_mode"": ""edge"", ""entry_price"": 104824.8, ""entry_time"": 1750257900000, ""exit_reason"": null, ""final_target"": 106684.72992, ""fvg_ce"": 104646.20000000001, ""fvg_fill_depth"": 1.1159014557671028, ""fvg_high"": 104824.8, ""fvg_low"": 104467.6, ""fvg_ny_time"": ""2025-06-18 10:15"", ""fvg_time"": 1750256100000, ""htf_mode"": ""off"", ""logical_invalidation_confirmation"": ""body_close"", ""logical_invalidation_model"": null, ""logical_invalidation_price"": null, ""model_family"": ""ict"", ""moved_to_be"": false, ""ny_time"": ""2025-06-18 10:15"", ""partial_close_fraction"": 0.5, ""pre_model_allowed_directions"": ""long,short"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_ny_time"": ""2025-06-18 10:45"", ""retest_time"": 1750257900000, ""risk"": 929.9649599999975, ""risk_bps"": 88.7161206126792, ""rr_to_target"": 2.0, ""session_window"": ""10:00-11:00"", ""signal_ny_time"": ""2025-06-18 10:15"", ""signal_time"": 1750256100000, ""silver_bullet_fvg_source"": ""created_in_window"", ""silver_bullet_max_retest_bars"": 6, ""silver_bullet_min_retest_depth"": 0.15, ""silver_bullet_retest_must_occur_within_window"": true, ""silver_bullet_use_ce_invalidation"": false, ""stop_loss"": 103894.83504, ""stop_mode"": ""swing_or_fvg"", ""stop_model"": ""swing_or_fvg"", ""target_mode"": ""fixed_r"", ""target_model"": ""fixed_r"", ""time_to_retest_bars"": 2, ""tp1_price"": 105754.76496, ""tp2_price"": 106684.72992}",0.2991510561860286,1.5040351627872095,True,False,False,False,False,False,1.0,-1.0,sl_hit,False,False,False
silver_bullet,ict,short,BTCUSDT,15m,1750341600000,1750341600000,1750343400000,1750342500000,edge,swing_or_fvg,swing_or_fvg,fixed_r,fixed_r,,,,104448.4,104448.4,104448.4,104770.08967999999,104770.08967999999,103805.02064,104126.71032,103805.02064,103805.02064,2.0,,,0.5,1.0,True,sl_hit,321.68967999999586,30.798909317902034,conservative,True,True,False,False,10:00-11:00,2025-06-19 10:00,off,,,,,,,,,,,,,,78,high,20,5,5,8,0,0,20,20,,True,"long,short",,,,,,,,,,,,,,,,104448.4,104468.4,104458.4,9.770000000000437,,,,,,,,0.15,,,,,,,,,,,,,,,,,1,1750342500000,2.0,1,14,3,,"{""be_trigger_r"": 1.0, ""entry_mode"": ""edge"", ""entry_price"": 104448.4, ""entry_time"": 1750342500000, ""exit_reason"": null, ""final_target"": 103805.02064, ""fvg_ce"": 104458.4, ""fvg_fill_depth"": 9.770000000000437, ""fvg_high"": 104468.4, ""fvg_low"": 104448.4, ""fvg_ny_time"": ""2025-06-19 10:00"", ""fvg_time"": 1750341600000, ""htf_mode"": ""off"", ""logical_invalidation_confirmation"": ""body_close"", ""logical_invalidation_model"": null, ""logical_invalidation_price"": null, ""model_family"": ""ict"", ""moved_to_be"": false, ""ny_time"": ""2025-06-19 10:00"", ""partial_close_fraction"": 0.5, ""pre_model_allowed_directions"": ""long,short"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_ny_time"": ""2025-06-19 10:15"", ""retest_time"": 1750342500000, ""risk"": 321.68967999999586, ""risk_bps"": 30.798909317902034, ""rr_to_target"": 2.0, ""session_window"": ""10:00-11:00"", ""signal_ny_time"": ""2025-06-19 10:00"", ""signal_time"": 1750341600000, ""silver_bullet_fvg_source"": ""created_in_window"", ""silver_bullet_max_retest_bars"": 6, ""silver_bullet_min_retest_depth"": 0.15, ""silver_bullet_retest_must_occur_within_window"": true, ""silver_bullet_use_ce_invalidation"": false, ""stop_loss"": 104770.08967999999, ""stop_mode"": ""swing_or_fvg"", ""stop_model"": ""swing_or_fvg"", ""target_mode"": ""fixed_r"", ""target_model"": ""fixed_r"", ""time_to_retest_bars"": 1, ""tp1_price"": 104126.71032, ""tp2_price"": 103805.02064}",1.7970735026376934,1.0780575864292798,True,False,True,False,False,False,1.0,0.5,be_after_tp1,False,True,False
silver_bullet,ict,short,BTCUSDT,15m,1750344300000,1750344300000,1750346100000,1750345200000,edge,swing_or_fvg,swing_or_fvg,fixed_r,fixed_r,,,,104300.1,104300.1,104300.1,104664.66002,104664.66002,103570.97996000003,103935.53998000002,103570.97996000003,103570.97996000003,2.0,,,0.5,1.0,True,sl_hit,364.5600199999899,34.95298853979909,conservative,False,True,False,False,10:00-11:00,2025-06-19 10:45,off,,,,,,,,,,,,,,78,high,20,5,5,8,0,0,20,20,,True,"long,short",,,,,,,,,,,,,,,,104300.1,104377.8,104338.95000000001,0.839124839124833,,,,,,,,0.15,,,,,,,,,,,,,,,,,1,1750345200000,2.0,1,11,8,,"{""be_trigger_r"": 1.0, ""entry_mode"": ""edge"", ""entry_price"": 104300.1, ""entry_time"": 1750345200000, ""exit_reason"": null, ""final_target"": 103570.97996000003, ""fvg_ce"": 104338.95000000001, ""fvg_fill_depth"": 0.839124839124833, ""fvg_high"": 104377.8, ""fvg_low"": 104300.1, ""fvg_ny_time"": ""2025-06-19 10:45"", ""fvg_time"": 1750344300000, ""htf_mode"": ""off"", ""logical_invalidation_confirmation"": ""body_close"", ""logical_invalidation_model"": null, ""logical_invalidation_price"": null, ""model_family"": ""ict"", ""moved_to_be"": false, ""ny_time"": ""2025-06-19 10:45"", ""partial_close_fraction"": 0.5, ""pre_model_allowed_directions"": ""long,short"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_ny_time"": ""2025-06-19 11:00"", ""retest_time"": 1750345200000, ""risk"": 364.5600199999899, ""risk_bps"": 34.95298853979909, ""rr_to_target"": 2.0, ""session_window"": ""10:00-11:00"", ""signal_ny_time"": ""2025-06-19 10:45"", ""signal_time"": 1750344300000, ""silver_bullet_fvg_source"": ""created_in_window"", ""silver_bullet_max_retest_bars"": 6, ""silver_bullet_min_retest_depth"": 0.15, ""silver_bullet_retest_must_occur_within_window"": true, ""silver_bullet_use_ce_invalidation"": false, ""stop_loss"": 104664.66002, ""stop_mode"": ""swing_or_fvg"", ""stop_model"": ""swing_or_fvg"", ""target_mode"": ""fixed_r"", ""target_model"": ""fixed_r"", ""time_to_retest_bars"": 1, ""tp1_price"": 103935.53998000002, ""tp2_price"": 103570.97996000003}",1.1789553884707786,1.3580754137549285,True,False,True,False,False,False,1.0,0.5,be_after_tp1,False,True,False
silver_bullet,ict,long,BTCUSDT,15m,1750489200000,1750489200000,1750514400000,1750489200000,edge,swing_or_fvg,swing_or_fvg,fixed_r,fixed_r,,,,103422.8,103422.8,103422.8,103247.91544000001,103247.91544000001,103772.56911999999,103597.68456,103772.56911999999,103772.56911999999,2.0,,,0.5,1.0,True,tp_hit,174.88455999999132,16.9096717551634,conservative,False,True,False,False,03:00-04:00,2025-06-21 03:00,off,,,,,,,,,,,,,,78,high,20,5,5,8,0,0,20,20,,True,"long,short",,,,,,,,,,,,,,,,103385.0,103422.8,103403.9,3.0396825396825364,,,,,,,,0.15,,,,,,,,,,,,,,,,,2,1750489200000,2.0,1,,7,7,"{""be_trigger_r"": 1.0, ""entry_mode"": ""edge"", ""entry_price"": 103422.8, ""entry_time"": 1750489200000, ""exit_reason"": null, ""final_target"": 103772.56911999999, ""fvg_ce"": 103403.9, ""fvg_fill_depth"": 3.0396825396825364, ""fvg_high"": 103422.8, ""fvg_low"": 103385.0, ""fvg_ny_time"": ""2025-06-21 02:30"", ""fvg_time"": 1750487400000, ""htf_mode"": ""off"", ""logical_invalidation_confirmation"": ""body_close"", ""logical_invalidation_model"": null, ""logical_invalidation_price"": null, ""model_family"": ""ict"", ""moved_to_be"": false, ""ny_time"": ""2025-06-21 03:00"", ""partial_close_fraction"": 0.5, ""pre_model_allowed_directions"": ""long,short"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_ny_time"": ""2025-06-21 03:00"", ""retest_time"": 1750489200000, ""risk"": 174.88455999999132, ""risk_bps"": 16.9096717551634, ""rr_to_target"": 2.0, ""session_window"": ""03:00-04:00"", ""signal_ny_time"": ""2025-06-21 03:00"", ""signal_time"": 1750489200000, ""silver_bullet_fvg_source"": ""first_retest_in_window"", ""silver_bullet_max_retest_bars"": 6, ""silver_bullet_min_retest_depth"": 0.15, ""silver_bullet_retest_must_occur_within_window"": true, ""silver_bullet_use_ce_invalidation"": false, ""stop_loss"": 103247.91544000001, ""stop_mode"": ""swing_or_fvg"", ""stop_model"": ""swing_or_fvg"", ""target_mode"": ""fixed_r"", ""target_model"": ""fixed_r"", ""time_to_retest_bars"": 2, ""tp1_price"": 103597.68456, ""tp2_price"": 103772.56911999999}",2.960810262495606,0.5763802133247664,False,True,True,True,True,False,1.0,1.5,final_target_hit,True,True,True
silver_bullet,ict,short,BTCUSDT,15m,1750514400000,1750514400000,1750517100000,1750516200000,edge,swing_or_fvg,swing_or_fvg,fixed_r,fixed_r,,,,103607.0,103607.0,103607.0,103848.3214,103848.3214,103124.3572,103365.6786,103124.3572,103124.3572,2.0,,,,1.0,False,target_reached_before_entry,241.32140000000072,23.29199764494684,conservative,False,False,False,True,10:00-11:00,2025-06-21 10:00,off,,,,,,,,,,,,,,78,high,20,5,5,8,0,0,20,20,,True,"long,short",,,,,,,,,,,,,,,,103607.0,103661.1,103634.05,2.2606284658038773,,,,,,,,0.15,,,,,,,,,,,,,,,,,2,1750516200000,2.0,2,,,,"{""be_trigger_r"": 1.0, ""entry_mode"": ""edge"", ""entry_price"": 103607.0, ""entry_time"": 1750516200000, ""exit_reason"": null, ""final_target"": 103124.3572, ""fvg_ce"": 103634.05, ""fvg_fill_depth"": 2.2606284658038773, ""fvg_high"": 103661.1, ""fvg_low"": 103607.0, ""fvg_ny_time"": ""2025-06-21 10:00"", ""fvg_time"": 1750514400000, ""htf_mode"": ""off"", ""logical_invalidation_confirmation"": ""body_close"", ""logical_invalidation_model"": null, ""logical_invalidation_price"": null, ""model_family"": ""ict"", ""moved_to_be"": false, ""ny_time"": ""2025-06-21 10:00"", ""partial_close_fraction"": 0.5, ""pre_model_allowed_directions"": ""long,short"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_ny_time"": ""2025-06-21 10:30"", ""retest_time"": 1750516200000, ""risk"": 241.32140000000072, ""risk_bps"": 23.29199764494684, ""rr_to_target"": 2.0, ""session_window"": ""10:00-11:00"", ""signal_ny_time"": ""2025-06-21 10:00"", ""signal_time"": 1750514400000, ""silver_bullet_fvg_source"": ""created_in_window"", ""silver_bullet_max_retest_bars"": 6, ""silver_bullet_min_retest_depth"": 0.15, ""silver_bullet_retest_must_occur_within_window"": true, ""silver_bullet_use_ce_invalidation"": false, ""stop_loss"": 103848.3214, ""stop_mode"": ""swing_or_fvg"", ""stop_model"": ""swing_or_fvg"", ""target_mode"": ""fixed_r"", ""target_model"": ""fixed_r"", ""time_to_retest_bars"": 2, ""tp1_price"": 103365.6786, ""tp2_price"": 103124.3572}",,,False,False,False,False,False,False,,,target_reached_before_entry,False,False,False
silver_bullet,ict,short,BTCUSDT,15m,1750578300000,1750578300000,1750600800000,1750579200000,edge,swing_or_fvg,swing_or_fvg,fixed_r,fixed_r,,,,102436.2,102436.2,102436.2,102739.18724,102739.18724,101830.22551999999,102133.21276,101830.22551999999,101830.22551999999,2.0,,,0.5,1.0,False,sl_hit,302.9872400000022,29.578141321134737,conservative,False,True,False,False,03:00-04:00,2025-06-22 03:45,off,,,,,,,,,,,,,,78,high,20,5,5,8,0,0,20,20,,True,"long,short",,,,,,,,,,,,,,,,102436.2,102533.5,102484.85,0.8088386433709633,,,,,,,,0.15,,,,,,,,,,,,,,,,,1,1750579200000,2.0,1,5,,,"{""be_trigger_r"": 1.0, ""entry_mode"": ""edge"", ""entry_price"": 102436.2, ""entry_time"": 1750579200000, ""exit_reason"": null, ""final_target"": 101830.22551999999, ""fvg_ce"": 102484.85, ""fvg_fill_depth"": 0.8088386433709633, ""fvg_high"": 102533.5, ""fvg_low"": 102436.2, ""fvg_ny_time"": ""2025-06-22 03:45"", ""fvg_time"": 1750578300000, ""htf_mode"": ""off"", ""logical_invalidation_confirmation"": ""body_close"", ""logical_invalidation_model"": null, ""logical_invalidation_price"": null, ""model_family"": ""ict"", ""moved_to_be"": false, ""ny_time"": ""2025-06-22 03:45"", ""partial_close_fraction"": 0.5, ""pre_model_allowed_directions"": ""long,short"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_ny_time"": ""2025-06-22 04:00"", ""retest_time"": 1750579200000, ""risk"": 302.9872400000022, ""risk_bps"": 29.578141321134737, ""rr_to_target"": 2.0, ""session_window"": ""03:00-04:00"", ""signal_ny_time"": ""2025-06-22 03:45"", ""signal_time"": 1750578300000, ""silver_bullet_fvg_source"": ""created_in_window"", ""silver_bullet_max_retest_bars"": 6, ""silver_bullet_min_retest_depth"": 0.15, ""silver_bullet_retest_must_occur_within_window"": true, ""silver_bullet_use_ce_invalidation"": false, ""stop_loss"": 102739.18724, ""stop_mode"": ""swing_or_fvg"", ""stop_model"": ""swing_or_fvg"", ""target_mode"": ""fixed_r"", ""target_model"": ""fixed_r"", ""time_to_retest_bars"": 1, ""tp1_price"": 102133.21276, ""tp2_price"": 101830.22551999999}",1.365404034836563,1.166715799648848,True,False,False,False,False,False,1.0,-1.0,sl_hit,False,False,False
silver_bullet,ict,long,BTCUSDT,15m,1750689000000,1750689000000,1750689900000,1750689000000,edge,swing_or_fvg,swing_or_fvg,fixed_r,fixed_r,,,,101760.0,101760.0,101760.0,100729.448,100729.448,103821.10399999999,102790.552,103821.10399999999,103821.10399999999,2.0,,,0.5,1.0,False,sl_hit,1030.551999999996,101.27279874213798,conservative,False,True,False,False,10:00-11:00,2025-06-23 10:30,off,,,,,,,,,,,,,,78,high,20,5,5,8,0,0,20,20,,True,"long,short",,,,,,,,,,,,,,,,101309.3,101760.0,101534.65,0.679609496339039,,,,,,,,0.15,,,,,,,,,,,,,,,,,3,1750689000000,2.0,1,7,,,"{""be_trigger_r"": 1.0, ""entry_mode"": ""edge"", ""entry_price"": 101760.0, ""entry_time"": 1750689000000, ""exit_reason"": null, ""final_target"": 103821.10399999999, ""fvg_ce"": 101534.65, ""fvg_fill_depth"": 0.679609496339039, ""fvg_high"": 101760.0, ""fvg_low"": 101309.3, ""fvg_ny_time"": ""2025-06-23 09:45"", ""fvg_time"": 1750686300000, ""htf_mode"": ""off"", ""logical_invalidation_confirmation"": ""body_close"", ""logical_invalidation_model"": null, ""logical_invalidation_price"": null, ""model_family"": ""ict"", ""moved_to_be"": false, ""ny_time"": ""2025-06-23 10:30"", ""partial_close_fraction"": 0.5, ""pre_model_allowed_directions"": ""long,short"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_ny_time"": ""2025-06-23 10:30"", ""retest_time"": 1750689000000, ""risk"": 1030.551999999996, ""risk_bps"": 101.27279874213798, ""rr_to_target"": 2.0, ""session_window"": ""10:00-11:00"", ""signal_ny_time"": ""2025-06-23 10:30"", ""signal_time"": 1750689000000, ""silver_bullet_fvg_source"": ""first_retest_in_window"", ""silver_bullet_max_retest_bars"": 6, ""silver_bullet_min_retest_depth"": 0.15, ""silver_bullet_retest_must_occur_within_window"": true, ""silver_bullet_use_ce_invalidation"": false, ""stop_loss"": 100729.448, ""stop_mode"": ""swing_or_fvg"", ""stop_model"": ""swing_or_fvg"", ""target_mode"": ""fixed_r"", ""target_model"": ""fixed_r"", ""time_to_retest_bars"": 3, ""tp1_price"": 102790.552, ""tp2_price"": 103821.10399999999}",1.4688244746504815,2.14681064128739,True,False,False,False,False,False,1.0,-1.0,sl_hit,False,False,False
silver_bullet,ict,short,BTCUSDT,15m,1750689000000,1750689000000,1750691700000,1750690800000,edge,swing_or_fvg,swing_or_fvg,fixed_r,fixed_r,,,,101934.9,101934.9,101934.9,102616.88698,102616.88698,100570.92603999999,101252.91301999999,100570.92603999999,100570.92603999999,2.0,,,0.5,1.0,True,tp_hit,681.9869800000015,66.90416922957706,conservative,False,True,False,False,10:00-11:00,2025-06-23 10:30,off,,,,,,,,,,,,,,78,high,20,5,5,8,0,0,20,20,,True,"long,short",,,,,,,,,,,,,,,,101934.9,102029.9,101982.4,0.8389473684211751,,,,,,,,0.15,,,,,,,,,,,,,,,,,2,1750690800000,2.0,2,,4,6,"{""be_trigger_r"": 1.0, ""entry_mode"": ""edge"", ""entry_price"": 101934.9, ""entry_time"": 1750690800000, ""exit_reason"": null, ""final_target"": 100570.92603999999, ""fvg_ce"": 101982.4, ""fvg_fill_depth"": 0.8389473684211751, ""fvg_high"": 102029.9, ""fvg_low"": 101934.9, ""fvg_ny_time"": ""2025-06-23 10:30"", ""fvg_time"": 1750689000000, ""htf_mode"": ""off"", ""logical_invalidation_confirmation"": ""body_close"", ""logical_invalidation_model"": null, ""logical_invalidation_price"": null, ""model_family"": ""ict"", ""moved_to_be"": false, ""ny_time"": ""2025-06-23 10:30"", ""partial_close_fraction"": 0.5, ""pre_model_allowed_directions"": ""long,short"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_ny_time"": ""2025-06-23 11:00"", ""retest_time"": 1750690800000, ""risk"": 681.9869800000015, ""risk_bps"": 66.90416922957706, ""rr_to_target"": 2.0, ""session_window"": ""10:00-11:00"", ""signal_ny_time"": ""2025-06-23 10:30"", ""signal_time"": 1750689000000, ""silver_bullet_fvg_source"": ""created_in_window"", ""silver_bullet_max_retest_bars"": 6, ""silver_bullet_min_retest_depth"": 0.15, ""silver_bullet_retest_must_occur_within_window"": true, ""silver_bullet_use_ce_invalidation"": false, ""stop_loss"": 102616.88698, ""stop_mode"": ""swing_or_fvg"", ""stop_model"": ""swing_or_fvg"", ""target_mode"": ""fixed_r"", ""target_model"": ""fixed_r"", ""time_to_retest_bars"": 2, ""tp1_price"": 101252.91301999999, ""tp2_price"": 100570.92603999999}",3.5005067105533056,1.963087330494198,False,True,True,True,True,False,1.0,1.5,final_target_hit,True,True,True
silver_bullet,ict,long,BTCUSDT,15m,1750748400000,1750748400000,1750773600000,1750748400000,edge,swing_or_fvg,swing_or_fvg,fixed_r,fixed_r,,,,105563.4,105563.4,105563.4,105159.38732,105159.38732,106371.42536,105967.41268,106371.42536,106371.42536,2.0,,,0.5,1.0,False,sl_hit,404.0126799999998,38.27204125672343,conservative,False,True,False,False,03:00-04:00,2025-06-24 03:00,off,,,,,,,,,,,,,,78,high,20,5,5,8,0,0,20,20,,True,"long,short",,,,,,,,,,,,,,,,105483.7,105563.4,105523.54999999999,1.99623588456709,,,,,,,,0.15,,,,,,,,,,,,,,,,,1,1750748400000,2.0,1,2,,,"{""be_trigger_r"": 1.0, ""entry_mode"": ""edge"", ""entry_price"": 105563.4, ""entry_time"": 1750748400000, ""exit_reason"": null, ""final_target"": 106371.42536, ""fvg_ce"": 105523.54999999999, ""fvg_fill_depth"": 1.99623588456709, ""fvg_high"": 105563.4, ""fvg_low"": 105483.7, ""fvg_ny_time"": ""2025-06-24 02:45"", ""fvg_time"": 1750747500000, ""htf_mode"": ""off"", ""logical_invalidation_confirmation"": ""body_close"", ""logical_invalidation_model"": null, ""logical_invalidation_price"": null, ""model_family"": ""ict"", ""moved_to_be"": false, ""ny_time"": ""2025-06-24 03:00"", ""partial_close_fraction"": 0.5, ""pre_model_allowed_directions"": ""long,short"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_ny_time"": ""2025-06-24 03:00"", ""retest_time"": 1750748400000, ""risk"": 404.0126799999998, ""risk_bps"": 38.27204125672343, ""rr_to_target"": 2.0, ""session_window"": ""03:00-04:00"", ""signal_ny_time"": ""2025-06-24 03:00"", ""signal_time"": 1750748400000, ""silver_bullet_fvg_source"": ""first_retest_in_window"", ""silver_bullet_max_retest_bars"": 6, ""silver_bullet_min_retest_depth"": 0.15, ""silver_bullet_retest_must_occur_within_window"": true, ""silver_bullet_use_ce_invalidation"": false, ""stop_loss"": 105159.38732, ""stop_mode"": ""swing_or_fvg"", ""stop_model"": ""swing_or_fvg"", ""target_mode"": ""fixed_r"", ""target_model"": ""fixed_r"", ""time_to_retest_bars"": 1, ""tp1_price"": 105967.41268, ""tp2_price"": 106371.42536}",0.41731363480969436,2.45685358192221,True,False,False,False,False,False,1.0,-1.0,sl_hit,False,False,False
