model,session_date,session_window,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,2025-03-11,08:30-12:00,1,1,1,0,1.971842,1.971842,0.0,2.0,60.0,-1.0,1.0,0.913243,0.913243,0.086757,0.0,1.0,0.0,1.0,1.0,3.0,1.0,,1,1
turtle_soup,2025-03-12,08:30-12:00,1,1,1,0,3.069609,3.069609,1.0,2.0,80.0,2.0,1.0,0.906195,0.906195,0.093805,1.0,1.0,1.0,0.0,1.0,,1.0,3.0,0,1
turtle_soup,2025-03-17,08:30-12:00,1,1,1,0,5.548285,5.548285,0.0,2.0,60.0,-1.0,1.0,0.770421,0.770421,0.229579,0.0,1.0,0.0,1.0,1.0,2.0,1.0,,1,1
turtle_soup,2025-04-03,08:30-12:00,1,1,1,0,2.305084,2.305084,0.0,2.0,60.0,-1.0,-1.0,-1.182332,-1.182332,0.182332,0.0,0.0,0.0,1.0,1.0,1.0,,,0,1
turtle_soup,2025-04-07,08:30-12:00,1,1,1,0,0.275941,0.275941,0.0,2.0,60.0,0.275941,-0.743192,-0.768406,-0.768406,0.025214,0.0,0.0,0.0,0.0,1.0,,,,0,1
turtle_soup,2025-04-09,08:30-12:00,1,1,1,0,1.118307,1.118307,0.0,2.0,60.0,-1.0,1.0,0.894379,0.894379,0.105621,0.0,1.0,0.0,1.0,1.0,2.0,1.0,,1,1
turtle_soup,2025-04-11,08:30-12:00,1,1,1,0,0.03594,0.03594,0.0,2.0,60.0,-1.0,-1.0,-1.055855,-1.055855,0.055855,0.0,0.0,0.0,1.0,1.0,5.0,,,0,1
turtle_soup,2025-04-12,08:30-12:00,1,1,1,0,0.57761,0.57761,0.0,2.0,60.0,-1.0,-1.0,-1.296097,-1.296097,0.296097,0.0,0.0,0.0,1.0,1.0,1.0,,,0,1
turtle_soup,2025-04-14,08:30-12:00,1,1,1,0,4.364205,4.364205,1.0,2.0,60.0,2.0,1.0,0.782236,0.782236,0.217764,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,0,1
turtle_soup,2025-04-17,08:30-12:00,1,1,1,0,3.793517,3.793517,1.0,2.0,60.0,2.0,1.0,0.770862,0.770862,0.229138,1.0,1.0,1.0,0.0,1.0,,1.0,3.0,0,1
turtle_soup,2025-04-23,08:30-12:00,2,2,2,0,0.730986,0.730986,0.0,2.0,70.0,0.730986,-0.336808,-0.401072,-0.401072,0.064264,0.0,0.0,0.0,0.0,1.0,,,,0,2
turtle_soup,2025-04-25,08:30-12:00,1,1,1,0,1.076716,1.076716,0.0,2.0,60.0,-1.0,1.0,0.793897,0.793897,0.206103,0.0,1.0,0.0,1.0,1.0,3.0,2.0,,0,1
turtle_soup,2025-04-26,08:30-12:00,1,1,1,0,4.385246,4.385246,0.0,2.0,80.0,-1.0,-1.0,-1.43823,-1.43823,0.43823,0.0,0.0,0.0,1.0,1.0,3.0,,,0,1
turtle_soup,2025-04-27,08:30-12:00,1,1,1,0,3.223444,3.223444,0.0,2.0,60.0,-1.0,1.0,0.599736,0.599736,0.400264,0.0,1.0,0.0,1.0,1.0,4.0,1.0,,0,1
turtle_soup,2025-05-02,08:30-12:00,1,1,1,0,1.014593,1.014593,0.0,2.0,60.0,1.014593,1.0,0.874395,0.874395,0.125605,0.0,1.0,0.0,0.0,1.0,,24.0,,0,1
turtle_soup,2025-05-03,08:30-12:00,1,1,1,0,2.668487,2.668487,1.0,2.0,60.0,2.0,1.0,0.328692,0.328692,0.671308,1.0,1.0,1.0,0.0,1.0,,2.0,3.0,0,1
turtle_soup,2025-05-06,08:30-12:00,1,1,1,0,4.690178,4.690178,1.0,2.0,60.0,2.0,1.0,0.870974,0.870974,0.129026,1.0,1.0,1.0,0.0,1.0,,9.0,17.0,0,1
turtle_soup,2025-05-16,08:30-12:00,1,1,1,0,2.120625,2.120625,1.0,2.0,80.0,2.0,1.0,0.838152,0.838152,0.161848,1.0,1.0,1.0,0.0,1.0,,16.0,19.0,0,1
turtle_soup,2025-05-26,08:30-12:00,1,1,1,0,5.504012,5.504012,1.0,2.0,80.0,2.0,1.0,0.76032,0.76032,0.23968,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,0,1
turtle_soup,2025-05-29,08:30-12:00,1,1,1,0,0.102632,0.102632,0.0,2.0,60.0,-1.0,-1.0,-1.090198,-1.090198,0.090198,0.0,0.0,0.0,1.0,1.0,6.0,,,0,1
turtle_soup,2025-05-31,08:30-12:00,1,1,1,0,1.849568,1.849568,0.0,2.0,80.0,-1.0,-1.0,-1.510853,-1.510853,0.510853,0.0,0.0,0.0,1.0,1.0,1.0,,,0,1
turtle_soup,2025-06-01,08:30-12:00,1,1,1,0,1.354045,1.354045,0.0,2.0,60.0,-1.0,-1.0,-1.521428,-1.521428,0.521428,0.0,0.0,0.0,1.0,1.0,1.0,,,0,1
turtle_soup,2025-06-03,08:30-12:00,1,1,1,0,2.558751,2.558751,0.0,2.0,60.0,-1.0,1.0,0.759096,0.759096,0.240904,0.0,1.0,0.0,1.0,1.0,6.0,1.0,,0,1
turtle_soup,2025-06-04,08:30-12:00,1,1,1,0,0.301158,0.301158,0.0,2.0,60.0,-1.0,-1.0,-1.207244,-1.207244,0.207244,0.0,0.0,0.0,1.0,1.0,8.0,,,0,1
turtle_soup,2025-06-05,08:30-12:00,1,1,1,0,3.413175,3.413175,1.0,2.0,60.0,2.0,1.0,0.91449,0.91449,0.08551,1.0,1.0,1.0,0.0,1.0,,6.0,11.0,0,1
turtle_soup,2025-06-08,08:30-12:00,1,1,1,0,0.278721,0.278721,0.0,2.0,60.0,-1.0,-1.0,-1.159379,-1.159379,0.159379,0.0,0.0,0.0,1.0,1.0,7.0,,,0,1
turtle_soup,2025-06-11,08:30-12:00,1,1,1,0,13.971068,13.971068,0.0,2.0,60.0,-1.0,-1.0,-1.703026,-1.703026,0.703026,0.0,0.0,0.0,1.0,1.0,1.0,,,1,1
turtle_soup,2025-06-12,08:30-12:00,1,1,1,0,2.286835,2.286835,0.0,2.0,80.0,-1.0,-1.0,-1.251464,-1.251464,0.251464,0.0,0.0,0.0,1.0,1.0,3.0,,,0,1
turtle_soup,2025-06-14,08:30-12:00,1,1,1,0,1.716287,1.716287,0.0,2.0,80.0,-1.0,-1.0,-1.288383,-1.288383,0.288383,0.0,0.0,0.0,1.0,1.0,6.0,,,0,1
turtle_soup,2025-06-19,08:30-12:00,1,1,1,0,0.87547,0.87547,0.0,2.0,60.0,-1.0,-1.0,-1.300635,-1.300635,0.300635,0.0,0.0,0.0,1.0,1.0,1.0,,,0,1
turtle_soup,2025-06-20,08:30-12:00,1,1,1,0,0.897308,0.897308,0.0,2.0,60.0,-1.0,-1.0,-1.260117,-1.260117,0.260117,0.0,0.0,0.0,1.0,1.0,3.0,,,0,1
turtle_soup,2025-06-21,08:30-12:00,1,1,1,0,8.560336,8.560336,1.0,2.0,60.0,2.0,1.0,0.676378,0.676378,0.323622,1.0,1.0,1.0,0.0,1.0,,8.0,10.0,0,1
turtle_soup,2025-06-23,08:30-12:00,1,1,1,0,2.61066,2.61066,1.0,2.0,60.0,2.0,1.0,0.880282,0.880282,0.119718,1.0,1.0,1.0,0.0,1.0,,4.0,5.0,0,1
turtle_soup,2025-06-28,08:30-12:00,1,1,1,0,2.04699,2.04699,0.0,2.0,60.0,-1.0,1.0,0.29282,0.29282,0.70718,0.0,1.0,0.0,1.0,1.0,2.0,1.0,,1,1
turtle_soup,2025-07-09,08:30-12:00,1,1,1,0,0.740504,0.740504,0.0,2.0,60.0,-1.0,-1.0,-1.185278,-1.185278,0.185278,0.0,0.0,0.0,1.0,1.0,8.0,,,0,1
turtle_soup,2025-07-17,08:30-12:00,1,1,1,0,6.676139,6.676139,1.0,2.0,60.0,2.0,1.0,0.746044,0.746044,0.253956,1.0,1.0,1.0,0.0,1.0,,2.0,4.0,0,1
turtle_soup,2025-07-24,08:30-12:00,1,1,1,0,6.107265,6.107265,0.0,2.0,60.0,-1.0,1.0,0.772258,0.772258,0.227742,0.0,1.0,0.0,1.0,1.0,4.0,3.0,,1,1
turtle_soup,2025-07-27,08:30-12:00,1,1,1,0,2.007577,2.007577,0.0,2.0,60.0,-1.0,-1.0,-2.222246,-2.222246,1.222246,0.0,0.0,0.0,1.0,1.0,1.0,,,1,1
turtle_soup,2025-08-02,08:30-12:00,1,1,1,0,1.04543,1.04543,0.0,2.0,80.0,-1.0,-1.0,-1.680612,-1.680612,0.680612,0.0,0.0,0.0,1.0,1.0,1.0,,,0,1
turtle_soup,2025-08-04,08:30-12:00,1,1,1,0,0.244325,0.244325,0.0,2.0,60.0,-1.0,-1.0,-1.150165,-1.150165,0.150165,0.0,0.0,0.0,1.0,1.0,5.0,,,0,1
turtle_soup,2025-08-05,08:30-12:00,1,1,1,0,1.23469,1.23469,0.0,2.0,80.0,-1.0,1.0,0.77784,0.77784,0.22216,0.0,1.0,0.0,1.0,1.0,3.0,2.0,,0,1
turtle_soup,2025-08-06,08:30-12:00,1,1,1,0,0.198283,0.198283,0.0,2.0,80.0,-1.0,-1.0,-1.263876,-1.263876,0.263876,0.0,0.0,0.0,1.0,1.0,1.0,,,0,1
turtle_soup,2025-08-09,08:30-12:00,1,1,1,0,4.623394,4.623394,0.0,2.0,60.0,-1.0,1.0,0.043116,0.043116,0.956884,0.0,1.0,0.0,1.0,1.0,2.0,1.0,,1,1
turtle_soup,2025-08-10,08:30-12:00,1,1,1,0,1.344752,1.344752,0.0,2.0,60.0,-1.0,1.0,0.748861,0.748861,0.251139,0.0,1.0,0.0,1.0,1.0,11.0,10.0,,0,1
turtle_soup,2025-08-20,08:30-12:00,1,1,1,0,2.057234,2.057234,1.0,2.0,60.0,2.0,1.0,0.861575,0.861575,0.138425,1.0,1.0,1.0,0.0,1.0,,2.0,24.0,0,1
turtle_soup,2025-08-21,08:30-12:00,1,1,1,0,0.027208,0.027208,0.0,2.0,60.0,-1.0,-1.0,-1.28638,-1.28638,0.28638,0.0,0.0,0.0,1.0,1.0,1.0,,,0,1
turtle_soup,2025-08-26,08:30-12:00,1,1,1,0,1.23307,1.23307,0.0,2.0,60.0,-1.0,1.0,0.834832,0.834832,0.165168,0.0,1.0,0.0,1.0,1.0,3.0,2.0,,0,1
turtle_soup,2025-08-28,08:30-12:00,1,1,1,0,3.525213,3.525213,0.0,2.0,60.0,-1.0,1.0,0.756702,0.756702,0.243298,0.0,1.0,0.0,1.0,1.0,4.0,3.0,,1,1
turtle_soup,2025-08-30,08:30-12:00,1,1,1,0,2.468206,2.468206,0.0,2.0,60.0,-1.0,-1.0,-1.872942,-1.872942,0.872942,0.0,0.0,0.0,1.0,1.0,1.0,,,0,1
turtle_soup,2025-09-02,08:30-12:00,1,1,1,0,3.666608,3.666608,1.0,2.0,60.0,2.0,1.0,0.834146,0.834146,0.165854,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,0,1
turtle_soup,2025-09-03,08:30-12:00,1,1,1,0,0.049464,0.049464,0.0,2.0,60.0,-1.0,-1.0,-1.138362,-1.138362,0.138362,0.0,0.0,0.0,1.0,1.0,2.0,,,0,1
turtle_soup,2025-09-04,08:30-12:00,1,1,1,0,4.509618,4.509618,0.0,2.0,60.0,-1.0,-1.0,-1.376499,-1.376499,0.376499,0.0,0.0,0.0,1.0,1.0,1.0,,,0,1
turtle_soup,2025-09-05,08:30-12:00,2,2,2,0,4.558598,4.558598,0.0,2.0,60.0,-1.0,-1.0,-1.249951,-1.249951,0.249951,0.0,0.0,0.0,1.0,1.0,3.0,,,0,2
turtle_soup,2025-09-11,08:30-12:00,1,1,1,0,4.684404,4.684404,0.0,2.0,60.0,-1.0,-1.0,-1.227094,-1.227094,0.227094,0.0,0.0,0.0,1.0,1.0,1.0,,,0,1
turtle_soup,2025-09-14,08:30-12:00,1,1,1,0,3.87544,3.87544,0.0,2.0,60.0,-1.0,-1.0,-1.786676,-1.786676,0.786676,0.0,0.0,0.0,1.0,1.0,1.0,,,0,1
turtle_soup,2025-09-16,08:30-12:00,1,1,1,0,3.04035,3.04035,1.0,2.0,60.0,2.0,1.0,0.800643,0.800643,0.199357,1.0,1.0,1.0,0.0,1.0,,4.0,7.0,0,1
turtle_soup,2025-09-17,08:30-12:00,1,1,1,0,5.674064,5.674064,0.0,2.0,60.0,-1.0,-1.0,-1.834231,-1.834231,0.834231,0.0,0.0,0.0,1.0,1.0,2.0,,,0,1
turtle_soup,2025-09-20,08:30-12:00,1,1,1,0,5.158467,5.158467,0.0,2.0,60.0,-1.0,-1.0,-2.169755,-2.169755,1.169755,0.0,0.0,0.0,1.0,1.0,1.0,,,0,1
turtle_soup,2025-09-30,08:30-12:00,1,1,1,0,2.023803,2.023803,0.0,2.0,60.0,-1.0,-1.0,-1.194648,-1.194648,0.194648,0.0,0.0,0.0,1.0,1.0,1.0,,,0,1
turtle_soup,2025-10-02,08:30-12:00,1,1,1,0,0.308688,0.308688,0.0,2.0,60.0,-1.0,-1.0,-1.118418,-1.118418,0.118418,0.0,0.0,0.0,1.0,1.0,2.0,,,0,1
turtle_soup,2025-10-04,08:30-12:00,1,1,1,0,17.420751,17.420751,0.0,2.0,60.0,-1.0,1.0,0.217757,0.217757,0.782243,0.0,1.0,0.0,1.0,1.0,2.0,1.0,,0,1
turtle_soup,2025-10-08,08:30-12:00,1,1,1,0,2.533852,2.533852,0.0,2.0,60.0,-1.0,-1.0,-1.424942,-1.424942,0.424942,0.0,0.0,0.0,1.0,1.0,1.0,,,0,1
turtle_soup,2025-10-09,08:30-12:00,1,1,1,0,2.586894,2.586894,1.0,2.0,80.0,2.0,1.0,0.886314,0.886314,0.113686,1.0,1.0,1.0,0.0,1.0,,2.0,6.0,0,1
turtle_soup,2025-10-10,08:30-12:00,1,1,1,0,22.026002,22.026002,1.0,2.0,60.0,2.0,1.0,0.866689,0.866689,0.133311,1.0,1.0,1.0,0.0,1.0,,2.0,3.0,0,1
turtle_soup,2025-10-24,08:30-12:00,1,1,1,0,1.855941,1.855941,0.0,2.0,60.0,1.855941,1.0,0.870755,0.870755,0.129245,0.0,1.0,0.0,0.0,1.0,,2.0,,0,1
turtle_soup,2025-10-30,08:30-12:00,1,1,1,0,5.730127,5.730127,0.0,2.0,60.0,-1.0,1.0,0.706112,0.706112,0.293888,0.0,1.0,0.0,1.0,1.0,2.0,1.0,,1,1
turtle_soup,2025-11-02,08:30-12:00,1,1,1,0,1.761635,1.761635,0.0,2.0,60.0,-1.0,-1.0,-1.283498,-1.283498,0.283498,0.0,0.0,0.0,1.0,1.0,13.0,,,0,1
turtle_soup,2025-11-12,08:30-12:00,1,1,1,0,3.076806,3.076806,1.0,2.0,60.0,2.0,1.0,0.882412,0.882412,0.117588,1.0,1.0,1.0,0.0,1.0,,1.0,2.0,0,1
turtle_soup,2025-11-13,08:30-12:00,1,1,1,0,0.895941,0.895941,0.0,2.0,60.0,-1.0,-1.0,-1.245011,-1.245011,0.245011,0.0,0.0,0.0,1.0,1.0,1.0,,,0,1
turtle_soup,2025-11-17,08:30-12:00,1,1,1,0,4.991168,4.991168,1.0,2.0,60.0,2.0,1.0,0.776653,0.776653,0.223347,1.0,1.0,1.0,0.0,1.0,,1.0,2.0,0,1
turtle_soup,2025-11-20,08:30-12:00,1,1,1,0,0.223553,0.223553,0.0,2.0,60.0,-1.0,-1.0,-1.088091,-1.088091,0.088091,0.0,0.0,0.0,1.0,1.0,2.0,,,0,1
turtle_soup,2025-11-29,08:30-12:00,1,1,1,0,2.773947,2.773947,1.0,2.0,80.0,2.0,1.0,0.675091,0.675091,0.324909,1.0,1.0,1.0,0.0,1.0,,2.0,4.0,0,1
turtle_soup,2025-12-06,08:30-12:00,1,1,1,0,1.697967,1.697967,0.0,2.0,60.0,-1.0,1.0,0.788166,0.788166,0.211834,0.0,1.0,0.0,1.0,1.0,23.0,16.0,,0,1
turtle_soup,2025-12-08,08:30-12:00,1,1,1,0,4.101444,4.101444,0.0,2.0,60.0,-1.0,-1.0,-1.262512,-1.262512,0.262512,0.0,0.0,0.0,1.0,1.0,1.0,,,0,1
turtle_soup,2025-12-13,08:30-12:00,1,1,1,0,3.373882,3.373882,0.0,2.0,60.0,-1.0,-1.0,-1.914598,-1.914598,0.914598,0.0,0.0,0.0,1.0,1.0,1.0,,,0,1
turtle_soup,2025-12-16,08:30-12:00,1,1,1,0,0.256293,0.256293,0.0,2.0,60.0,-1.0,-1.0,-1.062472,-1.062472,0.062472,0.0,0.0,0.0,1.0,1.0,4.0,,,0,1
turtle_soup,2025-12-17,08:30-12:00,1,1,1,0,0.671097,0.671097,0.0,2.0,60.0,0.671097,0.214288,0.183972,0.183972,0.030316,0.0,0.0,0.0,0.0,1.0,,,,0,1
turtle_soup,2025-12-19,08:30-12:00,1,1,1,0,2.763398,2.763398,0.0,2.0,80.0,-1.0,-1.0,-1.181051,-1.181051,0.181051,0.0,0.0,0.0,1.0,1.0,1.0,,,0,1
turtle_soup,2025-12-21,08:30-12:00,1,1,1,0,5.726148,5.726148,1.0,2.0,60.0,2.0,1.0,0.710574,0.710574,0.289426,1.0,1.0,1.0,0.0,1.0,,3.0,10.0,0,1
turtle_soup,2025-12-23,08:30-12:00,1,1,1,0,1.829065,1.829065,0.0,2.0,60.0,-1.0,1.0,0.854495,0.854495,0.145505,0.0,1.0,0.0,1.0,1.0,5.0,2.0,,0,1
turtle_soup,2025-12-26,08:30-12:00,1,1,1,0,2.067388,2.067388,1.0,2.0,60.0,2.0,1.0,0.767502,0.767502,0.232498,1.0,1.0,1.0,0.0,1.0,,5.0,11.0,0,1
turtle_soup,2025-12-30,08:30-12:00,1,1,1,0,0.925646,0.925646,0.0,2.0,60.0,-1.0,-1.0,-1.298846,-1.298846,0.298846,0.0,0.0,0.0,1.0,1.0,1.0,,,0,1
