model,session_date,session_window,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,2025-04-02,08:30-12:00,2,2,2,0,5.932396,5.932396,0.0,2.0,60.0,-1.0,0.0,-0.085579,-0.085579,0.08558,0.0,0.5,0.0,1.0,1.0,4.0,4.0,,0,2
turtle_soup,2025-04-03,08:30-12:00,1,1,1,0,2.305084,2.305084,0.0,2.0,60.0,-1.0,-1.0,-1.182332,-1.182332,0.182332,0.0,0.0,0.0,1.0,1.0,1.0,,,0,1
turtle_soup,2025-04-07,08:30-12:00,3,3,3,0,0.291834,0.275941,0.0,2.0,60.0,0.291834,0.291834,0.272701,0.272701,0.019133,0.0,0.0,0.0,0.0,1.0,,,,0,3
turtle_soup,2025-04-09,08:30-12:00,1,1,1,0,1.118307,1.118307,0.0,2.0,60.0,-1.0,1.0,0.894379,0.894379,0.105621,0.0,1.0,0.0,1.0,1.0,2.0,1.0,,1,1
turtle_soup,2025-04-11,08:30-12:00,1,1,1,0,0.03594,0.03594,0.0,2.0,60.0,-1.0,-1.0,-1.055855,-1.055855,0.055855,0.0,0.0,0.0,1.0,1.0,5.0,,,0,1
turtle_soup,2025-04-12,08:30-12:00,1,1,1,0,0.57761,0.57761,0.0,2.0,60.0,-1.0,-1.0,-1.296097,-1.296097,0.296097,0.0,0.0,0.0,1.0,1.0,1.0,,,0,1
turtle_soup,2025-04-13,08:30-12:00,1,1,1,0,10.234983,10.234983,0.0,2.0,60.0,-1.0,-1.0,-1.174742,-1.174742,0.174742,0.0,0.0,0.0,1.0,1.0,1.0,,,0,1
turtle_soup,2025-04-14,08:30-12:00,2,2,2,0,3.74661,3.74661,0.5,2.0,70.0,0.5,0.0,-0.156295,-0.156295,0.156295,0.5,0.5,0.5,0.5,1.0,2.0,1.0,1.0,0,2
turtle_soup,2025-04-15,08:30-12:00,1,1,1,0,1.059094,1.059094,0.0,2.0,60.0,-1.0,1.0,0.849537,0.849537,0.150463,0.0,1.0,0.0,1.0,1.0,2.0,1.0,,0,1
turtle_soup,2025-04-15,14:00-15:45,1,1,1,0,0.826886,0.826886,0.0,2.0,60.0,-1.0,-1.0,-1.176499,-1.176499,0.176499,0.0,0.0,0.0,1.0,1.0,1.0,,,0,1
turtle_soup,2025-04-16,08:30-12:00,1,1,1,0,3.11089,3.11089,0.0,2.0,60.0,-1.0,-1.0,-1.09448,-1.09448,0.09448,0.0,0.0,0.0,1.0,1.0,3.0,,,0,1
turtle_soup,2025-04-16,14:00-15:45,1,1,1,0,0.934059,0.934059,0.0,2.0,60.0,0.934059,0.934059,0.888367,0.888367,0.045692,0.0,0.0,0.0,0.0,1.0,,,,0,1
turtle_soup,2025-04-17,08:30-12:00,2,2,2,0,3.906524,3.906524,1.0,2.0,60.0,2.0,1.0,0.803194,0.803194,0.196806,1.0,1.0,1.0,0.0,1.0,,1.5,2.5,0,2
turtle_soup,2025-04-23,08:30-12:00,2,2,2,0,0.730986,0.730986,0.0,2.0,70.0,0.730986,0.730986,0.666722,0.666722,0.064264,0.0,0.0,0.0,0.0,1.0,,,,0,2
turtle_soup,2025-04-25,08:30-12:00,1,1,1,0,1.076716,1.076716,0.0,2.0,60.0,-1.0,1.0,0.793897,0.793897,0.206103,0.0,1.0,0.0,1.0,1.0,3.0,2.0,,0,1
turtle_soup,2025-04-26,08:30-12:00,1,1,1,0,4.385246,4.385246,0.0,2.0,80.0,-1.0,-1.0,-1.43823,-1.43823,0.43823,0.0,0.0,0.0,1.0,1.0,3.0,,,0,1
turtle_soup,2025-04-27,08:30-12:00,2,2,2,0,2.300218,2.300218,0.0,2.0,60.0,-1.0,1.0,0.724002,0.724002,0.275998,0.0,1.0,0.0,1.0,1.0,4.0,1.5,,0,2
turtle_soup,2025-04-30,14:00-15:45,2,2,2,0,7.421024,7.421024,0.0,2.0,70.0,-1.0,-1.0,-1.473977,-1.473977,0.473977,0.0,0.0,0.0,1.0,1.0,1.5,,,1,2
turtle_soup,2025-05-01,08:30-12:00,1,1,1,0,0.434496,0.434496,0.0,2.0,60.0,-1.0,-1.0,-1.089596,-1.089596,0.089596,0.0,0.0,0.0,1.0,1.0,1.0,,,0,1
turtle_soup,2025-05-02,08:30-12:00,2,2,2,0,5.457424,5.457424,0.5,2.0,60.0,1.507297,1.0,0.7612,0.7612,0.238799,0.5,1.0,0.5,0.0,1.0,,12.5,1.0,0,2
turtle_soup,2025-05-03,08:30-12:00,1,1,1,0,2.668487,2.668487,1.0,2.0,60.0,2.0,1.0,0.328692,0.328692,0.671308,1.0,1.0,1.0,0.0,1.0,,2.0,3.0,0,1
turtle_soup,2025-05-04,14:00-15:45,1,1,1,0,8.826945,8.826945,1.0,2.0,60.0,2.0,1.0,0.73197,0.73197,0.26803,1.0,1.0,1.0,0.0,1.0,,1.0,2.0,0,1
turtle_soup,2025-05-05,14:00-15:45,1,1,1,0,4.006322,4.006322,1.0,2.0,60.0,2.0,1.0,0.55972,0.55972,0.44028,1.0,1.0,1.0,0.0,1.0,,2.0,2.0,0,1
turtle_soup,2025-05-06,08:30-12:00,1,1,1,0,4.690178,4.690178,1.0,2.0,60.0,2.0,1.0,0.870974,0.870974,0.129026,1.0,1.0,1.0,0.0,1.0,,9.0,17.0,0,1
turtle_soup,2025-05-06,14:00-15:45,1,1,1,0,3.92081,3.92081,0.0,2.0,60.0,-1.0,-1.0,-1.115067,-1.115067,0.115067,0.0,0.0,0.0,1.0,1.0,4.0,,,0,1
turtle_soup,2025-05-10,08:30-12:00,1,1,1,0,0.043545,0.043545,0.0,2.0,80.0,-1.0,-1.0,-1.079036,-1.079036,0.079036,0.0,0.0,0.0,1.0,1.0,1.0,,,0,1
turtle_soup,2025-05-11,08:30-12:00,1,1,1,0,3.235374,3.235374,1.0,2.0,60.0,2.0,1.0,0.90824,0.90824,0.09176,1.0,1.0,1.0,0.0,1.0,,3.0,7.0,0,1
turtle_soup,2025-05-11,14:00-15:45,1,1,1,0,2.242037,2.242037,0.0,2.0,60.0,-1.0,1.0,0.909379,0.909379,0.090621,0.0,1.0,0.0,1.0,1.0,14.0,11.0,,0,1
turtle_soup,2025-05-12,08:30-12:00,2,2,2,0,3.997645,3.997645,0.0,2.0,70.0,-1.0,-1.0,-1.114092,-1.114092,0.114092,0.0,0.0,0.0,1.0,1.0,1.5,,,1,2
turtle_soup,2025-05-15,08:30-12:00,1,1,1,0,2.360233,2.360233,0.0,2.0,80.0,-1.0,-1.0,-1.081771,-1.081771,0.081771,0.0,0.0,0.0,1.0,1.0,2.0,,,0,1
turtle_soup,2025-05-15,14:00-15:45,1,1,1,0,1.745689,1.745689,0.0,2.0,60.0,-1.0,1.0,0.810968,0.810968,0.189032,0.0,1.0,0.0,1.0,1.0,8.0,1.0,,0,1
turtle_soup,2025-05-17,08:30-12:00,1,1,1,0,1.917267,1.917267,0.0,2.0,60.0,-1.0,1.0,0.865564,0.865564,0.134436,0.0,1.0,0.0,1.0,1.0,6.0,1.0,,0,1
turtle_soup,2025-05-18,14:00-15:45,1,1,1,0,1.323092,1.323092,0.0,2.0,60.0,-1.0,-1.0,-1.08836,-1.08836,0.08836,0.0,0.0,0.0,1.0,1.0,3.0,,,0,1
turtle_soup,2025-05-23,08:30-12:00,1,1,1,0,1.285011,1.285011,0.0,2.0,80.0,-1.0,1.0,0.936964,0.936964,0.063036,0.0,1.0,0.0,1.0,1.0,5.0,2.0,,0,1
turtle_soup,2025-05-24,08:30-12:00,1,1,1,0,4.059367,4.059367,0.0,2.0,60.0,-1.0,-1.0,-1.149184,-1.149184,0.149184,0.0,0.0,0.0,1.0,1.0,2.0,,,0,1
turtle_soup,2025-05-26,08:30-12:00,1,1,1,0,5.504012,5.504012,1.0,2.0,80.0,2.0,1.0,0.76032,0.76032,0.23968,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,0,1
turtle_soup,2025-05-28,08:30-12:00,1,1,1,0,1.407016,1.407016,0.0,2.0,60.0,-1.0,1.0,0.91972,0.91972,0.08028,0.0,1.0,0.0,1.0,1.0,7.0,1.0,,0,1
turtle_soup,2025-05-29,08:30-12:00,2,2,2,0,0.138051,0.138051,0.0,2.0,60.0,-1.0,-1.0,-1.097939,-1.097939,0.097939,0.0,0.0,0.0,1.0,1.0,5.0,,,0,2
turtle_soup,2025-05-30,14:00-15:45,3,3,3,0,0.470499,0.404,0.0,2.0,73.333333,-1.0,-1.0,-1.106276,-1.106276,0.106276,0.0,0.0,0.0,1.0,1.0,8.666667,,,0,3
turtle_soup,2025-05-31,08:30-12:00,2,2,2,0,1.673831,1.673831,0.0,2.0,70.0,-1.0,-1.0,-1.351148,-1.351148,0.351148,0.0,0.0,0.0,1.0,1.0,2.5,,,0,2
turtle_soup,2025-06-01,08:30-12:00,2,2,2,0,2.244809,2.244809,0.0,2.0,60.0,-1.0,0.0,-0.3064,-0.3064,0.3064,0.0,0.5,0.0,1.0,1.0,5.0,4.0,,0,2
turtle_soup,2025-06-01,14:00-15:45,1,1,1,0,1.398973,1.398973,0.0,2.0,60.0,-1.0,-1.0,-1.106778,-1.106778,0.106778,0.0,0.0,0.0,1.0,1.0,7.0,,,0,1
turtle_soup,2025-06-02,08:30-12:00,1,1,1,0,0.85944,0.85944,0.0,2.0,80.0,-1.0,-1.0,-1.138965,-1.138965,0.138965,0.0,0.0,0.0,1.0,1.0,6.0,,,0,1
turtle_soup,2025-06-03,08:30-12:00,2,2,2,0,11.168869,11.168869,1.0,2.0,60.0,2.0,1.0,0.719108,0.719108,0.280892,1.0,1.0,1.0,0.0,1.0,,1.0,2.0,0,2
turtle_soup,2025-06-04,08:30-12:00,1,1,1,0,0.301158,0.301158,0.0,2.0,60.0,-1.0,-1.0,-1.207244,-1.207244,0.207244,0.0,0.0,0.0,1.0,1.0,8.0,,,0,1
turtle_soup,2025-06-05,08:30-12:00,2,2,2,0,13.926199,13.926199,1.0,2.0,60.0,2.0,1.0,0.829015,0.829015,0.170985,1.0,1.0,1.0,0.0,1.0,,3.5,6.5,0,2
turtle_soup,2025-06-07,08:30-12:00,1,1,1,0,0.578876,0.578876,0.0,2.0,60.0,-1.0,-1.0,-1.259027,-1.259027,0.259027,0.0,0.0,0.0,1.0,1.0,1.0,,,0,1
turtle_soup,2025-06-08,08:30-12:00,3,3,3,0,0.422189,0.278721,0.0,2.0,60.0,-1.0,-1.0,-1.122496,-1.122496,0.122496,0.0,0.0,0.0,1.0,1.0,6.0,,,0,3
turtle_soup,2025-06-10,08:30-12:00,1,1,1,0,3.278381,3.278381,1.0,2.0,60.0,2.0,1.0,0.880317,0.880317,0.119683,1.0,1.0,1.0,0.0,1.0,,1.0,2.0,0,1
turtle_soup,2025-06-11,08:30-12:00,1,1,1,0,13.971068,13.971068,0.0,2.0,60.0,-1.0,-1.0,-1.703026,-1.703026,0.703026,0.0,0.0,0.0,1.0,1.0,1.0,,,1,1
turtle_soup,2025-06-11,14:00-15:45,1,1,1,0,0.227861,0.227861,0.0,2.0,60.0,-1.0,-1.0,-1.128482,-1.128482,0.128482,0.0,0.0,0.0,1.0,1.0,4.0,,,0,1
turtle_soup,2025-06-12,08:30-12:00,2,2,2,0,2.458938,2.458938,0.5,2.0,70.0,0.5,0.0,-0.222753,-0.222753,0.222753,0.5,0.5,0.5,0.5,1.0,3.0,2.0,3.0,0,2
turtle_soup,2025-06-14,08:30-12:00,1,1,1,0,1.716287,1.716287,0.0,2.0,80.0,-1.0,-1.0,-1.288383,-1.288383,0.288383,0.0,0.0,0.0,1.0,1.0,6.0,,,0,1
turtle_soup,2025-06-15,08:30-12:00,1,1,1,0,7.350432,7.350432,0.0,2.0,80.0,-1.0,1.0,0.673351,0.673351,0.326649,0.0,1.0,0.0,1.0,1.0,4.0,2.0,,1,1
turtle_soup,2025-06-16,08:30-12:00,1,1,1,0,12.189788,12.189788,0.0,2.0,60.0,-1.0,-1.0,-1.28692,-1.28692,0.28692,0.0,0.0,0.0,1.0,1.0,1.0,,,1,1
