model,model_family,direction,symbol,timeframe,timestamp,setup_timestamp,detected_at,entry_time,entry_mode,stop_mode,target_mode,entry_price,entry_low,entry_high,stop_loss,invalidation,target_hint,risk,risk_bps,same_bar_policy,same_bar_ambiguous,activated_trade,invalidated_before_entry,session_window,ny_time,htf_mode,htf_bias,htf_location,htf_zone_type,htf_objective_type,htf_context_alignment,htf_score_modifier,has_smt_confirmation,smt_direction,smt_pair,smt_strength,decision_score,score_bucket,htf_alignment_score,draw_score,pd_location_score,poi_score,displacement_score,smt_score,killzone_score,target_rr_score,no_trade_reasons,pre_model_filter_pass,pre_model_allowed_directions,pre_model_reasons,htf_inside_poi,htf_approaching_poi,swept_level,sweep_extreme,sweep_liquidity_quality,sweep_level_age_bars,displacement_grade,breach_displacement_grade,turtle_quality,fvg_low,fvg_high,fvg_ce,ifvg_low,ifvg_high,ifvg_ce,ob_low,ob_high,breaker_low,breaker_high,rejection_body_level,rejection_wick_extreme,mitigation_low,mitigation_high,time_to_retest_bars,retest_time,target_distance_r,time_to_entry_bars,bars_to_invalidation,bars_to_1r,bars_to_2r,metadata_json,mfe_r,mae_r,invalidated,target_hit,target_before_invalidation,hit_1r_before_invalidation,hit_2r_before_invalidation
turtle_soup,ict,short,BTCUSDT,1h,1748372400000,1748372400000,1748376000000,1748372400000,close,sweep_extreme,opposite_range,109822.8,109822.8,109822.8,110038.06456,110038.06456,107118.8,215.26455999999598,19.601081014142416,conservative,False,True,False,,,aligned_only,bearish,premium,,,,,,,,,80,high,40,5,15,0,0,0,0,20,,True,short,,True,True,109861.5,110016.1,weak,10,,,valid,,,,,,,,,,,,,,,,,12.561287375869258,1,,1,2,"{""close_back_distance_bps"": 3.5226171133652, ""entry_mode"": ""close"", ""entry_price"": 109822.8, ""htf_approaching_poi"": true, ""htf_bias"": ""bearish"", ""htf_inside_poi"": true, ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""down"", ""model_family"": ""ict"", ""pre_model_allowed_directions"": ""short"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""risk"": 215.26455999999598, ""risk_bps"": 19.601081014142416, ""stop_loss"": 110038.06456, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 110016.1, ""sweep_level_age_bars"": 10, ""sweep_liquidity_quality"": ""weak"", ""sweep_swing_significance"": ""short"", ""swept_level"": 109861.5, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""valid"", ""turtle_quality_filters"": {""close_back_fraction"": 0.0774, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""valid"", ""wick_atr_ratio"": 0.216518, ""wick_extension"": 154.60000000000582, ""wick_fraction"": 0.3092}, ""wick_extension_bps"": 14.072263713858431}",5.9893741914601595,0.1616615387131238,False,False,False,True,True
turtle_soup,ict,short,BTCUSDT,1h,1748376000000,1748376000000,1748379600000,1748376000000,close,sweep_extreme,opposite_range,109493.5,109493.5,109493.5,109879.49870000001,109879.49870000001,107118.8,385.998700000011,35.25311548174193,conservative,False,True,False,,,aligned_only,bearish,premium,,,,,,,,,80,high,40,5,15,0,0,0,0,20,,True,short,,True,True,109633.8,109857.6,medium,20,,,strong,,,,,,,,,,,,,,,,,6.152093258344988,1,,1,2,"{""close_back_distance_bps"": 12.797148324695751, ""entry_mode"": ""close"", ""entry_price"": 109493.5, ""htf_approaching_poi"": true, ""htf_bias"": ""bearish"", ""htf_inside_poi"": true, ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""down"", ""model_family"": ""ict"", ""pre_model_allowed_directions"": ""short"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""risk"": 385.998700000011, ""risk_bps"": 35.25311548174193, ""stop_loss"": 109879.49870000001, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 109857.6, ""sweep_level_age_bars"": 20, ""sweep_liquidity_quality"": ""medium"", ""sweep_swing_significance"": ""intermediate"", ""swept_level"": 109633.8, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""strong"", ""turtle_quality_filters"": {""close_back_fraction"": 0.385228, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""strong"", ""wick_atr_ratio"": 0.315665, ""wick_extension"": 223.8000000000029, ""wick_fraction"": 0.614498}, ""wick_extension_bps"": 20.413412651937897}",2.487055008216278,0.3616592491114655,False,False,False,True,True
turtle_soup,ict,short,BTCUSDT,1h,1748379600000,1748379600000,1748383200000,1748379600000,close,sweep_extreme,opposite_range,108873.7,108873.7,108873.7,109654.87474,109654.87474,107118.8,781.1747400000022,71.75054581593187,conservative,False,True,False,,,aligned_only,bearish,premium,,,,,,,,,70,high,40,5,15,0,0,0,0,10,target_rr_below_3,True,short,,True,True,109319.5,109633.1,medium,17,,,strong,,,,,,,,,,,,,,,,,2.246488410518739,1,,,,"{""close_back_distance_bps"": 40.779549851582104, ""entry_mode"": ""close"", ""entry_price"": 108873.7, ""htf_approaching_poi"": true, ""htf_bias"": ""bearish"", ""htf_inside_poi"": true, ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""down"", ""model_family"": ""ict"", ""pre_model_allowed_directions"": ""short"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""risk"": 781.1747400000022, ""risk_bps"": 71.75054581593187, ""stop_loss"": 109654.87474, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 109633.1, ""sweep_level_age_bars"": 17, ""sweep_liquidity_quality"": ""medium"", ""sweep_swing_significance"": ""intermediate"", ""swept_level"": 109319.5, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""strong"", ""turtle_quality_filters"": {""close_back_fraction"": 0.51657, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""strong"", ""wick_atr_ratio"": 0.439585, ""wick_extension"": 313.6000000000058, ""wick_fraction"": 0.363384}, ""wick_extension_bps"": 28.68655637832279}",0.6842259133980683,0.4850387251385108,False,False,False,False,False
ifvg_retest,ict,short,BTCUSDT,1h,1748379600000,1748379600000,1748394000000,1748390400000,edge,ce,nearest_liquidity,109233.1,109233.1,109233.1,109358.49661999999,109358.49661999999,108807.0,125.39661999998498,11.479727298775277,conservative,False,True,False,,,aligned_only,bearish,premium,IFVG,swing_low,aligned,0.8,False,,,,100,high,40,12,15,10,15,0,0,20,,True,short,,True,True,,,,,valid,valid,,,,,109233.1,109440.2,109336.65,,,,,,,,,3,1748390400000,3.398018224096127,3,,1,1,"{""breach_close"": 108873.7, ""breach_displacement_factor"": 0.6707118177277904, ""breach_displacement_grade"": ""valid"", ""breach_time"": 1748379600000, ""dealing_range_source"": ""long_swing_pair"", ""displacement_grade"": ""valid"", ""entry_mode"": ""edge"", ""entry_price"": 109233.1, ""entry_time"": 1748390400000, ""has_smt_confirmation"": false, ""htf_allows_long"": false, ""htf_allows_short"": true, ""htf_approaching_poi"": true, ""htf_bias"": ""bearish"", ""htf_confidence"": 0.55, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""down"", ""htf_inside_poi"": true, ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""down"", ""htf_objective_level"": 102038.8, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_low"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bearish"", ""htf_reason"": ""HTF bearish premium bearish IFVG; swing_low down"", ""htf_score_modifier"": 0.8, ""htf_structure_bias"": ""bearish"", ""htf_zone_high"": 109153.4, ""htf_zone_low"": 107292.5, ""htf_zone_type"": ""IFVG"", ""ifvg_ce"": 109336.65, ""ifvg_high"": 109440.2, ""ifvg_low"": 109233.1, ""model_family"": ""ict"", ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_low"", ""objective_unreached"": true, ""pre_model_allowed_directions"": ""short"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_depth"": 0.009174311926577786, ""retest_time"": 1748390400000, ""risk"": 125.39661999998498, ""risk_bps"": 11.479727298775277, ""source_fvg_direction"": ""bullish"", ""source_fvg_time"": 1748332800000, ""stop_loss"": 109358.49661999999, ""stop_mode"": ""ce"", ""target_mode"": ""nearest_liquidity"", ""time_to_retest_bars"": 3}",7.128581296689782,0.15550658382979013,False,True,True,True,True
turtle_soup,ict,short,BTCUSDT,1h,1748473200000,1748473200000,1748476800000,1748473200000,close,sweep_extreme,opposite_range,107723.1,107723.1,107723.1,108020.54462,108020.54462,106723.9,297.44461999999476,27.611962522429703,conservative,False,True,False,,,aligned_only,bearish,premium,,,,,,,,,80,high,40,5,15,0,0,0,0,20,,True,short,,True,True,107793.0,107999.0,weak,6,,,valid,,,,,,,,,,,,,,,,,3.3592807965396356,1,1,,,"{""close_back_distance_bps"": 6.484651136900743, ""entry_mode"": ""close"", ""entry_price"": 107723.1, ""htf_approaching_poi"": true, ""htf_bias"": ""bearish"", ""htf_inside_poi"": true, ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""down"", ""model_family"": ""ict"", ""pre_model_allowed_directions"": ""short"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""risk"": 297.44461999999476, ""risk_bps"": 27.611962522429703, ""stop_loss"": 108020.54462, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 107999.0, ""sweep_level_age_bars"": 6, ""sweep_liquidity_quality"": ""weak"", ""sweep_swing_significance"": ""short"", ""swept_level"": 107793.0, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""valid"", ""turtle_quality_filters"": {""close_back_fraction"": 0.10734, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""valid"", ""wick_atr_ratio"": 0.397933, ""wick_extension"": 206.0, ""wick_fraction"": 0.316339}, ""wick_extension_bps"": 19.110702921339975}",2.8432183443090233,2.4438162640158256,True,False,False,False,False
turtle_soup,ict,short,BTCUSDT,1h,1748520000000,1748520000000,1748523600000,1748520000000,close,sweep_extreme,opposite_range,108388.9,108388.9,108388.9,108794.57777999999,108794.57777999999,106723.9,405.67777999999817,37.427982016608546,conservative,False,True,False,,,aligned_only,bearish,premium,,,,,,,,,80,high,40,5,15,0,0,0,0,20,,True,short,,True,True,108450.0,108772.9,weak,10,,,strong,,,,,,,,,,,,,,,,,4.104242534555399,1,,1,1,"{""close_back_distance_bps"": 5.6339326878751335, ""entry_mode"": ""close"", ""entry_price"": 108388.9, ""htf_approaching_poi"": true, ""htf_bias"": ""bearish"", ""htf_inside_poi"": true, ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""down"", ""model_family"": ""ict"", ""pre_model_allowed_directions"": ""short"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""risk"": 405.67777999999817, ""risk_bps"": 37.427982016608546, ""stop_loss"": 108794.57777999999, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 108772.9, ""sweep_level_age_bars"": 10, ""sweep_liquidity_quality"": ""weak"", ""sweep_swing_significance"": ""short"", ""swept_level"": 108450.0, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""strong"", ""turtle_quality_filters"": {""close_back_fraction"": 0.132711, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""strong"", ""wick_atr_ratio"": 0.579349, ""wick_extension"": 322.8999999999942, ""wick_fraction"": 0.701347}, ""wick_extension_bps"": 29.7740894421387}",5.765413131574534,0.39292267868358344,False,True,True,True,True
turtle_soup,ict,short,BTCUSDT,1h,1748530800000,1748530800000,1748534400000,1748530800000,close,sweep_extreme,opposite_range,106972.5,106972.5,106972.5,107714.8945,107714.8945,106400.0,742.3944999999949,69.40050012853723,conservative,False,True,False,,,aligned_only,bearish,premium,,,,,,,,,60,medium,40,5,15,0,0,0,0,0,target_rr_below_2,True,short,,True,True,107536.9,107693.5,medium,18,,,valid,,,,,,,,,,,,,,,,,0.7711533423267601,1,,2,,"{""close_back_distance_bps"": 52.48431003683333, ""entry_mode"": ""close"", ""entry_price"": 106972.5, ""htf_approaching_poi"": true, ""htf_bias"": ""bearish"", ""htf_inside_poi"": true, ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""down"", ""model_family"": ""ict"", ""pre_model_allowed_directions"": ""short"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""risk"": 742.3944999999949, ""risk_bps"": 69.40050012853723, ""stop_loss"": 107714.8945, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 107693.5, ""sweep_level_age_bars"": 18, ""sweep_liquidity_quality"": ""medium"", ""sweep_swing_significance"": ""intermediate"", ""swept_level"": 107536.9, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""valid"", ""turtle_quality_filters"": {""close_back_fraction"": 0.708244, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""valid"", ""wick_atr_ratio"": 0.271129, ""wick_extension"": 156.60000000000582, ""wick_fraction"": 0.196511}, ""wick_extension_bps"": 14.562443217165999}",1.8756873872314648,0.20016312082054333,False,True,True,True,False
turtle_soup,ict,long,BTCUSDT,1h,1749736800000,1749736800000,1749740400000,1749736800000,close,sweep_extreme,opposite_range,107560.0,107560.0,107560.0,106994.288,106994.288,110367.2,565.7119999999995,52.59501673484562,conservative,False,True,False,,,aligned_only,bullish,premium,,,,,,,,,65,medium,40,5,0,0,0,0,0,20,poor_pd_location,True,long,,True,True,107300.0,107015.8,weak,10,,,strong,,,,,,,,,,,,,,,,,4.962242271685946,1,1,,,"{""close_back_distance_bps"": 24.23112767940354, ""entry_mode"": ""close"", ""entry_price"": 107560.0, ""htf_approaching_poi"": true, ""htf_bias"": ""bullish"", ""htf_inside_poi"": true, ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""model_family"": ""ict"", ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""risk"": 565.7119999999995, ""risk_bps"": 52.59501673484562, ""stop_loss"": 106994.288, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 107015.8, ""sweep_level_age_bars"": 10, ""sweep_liquidity_quality"": ""weak"", ""sweep_swing_significance"": ""short"", ""swept_level"": 107300.0, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""strong"", ""turtle_quality_filters"": {""close_back_fraction"": 0.395077, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""strong"", ""wick_atr_ratio"": 0.548718, ""wick_extension"": 284.1999999999971, ""wick_fraction"": 0.431849}, ""wick_extension_bps"": 26.486486486486214}",1.482026190004799,1.6598551913341077,True,False,False,False,False
turtle_soup,ict,long,BTCUSDT,1h,1749751200000,1749751200000,1749754800000,1749751200000,close,sweep_extreme,opposite_range,107520.5,107520.5,107520.5,107142.89589999999,107142.89589999999,110367.2,377.6041000000114,35.1192656284161,conservative,False,True,False,,,aligned_only,bullish,premium,,,,,,,,,65,medium,40,5,0,0,0,0,0,20,poor_pd_location,True,long,,True,True,107300.0,107164.4,medium,14,,,valid,,,,,,,,,,,,,,,,,7.538848227548142,1,1,,,"{""close_back_distance_bps"": 20.54986020503262, ""entry_mode"": ""close"", ""entry_price"": 107520.5, ""htf_approaching_poi"": true, ""htf_bias"": ""bullish"", ""htf_inside_poi"": true, ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""model_family"": ""ict"", ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""risk"": 377.6041000000114, ""risk_bps"": 35.1192656284161, ""stop_loss"": 107142.89589999999, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 107164.4, ""sweep_level_age_bars"": 14, ""sweep_liquidity_quality"": ""medium"", ""sweep_swing_significance"": ""intermediate"", ""swept_level"": 107300.0, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""valid"", ""turtle_quality_filters"": {""close_back_fraction"": 0.183003, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""valid"", ""wick_atr_ratio"": 0.246528, ""wick_extension"": 135.60000000000582, ""wick_fraction"": 0.11254}, ""wick_extension_bps"": 12.637465051258697}",0.8252029043116758,5.080718138388704,True,False,False,False,False
ifvg_retest,ict,long,BTCUSDT,1h,1749736800000,1749736800000,1749754800000,1749740400000,edge,ce,nearest_liquidity,107400.0,107400.0,107400.0,107337.37000000001,107337.37000000001,107951.0,62.629999999990105,5.831471135939488,conservative,False,True,False,,,aligned_only,bullish,premium,FVG,swing_high,aligned,0.65,False,,,,97,high,40,12,0,10,15,0,0,20,poor_pd_location,True,long,,True,True,,,,,valid,valid,,,,,107317.7,107400.0,107358.85,,,,,,,,,1,1749740400000,8.797700782374054,1,1,,,"{""breach_close"": 107560.0, ""breach_displacement_factor"": 0.7462934676498176, ""breach_displacement_grade"": ""valid"", ""breach_time"": 1749736800000, ""dealing_range_source"": ""long_swing_pair"", ""displacement_grade"": ""valid"", ""entry_mode"": ""edge"", ""entry_price"": 107400.0, ""entry_time"": 1749740400000, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_approaching_poi"": true, ""htf_bias"": ""bullish"", ""htf_confidence"": 0.7, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""up"", ""htf_inside_poi"": true, ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""htf_objective_level"": 110653.6, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_high"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bullish"", ""htf_reason"": ""HTF bullish premium bullish FVG; swing_high up"", ""htf_score_modifier"": 0.65, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 108282.0, ""htf_zone_low"": 106482.6, ""htf_zone_type"": ""FVG"", ""ifvg_ce"": 107358.85, ""ifvg_high"": 107400.0, ""ifvg_low"": 107317.7, ""model_family"": ""ict"", ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_high"", ""objective_unreached"": true, ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_depth"": 7.289185905224459, ""retest_time"": 1749740400000, ""risk"": 62.629999999990105, ""risk_bps"": 5.831471135939488, ""source_fvg_direction"": ""bearish"", ""source_fvg_time"": 1749726000000, ""stop_loss"": 107337.37000000001, ""stop_mode"": ""ce"", ""target_mode"": ""nearest_liquidity"", ""time_to_retest_bars"": 1}",15.94124221619275,12.43812869232194,True,False,False,False,False
turtle_soup,ict,long,BTCUSDT,1h,1750194000000,1750194000000,1750197600000,1750194000000,close,sweep_extreme,opposite_range,104490.0,104490.0,104490.0,104179.102,104179.102,108900.0,310.89800000000105,29.75385204325783,conservative,False,True,False,,,aligned_only,bullish,discount,,,,,,,,,80,high,40,5,15,0,0,0,0,20,,True,long,,True,True,104399.9,104200.0,strong,48,,,strong,,,,,,,,,,,,,,,,,14.184716530823566,1,1,,,"{""close_back_distance_bps"": 8.630276465782613, ""entry_mode"": ""close"", ""entry_price"": 104490.0, ""htf_approaching_poi"": true, ""htf_bias"": ""bullish"", ""htf_inside_poi"": true, ""htf_location"": ""discount"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""model_family"": ""ict"", ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""risk"": 310.89800000000105, ""risk_bps"": 29.75385204325783, ""stop_loss"": 104179.102, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 104200.0, ""sweep_level_age_bars"": 48, ""sweep_liquidity_quality"": ""strong"", ""sweep_swing_significance"": ""long"", ""swept_level"": 104399.9, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""strong"", ""turtle_quality_filters"": {""close_back_fraction"": 0.158822, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""strong"", ""wick_atr_ratio"": 0.30038, ""wick_extension"": 199.89999999999418, ""wick_fraction"": 0.352371}, ""wick_extension_bps"": 19.147527919087487}",2.0746354109707936,1.1148350906085103,True,False,False,False,False
ifvg_retest,ict,long,BTCUSDT,1h,1750629600000,1750629600000,1750809600000,1750694400000,edge,ce,nearest_liquidity,100218.4,100218.4,100218.4,99976.15632,99976.15632,100348.7,242.24367999999959,24.171577275230856,conservative,False,False,False,,,aligned_only,bullish,premium,IFVG,swing_high,aligned,0.65,False,,,,82,high,40,12,0,10,20,0,0,0,poor_pd_location;target_rr_below_2,True,long,,True,True,,,,,strong,strong,,,,,99774.0,100218.4,99996.2,,,,,,,,,18,1750694400000,0.5378881298368781,,,,,"{""breach_close"": 100915.3, ""breach_displacement_factor"": 0.9846162250751169, ""breach_displacement_grade"": ""strong"", ""breach_time"": 1750629600000, ""dealing_range_source"": ""long_swing_pair"", ""displacement_grade"": ""strong"", ""entry_mode"": ""edge"", ""entry_price"": 100218.4, ""entry_time"": 1750694400000, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_approaching_poi"": true, ""htf_bias"": ""bullish"", ""htf_confidence"": 0.7, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""up"", ""htf_inside_poi"": true, ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""htf_objective_level"": 106486.2, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_high"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bullish"", ""htf_reason"": ""HTF bullish premium bullish IFVG; swing_high up"", ""htf_score_modifier"": 0.65, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 106723.9, ""htf_zone_low"": 106266.0, ""htf_zone_type"": ""IFVG"", ""ifvg_ce"": 99996.2, ""ifvg_high"": 100218.4, ""ifvg_low"": 99774.0, ""model_family"": ""ict"", ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_high"", ""objective_unreached"": true, ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_depth"": 1.509450945094503, ""retest_time"": 1750694400000, ""risk"": 242.24367999999959, ""risk_bps"": 24.171577275230856, ""source_fvg_direction"": ""bearish"", ""source_fvg_time"": 1750604400000, ""stop_loss"": 99976.15632, ""stop_mode"": ""ce"", ""target_mode"": ""nearest_liquidity"", ""time_to_retest_bars"": 18}",,,False,False,False,False,False
turtle_soup,ict,long,BTCUSDT,1h,1750978800000,1750978800000,1750982400000,1750978800000,close,sweep_extreme,opposite_range,106913.7,106913.7,106913.7,106789.61726,106789.61726,108249.9,124.08273999999801,11.60587838602518,conservative,False,True,False,,,aligned_only,bullish,premium,,,,,,,,,65,medium,40,5,0,0,0,0,0,20,poor_pd_location,True,long,,True,True,106859.0,106811.0,strong,30,,,valid,,,,,,,,,,,,,,,,,10.76862100240548,1,1,,,"{""close_back_distance_bps"": 5.118894992466436, ""entry_mode"": ""close"", ""entry_price"": 106913.7, ""htf_approaching_poi"": true, ""htf_bias"": ""bullish"", ""htf_inside_poi"": true, ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""model_family"": ""ict"", ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""risk"": 124.08273999999801, ""risk_bps"": 11.60587838602518, ""stop_loss"": 106789.61726, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 106811.0, ""sweep_level_age_bars"": 30, ""sweep_liquidity_quality"": ""strong"", ""sweep_swing_significance"": ""long"", ""swept_level"": 106859.0, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""valid"", ""turtle_quality_filters"": {""close_back_fraction"": 0.260476, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""valid"", ""wick_atr_ratio"": 0.098441, ""wick_extension"": 48.0, ""wick_fraction"": 0.228571}, ""wick_extension_bps"": 4.491900541835503}",4.950728844318015,4.581620296263679,True,False,False,False,False
turtle_soup,ict,long,BTCUSDT,1h,1751029200000,1751029200000,1751032800000,1751029200000,close,sweep_extreme,opposite_range,106775.5,106775.5,106775.5,106291.7449,106291.7449,108249.9,483.75509999999485,45.30581453610564,conservative,False,True,False,,,aligned_only,bullish,premium,,,,,,,,,65,medium,40,5,0,0,0,0,0,20,poor_pd_location,True,long,,True,True,106616.8,106313.1,weak,5,,,strong,,,,,,,,,,,,,,,,,3.047823165068461,1,,2,,"{""close_back_distance_bps"": 14.885083776665319, ""entry_mode"": ""close"", ""entry_price"": 106775.5, ""htf_approaching_poi"": true, ""htf_bias"": ""bullish"", ""htf_inside_poi"": true, ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""model_family"": ""ict"", ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""risk"": 483.75509999999485, ""risk_bps"": 45.30581453610564, ""stop_loss"": 106291.7449, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 106313.1, ""sweep_level_age_bars"": 5, ""sweep_liquidity_quality"": ""weak"", ""sweep_swing_significance"": ""short"", ""swept_level"": 106616.8, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""strong"", ""turtle_quality_filters"": {""close_back_fraction"": 0.254123, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""strong"", ""wick_atr_ratio"": 0.724, ""wick_extension"": 303.6999999999971, ""wick_fraction"": 0.486309}, ""wick_extension_bps"": 28.485191827178934}",1.8281977802404639,0.9548219750034658,False,False,False,True,False
