model,model_family,direction,symbol,timeframe,timestamp,entry_mode,stop_mode,target_mode,entry_price,entry_low,entry_high,stop_loss,invalidation,target_hint,risk,risk_bps,same_bar_policy,same_bar_ambiguous,session_window,ny_time,swept_level,sweep_extreme,fvg_low,fvg_high,fvg_ce,ifvg_low,ifvg_high,ifvg_ce,ob_low,ob_high,breaker_low,breaker_high,time_to_retest_bars,target_distance_r,metadata_json,mfe_r,mae_r,invalidated,target_hit,target_before_invalidation
turtle_soup,ict,long,BTCUSDT,15m,1776362400000,close,sweep_extreme,opposite_range,74379.0,74379.0,74379.0,74187.1242,74187.1242,75079.1,191.87579999999434,25.797039486951203,conservative,False,,,74226.2,74202.0,,,,,,,,,,,,3.648714428812943,"{""close_back_distance_bps"": 20.58572310046896, ""entry_mode"": ""close"", ""entry_price"": 74379.0, ""model_family"": ""ict"", ""risk"": 191.87579999999434, ""risk_bps"": 25.797039486951203, ""stop_loss"": 74187.1242, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 74202.0, ""sweep_swing_significance"": ""long"", ""swept_level"": 74226.2, ""target_mode"": ""opposite_range"", ""wick_extension_bps"": 3.2603043130319334}",5.842320918010677,0.2944613129951858,False,True,True
turtle_soup,ict,long,BTCUSDT,15m,1776363300000,close,sweep_extreme,opposite_range,74371.9,74371.9,74371.9,74221.82562,74221.82562,75079.1,150.07437999999092,20.178908969649953,conservative,False,,,74257.6,74236.7,,,,,,,,,,,,4.712329979307957,"{""close_back_distance_bps"": 15.392363879251194, ""entry_mode"": ""close"", ""entry_price"": 74371.9, ""model_family"": ""ict"", ""risk"": 150.07437999999092, ""risk_bps"": 20.178908969649953, ""stop_loss"": 74221.82562, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 74236.7, ""sweep_swing_significance"": ""long"", ""swept_level"": 74257.6, ""target_mode"": ""opposite_range"", ""wick_extension_bps"": 2.8145267285784525}",7.516939267049273,0.0,False,True,True
turtle_soup,ict,long,BTCUSDT,15m,1776364200000,close,sweep_extreme,opposite_range,74541.6,74541.6,74541.6,74307.59168,74307.59168,75045.0,234.0083200000081,31.392983246939703,conservative,False,,,74466.9,74322.5,,,,,,,,,,,,2.1512055639730105,"{""close_back_distance_bps"": 10.031302498158462, ""entry_mode"": ""close"", ""entry_price"": 74541.6, ""model_family"": ""ict"", ""risk"": 234.0083200000081, ""risk_bps"": 31.392983246939703, ""stop_loss"": 74307.59168, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 74322.5, ""sweep_swing_significance"": ""long"", ""swept_level"": 74466.9, ""target_mode"": ""opposite_range"", ""wick_extension_bps"": 19.391165739408272}",4.095580875072994,0.0,False,True,True
turtle_soup,ict,long,BTCUSDT,15m,1776365100000,close,sweep_extreme,opposite_range,75000.0,75000.0,75000.0,74526.6,74526.6,75039.0,473.3999999999942,63.11999999999923,conservative,False,,,74542.7,74541.6,,,,,,,,,,,,0.08238276299112902,"{""close_back_distance_bps"": 61.347388812050404, ""entry_mode"": ""close"", ""entry_price"": 75000.0, ""model_family"": ""ict"", ""risk"": 473.3999999999942, ""risk_bps"": 63.11999999999923, ""stop_loss"": 74526.6, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 74541.6, ""sweep_swing_significance"": ""long"", ""swept_level"": 74542.7, ""target_mode"": ""opposite_range"", ""wick_extension_bps"": 0.14756642836807213}",1.0561892691170387,0.5566117448246795,False,True,True
turtle_soup,ict,long,BTCUSDT,15m,1776381300000,close,sweep_extreme,opposite_range,74987.9,74987.9,74987.9,74858.20242,74858.20242,75500.0,129.69757999999274,17.295801055902718,conservative,False,,,74964.6,74873.2,,,,,,,,,,,,3.948415999743669,"{""close_back_distance_bps"": 3.1081337057742395, ""entry_mode"": ""close"", ""entry_price"": 74987.9, ""model_family"": ""ict"", ""risk"": 129.69757999999274, ""risk_bps"": 17.295801055902718, ""stop_loss"": 74858.20242, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 74873.2, ""sweep_swing_significance"": ""intermediate"", ""swept_level"": 74964.6, ""target_mode"": ""opposite_range"", ""wick_extension_bps"": 12.192421489610926}",1.1033359296296341,3.9160329745552893,True,False,False
ifvg_retest,ict,long,BTCUSDT,15m,1776384000000,edge,ce,fixed_r,75100.5,75100.5,75100.5,75017.27990000001,75017.27990000001,75266.94019999998,83.22009999999136,11.081164572804623,conservative,False,,,,,,,,74964.1,75100.5,75032.3,,,,,1,2.0,"{""breach_close"": 75106.8, ""breach_displacement_grade"": ""weak"", ""breach_time"": 1776383100000, ""entry_mode"": ""edge"", ""entry_price"": 75100.5, ""ifvg_ce"": 75032.3, ""ifvg_high"": 75100.5, ""ifvg_low"": 74964.1, ""model_family"": ""ict"", ""retest_depth"": 1.4699413489736697, ""risk"": 83.22009999999136, ""risk_bps"": 11.081164572804623, ""source_fvg_direction"": ""bearish"", ""stop_loss"": 75017.27990000001, ""stop_mode"": ""ce"", ""target_mode"": ""fixed_r"", ""time_to_retest_bars"": 1}",0.0,7.456131391335319,True,False,False
turtle_soup,ict,long,BTCUSDT,15m,1776384900000,close,sweep_extreme,opposite_range,74964.8,74964.8,74964.8,74833.40703999999,74833.40703999999,75500.0,131.39296000001195,17.527287473589197,conservative,False,,,74964.6,74848.4,,,,,,,,,,,,4.0732775941720805,"{""close_back_distance_bps"": 0.026679259276657197, ""entry_mode"": ""close"", ""entry_price"": 74964.8, ""model_family"": ""ict"", ""risk"": 131.39296000001195, ""risk_bps"": 17.527287473589197, ""stop_loss"": 74833.40703999999, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 74848.4, ""sweep_swing_significance"": ""intermediate"", ""swept_level"": 74964.6, ""target_mode"": ""opposite_range"", ""wick_extension_bps"": 15.500649639964948}",0.2541993117438799,3.6896953992052453,True,False,False
turtle_soup,ict,long,BTCUSDT,15m,1776393000000,close,sweep_extreme,opposite_range,74626.9,74626.9,74626.9,74465.07462,74465.07462,75500.0,161.82537999999477,21.684590945087464,conservative,False,,,74578.7,74480.0,,,,,,,,,,,,5.395321796865449,"{""close_back_distance_bps"": 6.4629713309560355, ""entry_mode"": ""close"", ""entry_price"": 74626.9, ""model_family"": ""ict"", ""risk"": 161.82537999999477, ""risk_bps"": 21.684590945087464, ""stop_loss"": 74465.07462, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 74480.0, ""sweep_swing_significance"": ""intermediate"", ""swept_level"": 74578.7, ""target_mode"": ""opposite_range"", ""wick_extension_bps"": 13.23434170882532}",2.6788134222210016,0.7335066971571513,False,False,False
turtle_soup,ict,long,BTCUSDT,15m,1776394800000,close,sweep_extreme,opposite_range,74654.6,74654.6,74654.6,74543.96908,74543.96908,75500.0,110.63092000001052,14.819035933487088,conservative,False,,,74578.7,74558.9,,,,,,,,,,,,7.641624963436206,"{""close_back_distance_bps"": 10.1771685481255, ""entry_mode"": ""close"", ""entry_price"": 74654.6, ""model_family"": ""ict"", ""risk"": 110.63092000001052, ""risk_bps"": 14.819035933487088, ""stop_loss"": 74543.96908, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 74558.9, ""sweep_swing_significance"": ""intermediate"", ""swept_level"": 74578.7, ""target_mode"": ""opposite_range"", ""wick_extension_bps"": 2.654913534293694}",4.351405556420831,1.3233190142502187,True,False,False
turtle_soup,ict,long,BTCUSDT,15m,1776397500000,close,sweep_extreme,opposite_range,74582.8,74582.8,74582.8,74559.28344,74559.28344,75500.0,23.516560000003665,3.153080871193313,conservative,False,,,74578.7,74574.2,,,,,,,,,,,,39.00230305792404,"{""close_back_distance_bps"": 0.5497548227584848, ""entry_mode"": ""close"", ""entry_price"": 74582.8, ""model_family"": ""ict"", ""risk"": 23.516560000003665, ""risk_bps"": 3.153080871193313, ""stop_loss"": 74559.28344, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 74574.2, ""sweep_swing_significance"": ""intermediate"", ""swept_level"": 74578.7, ""target_mode"": ""opposite_range"", ""wick_extension_bps"": 0.6033894396121144}",55.99883656452257,3.1722326734860116,True,False,False
turtle_soup,ict,long,BTCUSDT,15m,1776398400000,close,sweep_extreme,opposite_range,74634.9,74634.9,74634.9,74535.07302,74535.07302,75500.0,99.826979999998,13.375375327092017,conservative,False,,,74578.7,74550.0,,,,,,,,,,,,8.665993902650598,"{""close_back_distance_bps"": 7.53566366804424, ""entry_mode"": ""close"", ""entry_price"": 74634.9, ""model_family"": ""ict"", ""risk"": 99.826979999998, ""risk_bps"": 13.375375327092017, ""stop_loss"": 74535.07302, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 74550.0, ""sweep_swing_significance"": ""long"", ""swept_level"": 74578.7, ""target_mode"": ""opposite_range"", ""wick_extension_bps"": 3.84828375930354}",17.180726092285273,1.2691959628549279,True,False,False
turtle_soup,ict,long,BTCUSDT,15m,1776400200000,close,sweep_extreme,opposite_range,74774.9,74774.9,74774.9,74689.74502,74689.74502,75500.0,85.15497999999207,11.388177048714484,conservative,False,,,74736.5,74704.7,,,,,,,,,,,,8.515062771432433,"{""close_back_distance_bps"": 5.1380516882639915, ""entry_mode"": ""close"", ""entry_price"": 74774.9, ""model_family"": ""ict"", ""risk"": 85.15497999999207, ""risk_bps"": 11.388177048714484, ""stop_loss"": 74689.74502, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 74704.7, ""sweep_swing_significance"": ""long"", ""swept_level"": 74736.5, ""target_mode"": ""opposite_range"", ""wick_extension_bps"": 4.254949054344652}",18.496863013767985,3.13193661721278,True,False,False
turtle_soup,ict,long,BTCUSDT,15m,1776401100000,close,sweep_extreme,opposite_range,74748.4,74748.4,74748.4,74695.35032,74695.35032,75500.0,53.04967999999644,7.097099068340786,conservative,False,,,74736.5,74710.3,,,,,,,,,,,,14.167851719370526,"{""close_back_distance_bps"": 1.5922608096437723, ""entry_mode"": ""close"", ""entry_price"": 74748.4, ""model_family"": ""ict"", ""risk"": 53.04967999999644, ""risk_bps"": 7.097099068340786, ""stop_loss"": 74695.35032, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 74710.3, ""sweep_swing_significance"": ""long"", ""swept_level"": 74736.5, ""target_mode"": ""opposite_range"", ""wick_extension_bps"": 3.5056498498052613}",30.1905685387756,3.594743644071178,True,False,False
turtle_soup,ict,long,BTCUSDT,15m,1776402000000,close,sweep_extreme,opposite_range,74587.3,74587.3,74587.3,74493.28254,74493.28254,75500.0,94.01746000000276,12.605022570866991,conservative,False,,,74558.9,74508.2,,,,,,,,,,,,9.707771301202675,"{""close_back_distance_bps"": 3.80906907156741, ""entry_mode"": ""close"", ""entry_price"": 74587.3, ""model_family"": ""ict"", ""risk"": 94.01746000000276, ""risk_bps"": 12.605022570866991, ""stop_loss"": 74493.28254, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 74508.2, ""sweep_swing_significance"": ""short"", ""swept_level"": 74558.9, ""target_mode"": ""opposite_range"", ""wick_extension_bps"": 6.799993025647789}",18.74864519845511,0.29356249360496456,False,True,True
turtle_soup,ict,long,BTCUSDT,15m,1776402900000,close,sweep_extreme,opposite_range,74629.7,74629.7,74629.7,74542.77406,74542.77406,75500.0,86.92594000000099,11.647633582876656,conservative,False,,,74558.9,74557.7,,,,,,,,,,,,10.011971110119637,"{""close_back_distance_bps"": 9.495848248834534, ""entry_mode"": ""close"", ""entry_price"": 74629.7, ""model_family"": ""ict"", ""risk"": 86.92594000000099, ""risk_bps"": 11.647633582876656, ""stop_loss"": 74542.77406, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 74557.7, ""sweep_swing_significance"": ""short"", ""swept_level"": 74558.9, ""target_mode"": ""opposite_range"", ""wick_extension_bps"": 0.16094658048832397}",19.790410089324123,0.8052832100521341,False,True,True
turtle_soup,ict,long,BTCUSDT,15m,1776403800000,close,sweep_extreme,opposite_range,74619.9,74619.9,74619.9,74561.37602,74561.37602,75500.0,58.52397999999812,7.842945380521566,conservative,False,,,74578.7,74576.3,,,,,,,,,,,,15.038280034953777,"{""close_back_distance_bps"": 5.524365536003858, ""entry_mode"": ""close"", ""entry_price"": 74619.9, ""model_family"": ""ict"", ""risk"": 58.52397999999812, ""risk_bps"": 7.842945380521566, ""stop_loss"": 74561.37602, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 74576.3, ""sweep_swing_significance"": ""long"", ""swept_level"": 74578.7, ""target_mode"": ""opposite_range"", ""wick_extension_bps"": 0.3218077011256806}",29.562240982244568,1.0286381753257217,True,False,False
turtle_soup,ict,long,BTCUSDT,15m,1776405600000,close,sweep_extreme,opposite_range,74724.0,74724.0,74724.0,74544.7552,74544.7552,75500.0,179.2448000000004,23.987580964616505,conservative,False,,,74578.7,74559.7,,,,,,,,,,,,4.329274824151096,"{""close_back_distance_bps"": 19.482774572364885, ""entry_mode"": ""close"", ""entry_price"": 74724.0, ""model_family"": ""ict"", ""risk"": 179.2448000000004, ""risk_bps"": 23.987580964616505, ""stop_loss"": 74544.7552, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 74559.7, ""sweep_swing_significance"": ""long"", ""swept_level"": 74578.7, ""target_mode"": ""opposite_range"", ""wick_extension_bps"": 2.547644300584483}",9.071392866069177,0.0,False,True,True
turtle_soup,ict,long,BTCUSDT,15m,1776406500000,close,sweep_extreme,opposite_range,74773.0,74773.0,74773.0,74685.8454,74685.8454,75500.0,87.15459999999439,11.655891832612626,conservative,False,,,74736.5,74700.8,,,,,,,,,,,,8.34149889965701,"{""close_back_distance_bps"": 4.8838251724391695, ""entry_mode"": ""close"", ""entry_price"": 74773.0, ""model_family"": ""ict"", ""risk"": 87.15459999999439, ""risk_bps"": 11.655891832612626, ""stop_loss"": 74685.8454, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 74700.8, ""sweep_swing_significance"": ""long"", ""swept_level"": 74736.5, ""target_mode"": ""opposite_range"", ""wick_extension_bps"": 4.776782428933264}",18.094283032681023,0.0,False,True,True
turtle_soup,ict,long,BTCUSDT,15m,1776407400000,close,sweep_extreme,opposite_range,74816.2,74816.2,74816.2,74709.03676,74709.03676,75500.0,107.1632399999944,14.323534207831246,conservative,False,,,74790.2,74724.0,,,,,,,,,,,,6.380919427221859,"{""close_back_distance_bps"": 3.4763912919072286, ""entry_mode"": ""close"", ""entry_price"": 74816.2, ""model_family"": ""ict"", ""risk"": 107.1632399999944, ""risk_bps"": 14.323534207831246, ""stop_loss"": 74709.03676, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 74724.0, ""sweep_swing_significance"": ""long"", ""swept_level"": 74790.2, ""target_mode"": ""opposite_range"", ""wick_extension_bps"": 8.851427058624939}",14.312743810284973,0.0,False,True,True
turtle_soup,ict,long,BTCUSDT,15m,1776408300000,close,sweep_extreme,opposite_range,74895.1,74895.1,74895.1,74765.02098,74765.02098,75500.0,130.07902000000468,17.368161602027993,conservative,False,,,74848.4,74780.0,,,,,,,,,,,,4.650250286325746,"{""close_back_distance_bps"": 6.239278327928406, ""entry_mode"": ""close"", ""entry_price"": 74895.1, ""model_family"": ""ict"", ""risk"": 130.07902000000468, ""risk_bps"": 17.368161602027993, ""stop_loss"": 74765.02098, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 74780.0, ""sweep_swing_significance"": ""long"", ""swept_level"": 74848.4, ""target_mode"": ""opposite_range"", ""wick_extension_bps"": 9.138471897862104}",11.184739860432082,0.0,False,True,True
turtle_soup,ict,long,BTCUSDT,15m,1776409200000,close,sweep_extreme,opposite_range,74994.7,74994.7,74994.7,74877.70105999999,74877.70105999999,75500.0,116.99894000000495,15.600961134587504,conservative,False,,,74964.6,74892.7,,,,,,,,,,,,4.3188425467784715,"{""close_back_distance_bps"": 4.015228521194173, ""entry_mode"": ""close"", ""entry_price"": 74994.7, ""model_family"": ""ict"", ""risk"": 116.99894000000495, ""risk_bps"": 15.600961134587504, ""stop_loss"": 74877.70105999999, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 74892.7, ""sweep_swing_significance"": ""long"", ""swept_level"": 74964.6, ""target_mode"": ""opposite_range"", ""wick_extension_bps"": 9.591193710098997}",11.583865631602693,0.8307767574645802,False,True,True
turtle_soup,ict,long,BTCUSDT,15m,1776411000000,close,sweep_extreme,opposite_range,74979.0,74979.0,74979.0,74882.5042,74882.5042,75500.0,96.49580000000424,12.869710185519176,conservative,False,,,74964.6,74897.5,,,,,,,,,,,,5.399198721602154,"{""close_back_distance_bps"": 1.9209066679464946, ""entry_mode"": ""close"", ""entry_price"": 74979.0, ""model_family"": ""ict"", ""risk"": 96.49580000000424, ""risk_bps"": 12.869710185519176, ""stop_loss"": 74882.5042, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 74897.5, ""sweep_swing_significance"": ""long"", ""swept_level"": 74964.6, ""target_mode"": ""opposite_range"", ""wick_extension_bps"": 8.95089148744952}",14.20787225972467,0.28395018228765373,False,True,True
turtle_soup,ict,long,BTCUSDT,15m,1776411900000,close,sweep_extreme,opposite_range,75047.4,75047.4,75047.4,74893.39052,74893.39052,75500.0,154.00947999999335,20.52162766464839,conservative,False,,,74964.6,74908.4,,,,,,,,,,,,2.93878013223618,"{""close_back_distance_bps"": 11.045213340695256, ""entry_mode"": ""close"", ""entry_price"": 75047.4, ""model_family"": ""ict"", ""risk"": 154.00947999999335, ""risk_bps"": 20.52162766464839, ""stop_loss"": 74893.39052, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 74908.4, ""sweep_swing_significance"": ""long"", ""swept_level"": 74964.6, ""target_mode"": ""opposite_range"", ""wick_extension_bps"": 7.496871856851318}",11.899267499637586,0.6220396302876453,False,True,True
turtle_soup,ict,long,BTCUSDT,15m,1776413700000,close,sweep_extreme,opposite_range,75069.2,75069.2,75069.2,74936.58616,74936.58616,75500.0,132.6138399999909,17.665545922960533,conservative,False,,,74964.6,74951.6,,,,,,,,,,,,3.2485297160540147,"{""close_back_distance_bps"": 13.953252601893594, ""entry_mode"": ""close"", ""entry_price"": 75069.2, ""model_family"": ""ict"", ""risk"": 132.6138399999909, ""risk_bps"": 17.665545922960533, ""stop_loss"": 74936.58616, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 74951.6, ""sweep_swing_significance"": ""long"", ""swept_level"": 74964.6, ""target_mode"": ""opposite_range"", ""wick_extension_bps"": 1.734151853007953}",14.32128049380161,0.2940869520104589,False,True,True
silver_bullet,ict,long,BTCUSDT,15m,1776452400000,edge,swing_or_fvg,fixed_r,76951.1,76951.1,76951.1,76906.50978,76906.50978,77040.28044000003,44.59022000001278,5.794617620802402,conservative,False,10:00-11:00,2026-04-17 10:00,,,76886.6,76951.1,76918.85,,,,,,,,,2.0,"{""entry_mode"": ""edge"", ""entry_price"": 76951.1, ""fvg_ce"": 76918.85, ""fvg_high"": 76951.1, ""fvg_low"": 76886.6, ""fvg_time"": 1776434400000, ""model_family"": ""ict"", ""ny_time"": ""2026-04-17 10:00"", ""risk"": 44.59022000001278, ""risk_bps"": 5.794617620802402, ""session_window"": ""10:00-11:00"", ""stop_loss"": 76906.50978, ""stop_mode"": ""swing_or_fvg"", ""target_mode"": ""fixed_r""}",11.79630869728495,2.1731222676178983,False,True,True
turtle_soup,ict,long,BTCUSDT,15m,1776456000000,close,sweep_extreme,opposite_range,77474.8,77474.8,77474.8,77283.30504,77283.30504,78300.0,191.49495999999635,24.71706412923897,conservative,False,,,77389.0,77298.8,,,,,,,,,,,,4.309251794407606,"{""close_back_distance_bps"": 11.086846967915713, ""entry_mode"": ""close"", ""entry_price"": 77474.8, ""model_family"": ""ict"", ""risk"": 191.49495999999635, ""risk_bps"": 24.71706412923897, ""stop_loss"": 77283.30504, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 77298.8, ""sweep_swing_significance"": ""long"", ""swept_level"": 77389.0, ""target_mode"": ""opposite_range"", ""wick_extension_bps"": 11.65540322267985}",0.012010759969886174,3.240816364044347,True,False,False
ifvg_retest,ict,long,BTCUSDT,15m,1776456900000,edge,ce,fixed_r,77375.0,77375.0,77375.0,77330.875,77330.875,77463.25,44.125,5.702746365105009,conservative,False,,,,,,,,77317.7,77375.0,77346.35,,,,,1,2.0,"{""breach_close"": 77474.8, ""breach_displacement_grade"": ""weak"", ""breach_time"": 1776456000000, ""entry_mode"": ""edge"", ""entry_price"": 77375.0, ""ifvg_ce"": 77346.35, ""ifvg_high"": 77375.0, ""ifvg_low"": 77317.7, ""model_family"": ""ict"", ""retest_depth"": 1.1570680628272172, ""risk"": 44.125, ""risk_bps"": 5.702746365105009, ""source_fvg_direction"": ""bearish"", ""stop_loss"": 77330.875, ""stop_mode"": ""ce"", ""target_mode"": ""fixed_r"", ""time_to_retest_bars"": 1}",2.31388101983016,11.802832861189868,True,False,False
turtle_soup,ict,long,BTCUSDT,15m,1776458700000,close,sweep_extreme,opposite_range,77283.7,77283.7,77283.7,77133.74326,77133.74326,78300.0,149.95673999999417,19.403411068568687,conservative,False,,,77159.2,77149.2,,,,,,,,,,,,6.777287903164889,"{""close_back_distance_bps"": 16.135470559570344, ""entry_mode"": ""close"", ""entry_price"": 77283.7, ""model_family"": ""ict"", ""risk"": 149.95673999999417, ""risk_bps"": 19.403411068568687, ""stop_loss"": 77133.74326, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 77149.2, ""sweep_swing_significance"": ""short"", ""swept_level"": 77159.2, ""target_mode"": ""opposite_range"", ""wick_extension_bps"": 1.296021731692397}",1.2897052843374446,2.8641593568919723,True,False,False
turtle_soup,ict,long,BTCUSDT,15m,1776460500000,close,sweep_extreme,opposite_range,77398.2,77398.2,77398.2,77213.12036,77213.12036,78300.0,185.0796399999963,23.912654299453514,conservative,False,,,77389.0,77228.6,,,,,,,,,,,,4.872497050459041,"{""close_back_distance_bps"": 1.1887994417807557, ""entry_mode"": ""close"", ""entry_price"": 77398.2, ""model_family"": ""ict"", ""risk"": 185.0796399999963, ""risk_bps"": 23.912654299453514, ""stop_loss"": 77213.12036, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 77228.6, ""sweep_swing_significance"": ""long"", ""swept_level"": 77389.0, ""target_mode"": ""opposite_range"", ""wick_extension_bps"": 20.72645983279202}",0.42630296881931645,2.9392752222773444,True,False,False
turtle_soup,ict,long,BTCUSDT,15m,1776462300000,close,sweep_extreme,opposite_range,77400.1,77400.1,77400.1,77310.61998,77310.61998,78300.0,89.4800200000027,11.56071116187223,conservative,False,,,77389.0,77326.1,,,,,,,,,,,,10.056993728878995,"{""close_back_distance_bps"": 1.4343123699758134, ""entry_mode"": ""close"", ""entry_price"": 77400.1, ""model_family"": ""ict"", ""risk"": 89.4800200000027, ""risk_bps"": 11.56071116187223, ""stop_loss"": 77310.61998, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 77326.1, ""sweep_swing_significance"": ""long"", ""swept_level"": 77389.0, ""target_mode"": ""opposite_range"", ""wick_extension_bps"": 8.127770096524594}",0.4537325762778109,6.100803285470793,True,False,False
turtle_soup,ict,long,BTCUSDT,15m,1776465900000,close,sweep_extreme,opposite_range,77261.8,77261.8,77261.8,77206.64764000001,77206.64764000001,78300.0,55.15235999999277,7.1383736853131525,conservative,False,,,77228.6,77222.1,,,,,,,,,,,,18.824217132324588,"{""close_back_distance_bps"": 4.298925527589143, ""entry_mode"": ""close"", ""entry_price"": 77261.8, ""model_family"": ""ict"", ""risk"": 55.15235999999277, ""risk_bps"": 7.1383736853131525, ""stop_loss"": 77206.64764000001, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 77222.1, ""sweep_swing_significance"": ""short"", ""swept_level"": 77228.6, ""target_mode"": ""opposite_range"", ""wick_extension_bps"": 0.8416571063051771}",2.1431539828941606,7.390436238812977,True,False,False
turtle_soup,ict,long,BTCUSDT,15m,1776466800000,close,sweep_extreme,opposite_range,77164.4,77164.4,77164.4,77109.56712,77109.56712,78300.0,54.8328799999872,7.105981514790137,conservative,False,,,77159.2,77125.0,,,,,,,,,,,,20.710201616261465,"{""close_back_distance_bps"": 0.6739313004796692, ""entry_mode"": ""close"", ""entry_price"": 77164.4, ""model_family"": ""ict"", ""risk"": 54.8328799999872, ""risk_bps"": 7.105981514790137, ""stop_loss"": 77109.56712, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 77125.0, ""sweep_swing_significance"": ""intermediate"", ""swept_level"": 77159.2, ""target_mode"": ""opposite_range"", ""wick_extension_bps"": 4.432394322387621}",3.931947400903548,5.040771157744381,True,False,False
turtle_soup,ict,long,BTCUSDT,15m,1776467700000,close,sweep_extreme,opposite_range,77012.8,77012.8,77012.8,76838.79744,76838.79744,78300.0,174.0025600000081,22.593979182682368,conservative,False,,,76921.9,76854.2,,,,,,,,,,,,7.397592311285175,"{""close_back_distance_bps"": 11.81718080286742, ""entry_mode"": ""close"", ""entry_price"": 77012.8, ""model_family"": ""ict"", ""risk"": 174.0025600000081, ""risk_bps"": 22.593979182682368, ""stop_loss"": 76838.79744, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 76854.2, ""sweep_swing_significance"": ""long"", ""swept_level"": 76921.9, ""target_mode"": ""opposite_range"", ""wick_extension_bps"": 8.80113465735988}",2.1103137792914084,1.0844668032469655,True,False,False
turtle_soup,ict,long,BTCUSDT,15m,1776469500000,close,sweep_extreme,opposite_range,77030.6,77030.6,77030.6,76983.79388,76983.79388,78300.0,46.80612000000838,6.076302144862999,conservative,False,,,77028.4,76999.2,,,,,,,,,,,,27.12038511202738,"{""close_back_distance_bps"": 0.2856089442350668, ""entry_mode"": ""close"", ""entry_price"": 77030.6, ""model_family"": ""ict"", ""risk"": 46.80612000000838, ""risk_bps"": 6.076302144862999, ""stop_loss"": 76983.79388, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 76999.2, ""sweep_swing_significance"": ""long"", ""swept_level"": 77028.4, ""target_mode"": ""opposite_range"", ""wick_extension_bps"": 3.790809623463176}",7.4648357949757775,4.411816232577343,True,False,False
turtle_soup,ict,long,BTCUSDT,15m,1776470400000,close,sweep_extreme,opposite_range,77055.1,77055.1,77055.1,76977.88898,76977.88898,78300.0,77.21102000000246,10.020234870891409,conservative,False,,,77028.4,76993.3,,,,,,,,,,,,16.12334612338957,"{""close_back_distance_bps"": 3.466254005017843, ""entry_mode"": ""close"", ""entry_price"": 77055.1, ""model_family"": ""ict"", ""risk"": 77.21102000000246, ""risk_bps"": 10.020234870891409, ""stop_loss"": 76977.88898, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 76993.3, ""sweep_swing_significance"": ""long"", ""swept_level"": 77028.4, ""target_mode"": ""opposite_range"", ""wick_extension_bps"": 4.556760882997865}",4.207948554493695,2.991800911320594,True,False,False
turtle_soup,ict,long,BTCUSDT,15m,1776471300000,close,sweep_extreme,opposite_range,77178.3,77178.3,77178.3,77039.66434,77039.66434,78300.0,138.63565999999992,17.963036242052482,conservative,False,,,77111.0,77055.1,,,,,,,,,,,,8.09099188477191,"{""close_back_distance_bps"": 8.727678281957555, ""entry_mode"": ""close"", ""entry_price"": 77178.3, ""model_family"": ""ict"", ""risk"": 138.63565999999992, ""risk_bps"": 17.963036242052482, ""stop_loss"": 77039.66434, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 77055.1, ""sweep_swing_significance"": ""long"", ""swept_level"": 77111.0, ""target_mode"": ""opposite_range"", ""wick_extension_bps"": 7.249289984566946}",1.4548926300779843,2.5548982130571405,True,False,False
