time,funding_rate,mark_price
1748937600000,6.066e-05,105134.3
1748966400001,4.456e-05,106556.1
1748995200000,-1.1e-07,105330.1
1749024000000,2.611e-05,105260.4656625
1749052800000,9.62e-06,105255.92777899
1749081600016,7.4e-07,104646.0376413
1749110400000,2.871e-05,104473.0
1749139200000,5.156e-05,104485.4
1749168000002,-3.491e-05,101458.7
1749196800000,-3.03e-05,103096.8
1749225600006,-2.995e-05,105037.54876812
1749254400000,-2.89e-05,104240.1
1749283200000,-3.158e-05,104813.72660507
1749312000002,2.94e-06,105508.84818333
1749340800000,4.808e-05,105509.63211957
1749369600000,5.613e-05,105380.4
1749398400000,-3.602e-05,105923.14248188
1749427200000,-2.164e-05,105679.25375362
1749456000001,4.024e-05,105517.90905797
1749484800001,3.057e-05,107568.29532246
1749513600000,6.374e-05,110227.9
1749542400001,0.0001,109178.1
1749571200003,8.165e-05,108970.17962319
1749600000000,8.779e-05,110235.3
1749628800000,8.39e-05,109397.0
1749657600010,5.039e-05,109694.9
1749686400002,1.856e-05,108610.75909727
1749715200003,7.247e-05,107578.64501938
1749744000001,1.198e-05,106960.7
1749772800000,-1.801e-05,105621.56706522
1749801600001,-2.7e-06,104831.4
1749830400004,3.857e-05,105392.0
1749859200000,1.958e-05,106031.87648551
1749888000000,3.858e-05,105029.9210759
1749916800000,1.135e-05,104785.31052899
1749945600005,-3.641e-05,105359.8
1749974400009,1.439e-05,105378.68969203
1750003200000,7.369e-05,105526.0
1750032000000,9.36e-06,105546.26398514
1750060800000,5.07e-05,107023.8
1750089600003,2.793e-05,107375.0
1750118400000,1.847e-05,106750.1
1750147200006,5.776e-05,106711.1
1750176000001,2.211e-05,104203.95066304
1750204800001,-1.752e-05,104508.0
1750233600001,3.695e-05,104925.6
1750262400001,6.692e-05,104751.91415217
1750291200005,8.45e-06,104836.47953623
1750320000003,6.16e-06,104593.47301449
1750348800000,2.396e-05,104055.2
1750377600000,3.565e-05,104612.28734221
1750406400002,7.862e-05,105763.5
1750435200001,2.4e-05,104168.5
1750464000002,3.977e-05,103246.0
1750492800005,1.933e-05,103405.77309257
1750521600000,7.44e-05,103516.7
1750550400005,2.883e-05,102072.0
1750579200000,0.0001,102399.0
1750608000003,4.145e-05,98855.01865881
1750636800000,-1.061e-05,100917.08497464
1750665600004,-2.809e-05,101874.4
1750694400013,4.889e-05,101374.2
1750723200003,1.245e-05,105293.94364855
1750752000000,1.218e-05,104909.9157971
1750780800000,4.47e-06,105182.2177029
1750809600005,-3.174e-05,106035.0
1750838400000,2.747e-05,106556.27685145
1750867200005,9.62e-06,106984.14716304
1750896000000,1.41e-06,107283.48498551
1750924800006,3.805e-05,107768.6
1750953600007,6.82e-06,107259.9
1750982400000,1.113e-05,106913.8
1751011200000,2.663e-05,106822.99177536
1751040000009,2.557e-05,107261.2
1751068800001,-1.161e-05,106996.9
1751097600002,6.053e-05,107433.05392391
1751126400000,4.434e-05,107407.6
1751155200004,1.25e-05,107241.0
1751184000001,5.36e-05,107355.6
1751212800001,0.0001,107694.80147464
1751241600000,1.084e-05,108310.31981522
1751270400005,2.959e-05,107562.6
1751299200002,4.923e-05,107538.70402174
1751328000007,1.053e-05,107096.82611594
1751356800002,4.334e-05,107122.8
1751385600000,1.109e-05,105905.4
1751414400001,1.807e-05,105638.0
1751443200000,3.403e-05,107026.0
1751472000003,4.13e-05,108695.3
1751500800006,4.871e-05,108800.0
1751529600003,3.562e-05,109235.0408587
1751558400003,5.028e-05,109089.9
1751587200005,5.23e-05,109545.2
1751616000003,5.009e-05,108666.22027536
1751644800001,1.797e-05,107534.7
1751673600004,1.066e-05,107935.3
1751702400009,3.055e-05,108001.93068165
1751731200006,4.005e-05,108012.7
1751760000001,1.941e-05,108153.4
1751788800002,1.665e-05,107991.4
1751817600004,1.028e-05,108856.8
1751846400000,2.36e-05,109145.8
1751875200007,3.438e-05,109016.3
1751904000000,4.271e-05,108252.0
1751932800010,1.073e-05,108208.86520652
1751961600003,4.563e-05,108440.6
1751990400000,3.601e-05,108216.9
1752019200002,3.093e-05,108873.1
