time,funding_rate,premium
1773007200038,0.0001500106,0.0027001697
1773010800057,-1.07271e-05,-0.0004716342
1773014400091,-1.57693e-05,-0.0005523087
1773018000052,-2.01051e-05,-0.0006216812
1773021600016,-5.96771e-05,-0.0012548332
1773025200012,-3.65269e-05,-0.0008844301
1773028800030,-3.79322e-05,-0.0009069153
1773032400088,-3.30925e-05,-0.0008294806
1773036000070,-3.21428e-05,-0.0008142843
1773039600026,-4.04875e-05,-0.0009478006
1773043200094,-3.69799e-05,-0.000891679
1773046800114,-3.43041e-05,-0.0008488664
1773050400108,-2.72035e-05,-0.0007352567
1773054000050,-1.56656e-05,-0.0005506489
1773057600051,-2.12692e-05,-0.0006403066
1773061200073,-2.08315e-05,-0.0006333039
1773064800061,-1.39128e-05,-0.0005226042
1773068400084,-5.24e-07,-0.0003083846
1773072000075,9.411e-07,-0.000284943
1773075600049,2.8357e-06,-0.0002546285
1773079200036,6.25e-06,-0.0001491237
1773082800053,3.0776e-06,-0.000250758
1773086400002,3.7217e-06,-0.0002404531
1773090000074,-9.7382e-06,-0.0004558114
1773093600010,1.11476e-05,0.0004783621
1773097200038,-3.865e-06,-0.0003618394
1773100800042,-3.27642e-05,-0.0008242276
1773104400084,-1.72064e-05,-0.0005753027
1773108000013,-3.58201e-05,-0.0008731222
1773111600052,-8.2373e-06,-0.0004317971
1773115200041,-1.9809e-05,-0.0006169439
1773118800054,-1.58647e-05,-0.0005538352
1773122400137,-8.8061e-06,-0.0004408979
1773126000065,-1.4191e-05,-0.0005270564
1773129600052,-1.18137e-05,-0.00048902
1773133200017,-1.8838e-06,-0.0003301404
1773136800060,-5.595e-07,-0.0003089516
1773140400011,-7.0826e-06,-0.0004133216
1773144000038,-8.3489e-06,-0.0004335816
1773147600061,4.9787e-06,-0.0002203409
1773151200027,6.25e-06,-0.0001718741
1773154800083,6.25e-06,-6.853e-06
1773158400045,6.25e-06,6.26798e-05
1773162000004,6.25e-06,-7.0828e-05
1773165600018,6.25e-06,-5.08683e-05
1773169200049,6.25e-06,-0.0001020888
1773172800050,6.25e-06,1.64768e-05
1773176400058,5.9799e-06,-0.0002043223
1773180000068,6.25e-06,-0.0001104136
1773183600061,7.21e-08,-0.0002988458
1773187200088,4.5244e-06,-0.000227609
1773190800002,2.0053e-06,-0.0002679146
1773194400098,1.1879e-06,-0.0002809935
1773198000016,-1.7791e-06,-0.000328466
1773201600038,-1.9604e-06,-0.0003313661
1773205200075,5.3585e-06,-0.0002142646
1773208800135,-9.921e-07,-0.0003158743
1773212400014,-1.517e-06,-0.0003242716
1773216000056,-7.777e-07,-0.0003124427
1773219600082,-3.1004e-06,-0.0003496056
1773223200084,-3.3975e-06,-0.0003543604
1773226800001,-3.5364e-06,-0.0003565823
1773230400013,-3.002e-07,-0.0003048026
1773234000063,3.697e-07,-0.0002940846
1773237600004,-2.019e-06,-0.0003323041
1773241200051,3.4592e-06,-0.0002446525
1773244800065,6.25e-06,-0.0001283628
1773248400068,6.25e-06,-5.77735e-05
1773252000102,6.25e-06,-0.0001758546
1773255600082,-2.1193e-06,-0.000333909
1773259200026,-1.2809e-06,-0.0003204939
1773262800008,6.25e-06,-0.0001877753
1773266400035,6.25e-06,2.288e-06
1773270000069,6.25e-06,-0.0001534468
1773273600084,5.2855e-06,-0.0002154313
1773277200006,-6.4622e-06,-0.0004033952
1773280800080,-1.19094e-05,-0.00049055
1773284400036,-1.39895e-05,-0.0005238319
1773288000065,-1.51306e-05,-0.0005420889
1773291600094,-1.64506e-05,-0.00056321
1773295200108,-1.57599e-05,-0.0005521585
1773298800046,-1.16258e-05,-0.0004860134
1773302400068,-5.5963e-06,-0.000389541
1773306000063,-9.9376e-06,-0.0004590014
1773309600013,-1.05661e-05,-0.0004690568
1773313200017,-7.4252e-06,-0.0004188035
1773316800106,-9.2044e-06,-0.0004472703
1773320400062,-7.5888e-06,-0.0004214216
1773324000110,-1.22008e-05,-0.0004952136
1773327600024,-1.40007e-05,-0.0005240113
1773331200064,-1.23898e-05,-0.0004982367
1773334800004,-1.94759e-05,-0.0006116149
1773338400004,-2.11937e-05,-0.0006390992
1773342000025,-2.44532e-05,-0.0006912514
1773345600165,-2.58583e-05,-0.0007137333
1773349200073,-3.10791e-05,-0.0007972653
1773352800071,-2.5132e-06,-0.0003402118
1773356400070,-2.49371e-05,-0.0006989931
1773360000061,-2.4531e-05,-0.0006924965
1773363600032,-1.87875e-05,-0.0006006006
1773367200025,-1.59143e-05,-0.0005546281
1773370800021,-1.28441e-05,-0.0005055054
1773374400099,-1.00514e-05,-0.0004608227
1773378000089,-9.294e-06,-0.0004487044
1773381600064,-1.37559e-05,-0.0005200949
1773385200082,-1.15079e-05,-0.0004841265
1773388800016,-1.81171e-05,-0.0005898733
1773392400045,-1.95341e-05,-0.0006125458
1773396000034,-1.7799e-05,-0.0005847844
1773399600010,-1.65968e-05,-0.0005655482
1773403200009,-1.35672e-05,-0.0005170757
1773406800059,-1.65267e-05,-0.000564427
1773410400032,-2.33218e-05,-0.0006731488
1773414000021,-2.24953e-05,-0.0006599253
1773417600051,-1.06552e-05,-0.0004704834
1773421200044,-1.89831e-05,-0.0006037291
1773424800052,-3.19482e-05,-0.0008111716
1773428400006,-3.66984e-05,-0.0008871751
1773432000021,-4.36308e-05,-0.0009980935
1773435600092,-4.72498e-05,-0.0010559973
1773439200005,-2.8071e-06,-0.0003449135
1773442800109,-7.69729e-05,-0.0015315661
1773446400044,6.25e-06,0.0001011587
1773450000094,6.25e-06,0.0003507134
1773453600100,6.25e-06,-6.14846e-05
1773457200013,3.7257e-06,-0.000240388
1773460800019,5.6342e-06,-0.0002098536
1773464400095,6.25e-06,-0.000169166
1773468000072,6.25e-06,0.0001590474
1773471600036,6.25e-06,0.0001667604
1773475200041,6.25e-06,-9.14436e-05
1773478800025,-4.50968e-05,-0.0010215493
1773482400098,-2.28842e-05,-0.0006661469
1773486000047,-1.95618e-05,-0.0006129889
1773489600020,6.25e-06,-9.9469e-05
1773493200042,-1.48128e-05,-0.000537005
1773496800076,6.25e-06,0.0001864186
1773500400009,1.20016e-05,0.0004920249
1773504000100,6.25e-06,8.33081e-05
1773507600061,6.25e-06,0.0001773731
1773511200018,-2.25459e-05,-0.0006607344
1773514800048,-7.4035e-06,-0.000418456
1773518400035,-3.39469e-05,-0.0008431509
1773522000015,-4.5656e-05,-0.0010304956
1773525600041,-2.44445e-05,-0.0006911113
1773529200044,-1.25361e-05,-0.0005005778
1773532800099,5.79211e-05,0.0012267371
1773536400102,2.29365e-05,0.0006669841
1773540000005,0.0003266803,0.005526885
1773543600130,0.0001324296,0.0024188742
1773547200040,3.25525e-05,0.0008208393
1773550800066,-4.04206e-05,-0.0009467301
1773554400010,6.25e-06,0.0002028447
1773558000046,3.31007e-05,0.0008296106
1773561600003,-2.01539e-05,-0.0006224623
1773565200067,-2.3574e-06,-0.0003377178
1773568800003,6.25e-06,3.82461e-05
1773572400039,6.25e-06,2.4178e-05
1773576000060,-1.36318e-05,-0.0005181091
1773579600023,6.25e-06,0.0001977521
1773583200023,6.25e-06,0.000135992
1773586800084,6.25e-06,-0.0001465626
1773590400034,6.25e-06,-0.0001619425
1773594000036,6.25e-06,2.23626e-05
1773597600003,6.25e-06,9.5806e-06
1773601200127,2.03151e-05,0.0006250409
1773604800024,-6.4874e-06,-0.0004037985
1773608400083,-4.44695e-05,-0.0010115128
1773612000019,6.25e-06,0.0003777277
1773615600037,6.0102e-06,-0.0002038362
1773619200090,-6.1821e-06,-0.0003989136
1773622800002,-1.1139e-06,-0.0003178227
1773626400078,-4.93e-06,-0.0003788804
1773630000040,-7.8058e-06,-0.0004248924
1773633600012,-6.2576e-06,-0.0004001218
1773637200021,-7.9111e-06,-0.0004265771
1773640800092,-1.03072e-05,-0.0004649154
1773644400033,-7.9656e-06,-0.0004274504
1773648000062,-1.23854e-05,-0.0004981657
1773651600035,-1.37409e-05,-0.0005198542
1773655200042,-9.388e-06,-0.0004502083
1773658800013,-6.6265e-06,-0.0004060247
1773662400013,-8.2733e-06,-0.0004323733
1773666000000,-2.6893e-06,-0.000343028
1773669600099,1.5173e-06,-0.0002757229
1773673200013,-1.44e-07,-0.0003023033
1773676800033,-4.6149e-06,-0.0003738377
1773680400023,4.6616e-06,-0.0002254147
1773684000045,6.25e-06,-0.0001384924
1773687600080,6.25e-06,-0.0001282892
1773691200001,6.25e-06,-3.66777e-05
1773694800032,6.25e-06,-7.35901e-05
1773698400000,6.25e-06,-8.34225e-05
1773702000003,6.25e-06,-4.92237e-05
1773705600034,6.25e-06,-3.64398e-05
1773709200045,6.25e-06,-8.2742e-06
1773712800050,6.25e-06,-7.75145e-05
1773716400010,6.25e-06,-9.37275e-05
1773720000073,6.25e-06,-0.0001225073
1773723600048,6.25e-06,-4.57268e-05
1773727200113,6.25e-06,-9.83812e-05
1773730800039,6.25e-06,-0.0001021934
1773734400000,6.25e-06,-4.04579e-05
1773738000002,6.25e-06,-0.0001094526
1773741600075,6.25e-06,-0.0001188669
1773745200115,6.25e-06,-0.0001286217
1773748800006,6.25e-06,-5.72326e-05
1773752400013,6.25e-06,-0.0001113187
1773756000047,6.25e-06,-0.0001470657
1773759600074,1.8611e-06,-0.0002702221
1773763200038,6.25e-06,-0.0001341032
1773766800054,6.25e-06,-0.000179012
1773770400071,3.4407e-06,-0.0002449496
1773774000018,6.25e-06,-0.0001765831
1773777600034,2.2121e-06,-0.0002646057
1773781200072,3.313e-07,-0.0002946991
1773784800003,1.013e-06,-0.0002837926
1773788400011,2.728e-06,-0.0002563514
1773792000028,2.7313e-06,-0.0002562999
1773795600016,2.6167e-06,-0.0002581324
1773799200026,4.5426e-06,-0.0002273184
1773802800060,1.4923e-06,-0.0002761229
1773806400054,3.5621e-06,-0.000243006
1773810000001,2.8343e-06,-0.0002546504
1773813600067,1.6519e-06,-0.0002735703
1773817200033,-1.4493e-06,-0.0003231895
1773820800005,1.083e-07,-0.0002982665
1773824400052,-1.2178e-06,-0.0003194845
1773828000037,-2.8585e-06,-0.000345736
1773831600025,-5.5321e-06,-0.0003885133
1773835200062,-4.431e-06,-0.0003708959
1773838800007,1.784e-07,-0.0002971461
1773842400026,-4.3994e-06,-0.0003703898
1773846000035,-1.26262e-05,-0.0005020199
1773849600009,-1.49835e-05,-0.0005397356
1773853200066,-9.5632e-06,-0.000453012
1773856800052,-3.2857e-06,-0.000352571
1773860400045,-2.5851e-06,-0.0003413614
1773864000055,-1.25391e-05,-0.0005006263
1773867600050,-8.0601e-06,-0.0004289621
1773871200035,-1.05793e-05,-0.0004692681
1773874800040,-1.3456e-05,-0.0005152957
1773878400090,-1.43743e-05,-0.0005299886
1773882000009,-2.17535e-05,-0.0006480559
1773885600012,-2.16683e-05,-0.0006466935
1773889200041,-1.88265e-05,-0.0006012244
1773892800010,-1.80796e-05,-0.0005892735
1773896400090,-1.82094e-05,-0.0005913496
1773900000052,-1.82145e-05,-0.0005914321
1773903600107,-2.09124e-05,-0.0006345983
1773907200064,-2.42e-05,-0.0006871994
1773910800026,-2.31166e-05,-0.0006698654
1773914400123,-1.98243e-05,-0.0006171885
1773918000052,-1.95247e-05,-0.0006123952
1773921600006,-2.03977e-05,-0.0006263631
1773925200045,-2.14976e-05,-0.0006439613
1773928800059,-2.45484e-05,-0.000692774
1773932400002,-2.31462e-05,-0.0006703393
1773936000031,-2.62363e-05,-0.0007197813
1773939600011,-2.51742e-05,-0.0007027879
1773943200049,-1.65903e-05,-0.0005654448
1773946800024,-2.22607e-05,-0.0006561706
1773950400037,-2.6946e-06,-0.000343113
1773954000022,-4.5299e-06,-0.0003724778
1773957600001,2.6512e-06,-0.0002575802
1773961200001,-6.2985e-06,-0.0004007761
1773964800103,-3.911e-06,-0.000362576
1773968400073,-2.7141e-06,-0.0003434263
1773972000053,-5.44e-08,-0.0003008705
1773975600072,2.3431e-06,-0.0002625112
1773979200004,1.8052e-06,-0.0002711173
1773982800107,1.927e-07,-0.000296916
1773986400096,-3.451e-07,-0.0003055216
1773990000012,1.7165e-06,-0.0002725366
1773993600003,-4.0791e-06,-0.000365265
1773997200021,-1.9414e-06,-0.000331063
1774000800063,-2.9978e-06,-0.0003479656
1774004400048,-4.314e-07,-0.0003069024
1774008000087,-7.177e-07,-0.0003114837
1774011600148,-2.5106e-06,-0.0003401703
1774015200115,-1.46462e-05,-0.0005343384
1774018800034,-1.00341e-05,-0.0004605457
1774022400074,-9.4002e-06,-0.0004504025
1774026000075,1.4581e-06,-0.0002766706
1774029600035,6.25e-06,-0.0001693455
1774033200044,-1.3307e-06,-0.0003212907
1774036800034,-6.0361e-06,-0.0003965769
1774040400007,-2.50711e-05,-0.000701138
1774044000000,6.25e-06,0.0003494931
1774047600047,3.23692e-05,0.0008179067
1774051200093,4.78155e-05,0.0010650476
1774054800011,-6.37228e-05,-0.0013195641
1774058400032,-4.79957e-05,-0.0010679309
1774062000013,-2.32763e-05,-0.0006724209
1774065600040,6.25e-06,0.0001941808
1774069200041,1.8295e-06,-0.0002707285
1774072800066,-1.62607e-05,-0.0005601716
1774076400010,7.0075e-06,0.0004121194
1774080000075,3.40501e-05,0.0008448013
1774083600064,0.0001207365,0.002231784
1774087200000,3.69944e-05,0.0008919105
1774090800008,6.25e-06,0.0003740644
1774094400094,6.25e-06,-9.73167e-05
1774098000015,1.3625e-06,-0.0002781993
1774101600045,5.1272e-06,-0.0002179641
1774105200051,2.86138e-05,0.0007578203
1774108800039,2.72965e-05,0.0007367433
1774112400032,6.25e-06,1.9314e-05
1774116000020,-4.9285e-06,-0.0003788555
1774119600057,6.25e-06,0.000221406
1774123200073,2.78649e-05,0.0007458388
1774126800086,2.50359e-05,0.000700575
1774130400004,6.25e-06,-4.28588e-05
1774134000026,-2.14121e-05,-0.0006425942
1774137600042,-6.99704e-05,-0.0014195271
1774141200020,-0.0001607623,-0.0028721972
1774144800085,-7.75826e-05,-0.001541321
1774148400085,-4.75902e-05,-0.0010614435
1774152000007,-2.13717e-05,-0.0006419467
1774155600062,2.7889e-06,-0.0002553769
1774159200062,6.25e-06,0.0001492977
1774162800088,6.25e-06,-0.0001195063
1774166400050,6.25e-06,0.0001721813
1774170000062,-6.3085e-06,-0.0004009352
1774173600003,6.25e-06,0.0001668392
1774177200044,-1.869e-06,-0.0003299036
1774180800049,5.4364e-06,-0.0002130174
1774184400046,-3.14732e-05,-0.0008035709
1774188000011,-8.9684e-06,-0.0004434942
1774191600042,6.25e-06,8.89005e-05
1774195200021,-6.3151e-06,-0.0004010416
1774198800006,-9.6909e-06,-0.0004550547
1774202400081,6.25e-06,-0.000153404
1774206000039,6.25e-06,-6.02326e-05
1774209600048,1.1544e-06,-0.0002815296
1774213200082,-4.663e-06,-0.0003746079
1774216800090,-1.88876e-05,-0.000602202
1774220400049,6.25e-06,-0.0001763011
1774224000261,6.25e-06,-7.79667e-05
1774227600069,-5.1301e-06,-0.0003820816
1774231200040,-1.25972e-05,-0.0005015558
1774234800111,-1.6231e-05,-0.0005596967
1774238400086,-1.84481e-05,-0.0005951694
1774242000014,-1.32295e-05,-0.0005116716
1774245600068,-1.31735e-05,-0.0005107767
1774249200043,-1.74277e-05,-0.0005788439
1774252800066,-1.77483e-05,-0.0005839732
1774256400071,-1.93769e-05,-0.0006100305
1774260000081,-1.80614e-05,-0.0005889817
1774263600004,-1.74678e-05,-0.0005794845
1774267200045,-2.43222e-05,-0.0006891553
1774270800056,-2.59059e-05,-0.0007144947
1774274400053,-1.41705e-05,-0.0005267284
1774278000071,5.677e-06,-0.0002091685
1774281600048,1.3116e-06,-0.000279014
1774285200080,-9.9261e-06,-0.0004588175
1774288800041,-8.6296e-06,-0.0004380736
1774292400054,-1.10073e-05,-0.0004761168
1774296000019,-6.5395e-06,-0.0004046324
1774299600090,-3.8731e-06,-0.0003619692
1774303200162,6.25e-06,-4.36856e-05
1774306800056,-5.255e-07,-0.0003084078
1774310400027,-8.0817e-06,-0.0004293068
1774314000082,-1.60439e-05,-0.0005567032
1774317600034,-1.60587e-05,-0.0005569385
1774321200000,-1.71309e-05,-0.0005740938
1774324800016,-2.07139e-05,-0.0006314231
1774328400079,-1.56072e-05,-0.0005497155
1774332000003,-1.47257e-05,-0.0005356119
1774335600088,-9.6537e-06,-0.0004544588
1774339200033,-1.11419e-05,-0.0004782712
1774342800051,-5.1837e-06,-0.0003829389
1774346400105,-1.05149e-05,-0.0004682381
1774350000045,-9.4608e-06,-0.0004513725
1774353600096,-8.1153e-06,-0.0004298456
1774357200028,-9.2989e-06,-0.0004487827
1774360800089,-1.61195e-05,-0.0005579125
1774364400033,-1.07346e-05,-0.0004717529
1774368000039,-1.2415e-06,-0.0003198643
1774371600061,-8.3899e-06,-0.0004342389
1774375200062,-8.8097e-06,-0.0004409548
1774378800040,-1.49443e-05,-0.0005391089
1774382400058,-1.37493e-05,-0.000519989
1774386000159,-6.1762e-06,-0.0003988195
1774389600052,8.4981e-06,0.0004359691
1774393200069,6.25e-06,-0.0001366503
1774396800048,3.4976e-06,-0.000244039
1774400400110,1.9895e-06,-0.0002681673
1774404000086,-9.5e-09,-0.0003001517
1774407600069,-9.148e-07,-0.0003146361
1774411200059,2.0156e-06,-0.0002677505
1774414800076,3.6089e-06,-0.0002422584
1774418400043,8.636e-07,-0.0002861825
1774422000053,-2.6888e-06,-0.0003430207
1774425600007,-3.637e-07,-0.0003058192
1774429200057,-3.976e-06,-0.0003636155
1774432800090,-3.551e-07,-0.0003056824
1774436400018,9.128e-07,-0.0002853952
1774440000038,2.3453e-06,-0.0002624758
1774443600032,7.096e-07,-0.0002886461
1774447200041,2.9393e-06,-0.000252971
1774450800062,-5.87e-07,-0.0003093921
1774454400052,5.371e-07,-0.0002914068
1774458000022,3.7019e-06,-0.0002407703
1774461600075,3.4953e-06,-0.000244076
1774465200037,-2.3636e-06,-0.0003378178
1774468800025,6.25e-06,-0.0001945182
1774472400066,-3.4826e-06,-0.0003557223
1774476000023,-1.0879e-06,-0.0003174064
1774479600072,-7.655e-07,-0.0003122487
1774483200035,-5.6068e-06,-0.0003897092
1774486800006,-2.5399e-06,-0.0003406378
1774490400139,-2.2714e-06,-0.0003363425
1774494000114,-3.6335e-06,-0.0003581365
1774497600110,-5.7468e-06,-0.0003919494
1774501200097,-5.5734e-06,-0.0003891743
1774504800014,2.9199e-06,-0.000253281
1774508400009,4.8571e-06,-0.000222287
1774512000094,2.7257e-06,-0.0002563892
1774515600075,1.6283e-06,-0.0002739474
1774519200001,4.6958e-06,-0.0002248675
1774522800072,-4.985e-06,-0.0003797598
1774526400020,6.54e-07,-0.0002895365
1774530000078,-7.9635e-06,-0.0004274162
1774533600066,-8.1086e-06,-0.000429737
1774537200018,-1.4285e-06,-0.0003228562
1774540800055,-1.27207e-05,-0.0005035316
1774544400026,-4.659e-06,-0.0003745445
1774548000030,3.8543e-06,-0.0002383305
1774551600003,6.25e-06,-0.0001613553
1774555200077,6.25e-06,-0.0001720723
1774558800031,2.3451e-06,-0.0002624783
1774562400068,6.25e-06,-6.64783e-05
1774566000071,-7.7964e-06,-0.0004247423
1774569600013,-7.135e-06,-0.0004141597
1774573200004,-5.3142e-06,-0.0003850272
1774576800007,-5.3624e-06,-0.0003857982
1774580400045,-3.1505e-06,-0.0003504073
1774584000027,-6.2509e-06,-0.0004000139
1774587600055,-6.9126e-06,-0.0004106017
1774591200021,-5.4226e-06,-0.0003867611
1774594800047,-9.8666e-06,-0.0004578657
1774598400042,-9.9721e-06,-0.0004595537
1774602000078,-8.5745e-06,-0.0004371918
1774605600011,-7.9545e-06,-0.0004272724
1774609200056,-7.1834e-06,-0.0004149339
1774612800073,-2.8478e-06,-0.0003455652
1774616400020,-3.7129e-06,-0.0003594067
1774620000027,-2.08623e-05,-0.0006337961
1774623600082,-2.50976e-05,-0.0007015612
1774627200069,-6.6515e-06,-0.0004064233
1774630800063,-6.6417e-06,-0.000406267
1774634400018,-1.8701e-06,-0.000329921
1774638000017,-1.06218e-05,-0.0004699489
1774641600043,-1.30367e-05,-0.0005085872
1774645200064,-1.00799e-05,-0.0004612792
1774648800044,6.25e-06,8.39515e-05
1774652400008,-1.26218e-05,-0.0005019484
1774656000062,6.25e-06,0.0003137466
1774659600004,6.25e-06,-8.09959e-05
1774663200051,-5.25738e-05,-0.001141181
1774666800023,-2.96039e-05,-0.0007736629
1774670400106,-1.55903e-05,-0.0005494451
1774674000055,-5.8203e-06,-0.0003931253
1774677600067,6.25e-06,4.04109e-05
1774681200039,3.58551e-05,0.0008736821
1774684800007,4.41903e-05,0.0010070446
1774688400008,6.25e-06,0.0002049866
1774692000014,-1.95161e-05,-0.000612258
1774695600095,6.25e-06,0.0001093401
1774699200014,-2.8169e-06,-0.0003450704
1774702800013,6.25e-06,-0.000175297
1774706400047,3.81048e-05,0.0009096771
1774710000042,0.0001028158,0.0019450525
1774713600047,4.88683e-05,0.0010818933
1774717200074,6.25e-06,0.0002023889
1774720800070,-3.22002e-05,-0.0008152024
1774724400007,6.25e-06,-0.0001999919
1774728000075,6.25e-06,-0.0001919966
1774731600036,6.25e-06,2.41802e-05
1774735200009,6.25e-06,0.0001267971
1774738800040,6.7271e-06,0.0004076338
1774742400085,-5.99628e-05,-0.0012594052
1774746000068,-3.67182e-05,-0.0008874904
1774749600040,-1.59317e-05,-0.0005549072
1774753200050,6.25e-06,9.09563e-05
1774756800034,6.25e-06,0.0002909046
1774760400054,6.25e-06,6.65184e-05
1774764000017,6.0611e-06,-0.0002030222
1774767600047,2.068e-06,-0.0002669123
1774771200033,-1.62055e-05,-0.0005592886
1774774800036,-8.8064e-06,-0.0004409022
1774778400121,-2.07985e-05,-0.0006327753
1774782000002,-1.18586e-05,-0.0004897374
1774785600067,6.25e-06,0.000141675
1774789200056,6.25e-06,-0.0001295446
1774792800026,-2.1411e-06,-0.0003342578
1774796400057,-1.51e-06,-0.0003241606
1774800000029,1.48413e-05,0.0005374613
1774803600011,6.25e-06,0.0001333857
1774807200092,6.25e-06,-2.33859e-05
1774810800066,6.25e-06,0.0002541337
1774814400062,2.2607e-05,0.0006617128
1774818000026,6.25e-06,0.0003490932
1774821600013,-2.55605e-05,-0.0007089684
1774825200096,-7.2326e-06,-0.0004157223
1774828800038,-1.38218e-05,-0.0005211484
1774832400030,-1.69645e-05,-0.0005714312
1774836000054,-1.75935e-05,-0.0005814958
1774839600013,-1.36203e-05,-0.0005179255
1774843200074,-1.4932e-05,-0.0005389128
1774846800056,-1.04699e-05,-0.0004675184
1774850400089,-1.18158e-05,-0.0004890532
1774854000043,-1.3225e-05,-0.0005116005
1774857600192,-1.34755e-05,-0.0005156074
1774861200039,-9.3181e-06,-0.0004490897
1774864800052,-1.29405e-05,-0.0005070472
1774868400059,-1.38363e-05,-0.0005213804
1774872000038,-1.19612e-05,-0.0004913798
1774875600031,-1.15985e-05,-0.0004855763
1774879200046,-6.6077e-06,-0.0004057237
1774882800019,6.25e-06,-0.0001090652
1774886400071,6.25e-06,-5.72982e-05
1774890000108,5.0166e-06,-0.0002197336
1774893600051,3.061e-07,-0.0002951027
1774897200085,-2.6116e-06,-0.000341785
1774900800055,2.032e-07,-0.0002967494
1774904400095,3.1671e-06,-0.000249327
1774908000021,6.25e-06,-2.39485e-05
1774911600066,4.9702e-06,-0.0002204764
1774915200016,4.8362e-06,-0.0002226208
1774918800038,5.3685e-06,-0.0002141041
1774922400066,6.25e-06,-0.0001483434
1774926000092,6.25e-06,-0.000122156
1774929600073,5.1365e-06,-0.0002178155
1774933200062,4.4711e-06,-0.0002284621
1774936800022,5.4587e-06,-0.0002126615
1774940400045,5.3603e-06,-0.0002142358
1774944000000,3.8308e-06,-0.0002387069
1774947600056,4.6619e-06,-0.0002254101
1774951200021,3.1321e-06,-0.000249887
1774954800032,3.1132e-06,-0.0002501881
1774958400073,2.1539e-06,-0.0002655371
1774962000030,1.121e-06,-0.0002820639
1774965600038,-2.7242e-06,-0.0003435867
1774969200043,-3.4488e-06,-0.0003551803
1774972800025,-4.7937e-06,-0.0003766993
1774976400030,-4.5789e-06,-0.0003732622
1774980000007,-2.05274e-05,-0.0006284381
1774983600051,-2.8214e-05,-0.0007514244
1774987200039,-1.94262e-05,-0.0006108194
1774990800026,-1.72931e-05,-0.0005766899
1774994400046,-1.80376e-05,-0.0005886024
1774998000029,-2.67351e-05,-0.0007277615
1775001600068,-1.60931e-05,-0.0005574889
1775005200022,-1.84388e-05,-0.0005950213
1775008800050,-2.81161e-05,-0.0007498572
1775012400044,-2.36209e-05,-0.0006779344
1775016000042,-2.04758e-05,-0.0006276127
1775019600057,-2.57909e-05,-0.000712655
1775023200051,-2.22896e-05,-0.0006566342
1775026800039,-2.32286e-05,-0.0006716573
1775030400062,-2.63635e-05,-0.0007218157
1775034000046,-2.74222e-05,-0.0007387547
1775037600050,-2.74625e-05,-0.0007394004
1775041200068,-2.66306e-05,-0.0007260903
1775044800081,-2.97666e-05,-0.0007762656
1775048400011,-1.43562e-05,-0.0005296999
1775052000131,-1.42747e-05,-0.0005283959
1775055600029,-1.502e-05,-0.0005403194
1775059200078,-1.78434e-05,-0.0005854942
1775062800076,-2.89364e-05,-0.0007629818
1775066400071,-2.67756e-05,-0.0007284091
1775070000017,-1.72904e-05,-0.0005766456
1775073600045,-2.5518e-05,-0.0007082874
1775077200041,-1.63694e-05,-0.0005619108
1775080800030,-3.8824e-06,-0.0003621185
1775084400042,-1.43154e-05,-0.0005290465
1775088000177,-2.88156e-05,-0.0007610491
1775091600004,-2.34917e-05,-0.0006758672
1775095200060,-2.45534e-05,-0.0006928536
1775098800041,-2.9454e-05,-0.0007712641
1775102400059,-2.68414e-05,-0.0007294617
1775106000030,-2.46851e-05,-0.000694962
1775109600039,-2.48721e-05,-0.0006979538
1775113200070,-2.2318e-05,-0.0006570886
1775116800129,-2.12855e-05,-0.0006405672
1775120400026,-2.68805e-05,-0.0007300877
1775124000051,-2.41131e-05,-0.0006858093
1775127600014,-2.59119e-05,-0.0007145901
1775131200021,-2.31746e-05,-0.0006707942
1775134800075,-2.15185e-05,-0.0006442956
1775138400049,-3.63737e-05,-0.0008819794
1775142000065,-3.25588e-05,-0.0008209412
1775145600040,-1.19465e-05,-0.0004911433
1775149200022,-5.5898e-06,-0.0003894372
1775152800037,-1.19113e-05,-0.0004905813
1775156400006,-1.53248e-05,-0.0005451972
1775160000023,-1.72121e-05,-0.0005753929
1775163600131,-1.74133e-05,-0.0005786129
1775167200013,6.0033e-06,-0.0002039469
1775170800004,6.25e-06,-0.000199495
1775174400021,6.25e-06,-0.000145849
1775178000043,-1.70795e-05,-0.0005732712
1775181600023,-6.7859e-06,-0.0004085742
1775185200048,-7.514e-07,-0.0003120219
1775188800039,-6.1011e-06,-0.0003976184
1775192400086,-5.343e-06,-0.0003854879
1775196000049,-1.16424e-05,-0.0004862791
1775199600028,-1.19644e-05,-0.0004914307
1775203200069,-9.3492e-06,-0.0004495869
1775206800054,2.8388e-06,-0.0002545787
1775210400043,4.5899e-06,-0.0002265622
1775214000041,-4.809e-07,-0.0003076945
1775217600031,-3.5488e-06,-0.0003567805
1775221200058,-1.67818e-05,-0.0005685082
1775224800001,-8.1686e-06,-0.000430697
1775228400044,-5.6355e-06,-0.0003901674
1775232000033,-6.0971e-06,-0.0003975534
1775235600040,-3.1204e-06,-0.0003499256
1775239200069,5.3437e-06,-0.0002145009
1775242800026,6.25e-06,-0.0001621226
1775246400036,6.25e-06,-8.19169e-05
1775250000048,6.25e-06,-6.67266e-05
1775253600031,6.25e-06,-0.0001708385
1775257200039,4.5636e-06,-0.0002269831
1775260800063,-3.5544e-06,-0.0003568698
1775264400014,6.25e-06,-0.0001822027
1775268000021,-1.43222e-05,-0.0005291553
1775271600064,9.7609e-06,0.0004561741
