model,session_date,session_window,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,2025-05-14,08:30-12:00,6,6,6,0,2.402854,1.493834,0.0,2.0,70.0,-1.0,-0.75,-1.140561,-1.140561,0.390561,0.0,0.166667,0.0,1.0,1.0,6.666667,4.0,,2,6
turtle_soup,2025-05-14,14:00-15:45,4,4,4,0,4.184481,3.976482,0.0,2.0,60.0,-1.0,0.125,-0.546659,-0.546659,0.671658,0.0,0.75,0.0,1.0,1.0,9.75,9.333333,,1,4
turtle_soup,2025-05-15,00:00-08:00,7,7,7,0,9.687827,9.102589,0.571429,2.0,62.857143,0.714286,0.642857,0.148752,0.148752,0.494106,0.571429,0.714286,0.571429,0.428571,1.0,2.333333,2.8,5.0,1,7
turtle_soup,2025-05-15,08:30-12:00,9,9,9,0,3.630737,3.679798,0.444444,2.0,60.0,0.333333,0.277778,-0.000443,-0.000443,0.278221,0.444444,0.555556,0.444444,0.555556,1.0,2.8,2.4,4.5,1,9
turtle_soup,2025-05-15,14:00-15:45,4,4,4,0,1.897446,1.329603,0.25,2.0,60.0,-0.25,0.0,-0.261327,-0.261327,0.261327,0.25,0.5,0.25,0.75,1.0,3.666667,1.5,1.0,1,4
turtle_soup,2025-05-16,00:00-08:00,22,22,22,0,6.164328,6.396226,0.227273,2.0,60.909091,-0.318182,0.181818,-0.61306,-0.61306,0.794878,0.227273,0.636364,0.227273,0.772727,1.0,3.0,1.714286,2.0,2,22
turtle_soup,2025-05-16,08:30-12:00,11,11,11,0,5.065688,3.894308,0.272727,2.0,67.272727,-0.181818,-0.045455,-0.518873,-0.518873,0.473418,0.272727,0.454545,0.272727,0.727273,1.0,1.875,1.2,1.666667,2,11
turtle_soup,2025-05-16,14:00-15:45,5,5,5,0,4.646347,4.477801,0.2,2.0,68.0,-0.4,0.4,-0.250444,-0.250444,0.650444,0.2,0.8,0.2,0.8,1.0,3.5,1.5,2.0,0,5
turtle_soup,2025-05-17,00:00-08:00,20,20,20,0,3.529812,3.102192,0.25,2.0,62.0,-0.25,-0.15,-1.091886,-1.091886,0.941886,0.25,0.4,0.25,0.75,1.0,6.666667,4.125,2.2,3,20
turtle_soup,2025-05-17,08:30-12:00,5,5,5,0,2.981485,2.927061,0.0,2.0,60.0,-1.0,-0.4,-1.321841,-1.321841,0.921841,0.0,0.4,0.0,1.0,1.0,3.0,2.0,,1,5
turtle_soup,2025-05-17,14:00-15:45,5,5,5,0,2.384991,2.623118,0.2,2.0,64.0,-0.4,0.1,-0.658201,-0.658201,0.758201,0.2,0.6,0.2,0.8,1.0,3.0,4.666667,8.0,1,5
turtle_soup,2025-05-18,00:00-08:00,6,6,6,0,10.502567,2.441443,0.333333,2.0,63.333333,0.0,-0.166667,-1.718068,-1.718068,1.551402,0.333333,0.333333,0.333333,0.666667,1.0,3.0,2.0,3.5,0,6
turtle_soup,2025-05-18,08:30-12:00,1,1,1,0,11.067877,11.067877,0.0,2.0,60.0,-1.0,-1.0,-2.734918,-2.734918,1.734918,0.0,0.0,0.0,1.0,1.0,2.0,,,0,1
turtle_soup,2025-05-19,00:00-08:00,16,16,16,0,10.407874,7.684718,0.125,2.0,68.75,-0.625,-0.5,-0.992745,-0.992745,0.492745,0.125,0.25,0.125,0.875,1.0,4.285714,2.25,8.0,2,16
turtle_soup,2025-05-19,08:30-12:00,2,2,2,0,2.977764,2.977764,0.5,2.0,70.0,0.5,0.25,-0.024765,-0.024765,0.274765,0.5,0.5,0.5,0.5,1.0,1.0,3.0,5.0,0,2
turtle_soup,2025-05-19,14:00-15:45,2,2,2,0,0.30259,0.30259,0.0,2.0,60.0,-1.0,-1.0,-1.49343,-1.49343,0.49343,0.0,0.0,0.0,1.0,1.0,1.5,,,0,2
turtle_soup,2025-05-20,00:00-08:00,13,13,13,0,10.03042,8.121845,0.230769,2.0,60.0,-0.307692,0.038462,-0.708861,-0.708861,0.747323,0.230769,0.538462,0.230769,0.769231,1.0,3.3,1.285714,1.333333,6,13
turtle_soup,2025-05-20,08:30-12:00,7,7,7,0,5.101578,7.635895,0.285714,2.0,60.0,-0.142857,-0.071429,-0.426002,-0.426002,0.354574,0.285714,0.428571,0.285714,0.714286,1.0,2.2,2.333333,4.5,0,7
turtle_soup,2025-05-20,14:00-15:45,3,3,3,0,0.757657,1.009248,0.0,2.0,60.0,-1.0,0.0,-0.222718,-0.222718,0.222718,0.0,0.666667,0.0,1.0,1.0,2.666667,2.5,,0,3
turtle_soup,2025-05-21,00:00-08:00,10,10,10,0,9.160075,6.834243,0.1,2.0,60.0,-0.7,0.15,-0.229911,-0.229911,0.379911,0.1,0.7,0.1,0.9,1.0,9.0,3.714286,2.0,2,10
turtle_soup,2025-05-21,08:30-12:00,7,7,7,0,9.066125,4.67989,0.428571,2.0,65.714286,0.285714,0.5,-0.063692,-0.063692,0.563692,0.428571,0.714286,0.428571,0.571429,1.0,2.25,2.0,2.666667,1,7
turtle_soup,2025-05-21,14:00-15:45,3,3,3,0,5.54901,6.495595,0.333333,2.0,60.0,0.0,-0.166667,-0.375448,-0.375448,0.208781,0.333333,0.333333,0.333333,0.666667,1.0,1.5,1.0,1.0,0,3
turtle_soup,2025-05-22,00:00-08:00,18,18,18,0,2.590218,2.486164,0.166667,2.0,60.0,-0.5,-0.25,-0.658054,-0.658054,0.408054,0.166667,0.388889,0.166667,0.833333,1.0,4.533333,2.571429,6.333333,4,18
turtle_soup,2025-05-22,08:30-12:00,13,13,13,0,1.95705,1.784009,0.076923,2.0,60.0,-0.769231,-0.576923,-0.939907,-0.939907,0.362984,0.076923,0.230769,0.076923,0.923077,1.0,2.666667,4.333333,6.0,1,13
turtle_soup,2025-05-22,14:00-15:45,4,4,4,0,6.088984,6.261815,0.25,2.0,60.0,0.397423,0.375,-0.199327,-0.199327,0.574327,0.25,0.75,0.25,0.5,1.0,2.0,12.666667,1.0,0,4
turtle_soup,2025-05-23,00:00-08:00,27,27,27,0,10.366223,4.119278,0.37037,2.0,60.0,0.111111,0.037037,-0.675608,-0.675608,0.712645,0.37037,0.444444,0.37037,0.62963,1.0,1.764706,2.5,4.1,0,27
turtle_soup,2025-05-23,08:30-12:00,1,1,1,0,2.239151,2.239151,0.0,2.0,60.0,-1.0,-1.0,-1.790309,-1.790309,0.790309,0.0,0.0,0.0,1.0,1.0,1.0,,,0,1
turtle_soup,2025-05-23,14:00-15:45,2,2,2,0,0.160512,0.160512,0.0,2.0,60.0,-1.0,-1.0,-1.315046,-1.315046,0.315045,0.0,0.0,0.0,1.0,1.0,2.5,,,0,2
turtle_soup,2025-05-24,00:00-08:00,17,17,17,0,4.228911,3.928249,0.352941,2.0,62.352941,0.058824,-0.117647,-0.779223,-0.779223,0.661576,0.352941,0.352941,0.352941,0.647059,1.0,2.454545,3.166667,5.166667,0,17
turtle_soup,2025-05-24,08:30-12:00,1,1,1,0,9.589194,9.589194,0.0,2.0,60.0,-1.0,0.5,-0.114337,-0.114337,0.614337,0.0,1.0,0.0,1.0,1.0,3.0,2.0,,1,1
turtle_soup,2025-05-24,14:00-15:45,4,4,4,0,13.733108,14.695339,0.0,2.0,65.0,-1.0,-0.625,-1.517446,-1.517446,0.892446,0.0,0.25,0.0,1.0,1.0,2.5,1.0,,1,4
turtle_soup,2025-05-25,00:00-08:00,13,13,13,0,8.397856,8.137867,0.307692,2.0,60.0,-0.076923,0.0,-0.879696,-0.879696,0.879696,0.307692,0.461538,0.307692,0.692308,1.0,1.666667,2.0,4.25,2,13
turtle_soup,2025-05-25,08:30-12:00,9,9,9,0,8.185952,4.500031,0.333333,2.0,60.0,0.0,0.0,-0.483184,-0.483184,0.483184,0.333333,0.444444,0.333333,0.666667,1.0,2.666667,6.0,11.0,1,9
