time,funding_rate,mark_price
1679846400000,0.0001,
1679875200019,4.188e-05,
1679904000009,-1.88e-06,
1679932800000,7.038e-05,
1679961600007,-2.343e-05,
1679990400000,4.603e-05,
1680019200013,3.001e-05,
1680048000010,8.974e-05,
1680076800006,0.0001,
1680105600014,0.0001,
1680134400000,0.0001,
1680163200000,0.0001,
1680192000006,0.0001,
1680220800003,1.79e-05,
1680249600006,3.494e-05,
1680278400011,0.0001,
1680307200000,0.0001,
1680336000000,0.0001,
1680364800018,0.0001,
1680393600013,0.0001,
1680422400014,0.0001,
1680451200001,0.0001,
1680480000000,2.988e-05,
1680508800013,4.8e-05,
1680537600011,6.517e-05,
1680566400002,0.0001,
1680595200017,0.0001,
1680624000008,0.0001,
1680652800000,0.0001,
1680681600016,0.0001,
1680710400004,0.0001,
1680739200000,0.0001,
1680768000011,0.0001,
1680796800000,0.0001,
1680825600006,1.732e-05,
1680854400005,0.0001,
1680883200000,4.62e-06,
1680912000000,2.238e-05,
1680940800014,7.23e-05,
1680969600018,0.0001,
1680998400013,5.193e-05,
1681027200024,0.0001,
1681056000010,9.8e-06,
1681084800000,0.0001,
1681113600010,0.0001,
1681142400006,0.0001,
1681171200008,0.0001,
1681200000007,0.0001,
1681228800016,0.0001,
1681257600006,0.0001,
1681286400008,6.102e-05,
1681315200014,9.883e-05,
1681344000027,0.0001,
1681372800010,0.0001,
1681401600000,0.0001,
1681430400001,0.0001,
1681459200008,0.00020602,
1681488000007,0.0001,
1681516800007,0.0001,
1681545600007,0.0001,
1681574400011,0.00015162,
1681603200014,0.0001,
1681632000007,0.00016432,
1681660800002,0.00011126,
1681689600017,0.00025175,
1681718400006,0.0001,
1681747200000,0.00029736,
1681776000013,0.0001,
1681804800017,0.0001,
1681833600000,0.00016293,
1681862400022,0.0001,
1681891200014,0.0001,
1681920000000,0.0001,
1681948800010,8.958e-05,
1681977600012,0.0001,
1682006400012,3.655e-05,
1682035200009,-1.631e-05,
1682064000009,4.013e-05,
1682092800003,0.0001,
1682121600000,-8.628e-05,
1682150400000,-5.621e-05,
1682179200016,3.929e-05,
1682208000009,9.298e-05,
1682236800020,7.148e-05,
1682265600007,0.0001,
1682294400000,1.919e-05,
1682323200008,0.0001,
1682352000006,9.437e-05,
1682380800014,-1.84e-05,
1682409600009,7.18e-05,
1682438400015,0.0001,
